source,target,weight
EPI_ISL_18074440,EPI_ISL_18465176,8
EPI_ISL_18074440,EPI_ISL_18505804,3
EPI_ISL_18074440,EPI_ISL_18495019,3
EPI_ISL_18074440,EPI_ISL_18457516,9
EPI_ISL_18074440,EPI_ISL_18485369,6
EPI_ISL_18074440,EPI_ISL_18485259,9
EPI_ISL_18074440,EPI_ISL_18409244,10
EPI_ISL_18074440,EPI_ISL_18425032,8
EPI_ISL_18074440,EPI_ISL_18505843,9
EPI_ISL_18074440,EPI_ISL_18488105,8
EPI_ISL_18074440,EPI_ISL_18487965,8
EPI_ISL_18074440,EPI_ISL_18488102,8
EPI_ISL_18074440,EPI_ISL_18464932,12
EPI_ISL_18074440,EPI_ISL_18457474,10
EPI_ISL_18074440,EPI_ISL_18495854,11
EPI_ISL_18074440,EPI_ISL_18438350,8
EPI_ISL_18074440,EPI_ISL_18438349,8
EPI_ISL_18074440,EPI_ISL_18438348,10
EPI_ISL_18074440,EPI_ISL_18447522,14
EPI_ISL_18074440,EPI_ISL_18495497,11
EPI_ISL_18074440,EPI_ISL_18488095,10
EPI_ISL_18074440,EPI_ISL_18488046,7
EPI_ISL_18074440,EPI_ISL_18464970,10
EPI_ISL_18074440,EPI_ISL_18495784,3
EPI_ISL_18074440,EPI_ISL_18495785,9
EPI_ISL_18074440,EPI_ISL_18447506,6
EPI_ISL_18074440,EPI_ISL_18457482,8
EPI_ISL_18074440,EPI_ISL_18494992,11
EPI_ISL_18074440,EPI_ISL_18488009,5
EPI_ISL_18074440,EPI_ISL_18464956,3
EPI_ISL_18074440,EPI_ISL_18505561,7
EPI_ISL_18074440,EPI_ISL_18488094,6
EPI_ISL_18074440,EPI_ISL_18495520,10
EPI_ISL_18074440,EPI_ISL_18475353,7
EPI_ISL_18074440,EPI_ISL_18464940,7
EPI_ISL_18074440,EPI_ISL_18495792,5
EPI_ISL_18074440,EPI_ISL_18495535,7
EPI_ISL_18074440,EPI_ISL_18505571,8
EPI_ISL_18074440,EPI_ISL_18388954,3
EPI_ISL_18074440,EPI_ISL_18388956,3
EPI_ISL_18074440,EPI_ISL_18261457,3
EPI_ISL_18074440,EPI_ISL_18384414,3
EPI_ISL_18074440,EPI_ISL_18268268,7
EPI_ISL_18074440,EPI_ISL_18438417,7
EPI_ISL_18074440,EPI_ISL_18376515,7
EPI_ISL_18074440,EPI_ISL_18388909,7
EPI_ISL_18074440,EPI_ISL_18213338,8
EPI_ISL_18074440,EPI_ISL_18438325,5
EPI_ISL_18074440,EPI_ISL_18304227,4
EPI_ISL_18074440,EPI_ISL_18304198,4
EPI_ISL_18074440,EPI_ISL_18384556,5
EPI_ISL_18074440,EPI_ISL_18166119,10
EPI_ISL_18074440,EPI_ISL_18508502,5
EPI_ISL_18074440,EPI_ISL_18475303,11
EPI_ISL_18074440,EPI_ISL_18454340,11
EPI_ISL_18074440,EPI_ISL_18330284,8
EPI_ISL_18074440,EPI_ISL_18438161,8
EPI_ISL_18074440,EPI_ISL_18495584,9
EPI_ISL_18074440,EPI_ISL_18494995,7
EPI_ISL_18074440,EPI_ISL_18495431,7
EPI_ISL_18074440,EPI_ISL_18376455,6
EPI_ISL_18074440,EPI_ISL_18425061,6
EPI_ISL_18074440,EPI_ISL_18388988,0
EPI_ISL_18074440,EPI_ISL_18438154,0
EPI_ISL_18074440,EPI_ISL_18475319,0
EPI_ISL_18138308,EPI_ISL_18268206,4
EPI_ISL_18138308,EPI_ISL_18166266,7
EPI_ISL_18138308,EPI_ISL_18268255,7
EPI_ISL_18138308,EPI_ISL_18495464,8
EPI_ISL_18138308,EPI_ISL_18464932,12
EPI_ISL_18108769,EPI_ISL_18268342,11
EPI_ISL_18055731,EPI_ISL_18108457,6
EPI_ISL_18055731,EPI_ISL_18320690,7
EPI_ISL_18055731,EPI_ISL_18465138,10
EPI_ISL_18108457,EPI_ISL_18246231,7
EPI_ISL_18108457,EPI_ISL_18145961,7
EPI_ISL_18108457,EPI_ISL_18360315,10
EPI_ISL_18324098,EPI_ISL_18033908,5
EPI_ISL_18324098,EPI_ISL_18268163,10
EPI_ISL_18324098,EPI_ISL_18505595,7
EPI_ISL_18324098,EPI_ISL_18505688,6
EPI_ISL_18438269,EPI_ISL_18268171,8
EPI_ISL_18114823,EPI_ISL_18268190,10
EPI_ISL_18389008,EPI_ISL_18505856,8
EPI_ISL_18268342,EPI_ISL_18268190,11
EPI_ISL_18494090,EPI_ISL_18494074,6
EPI_ISL_18494090,EPI_ISL_18505676,6
EPI_ISL_18320707,EPI_ISL_18033908,5
EPI_ISL_18320707,EPI_ISL_18108769,4
EPI_ISL_18320707,EPI_ISL_18055731,6
EPI_ISL_18320707,EPI_ISL_18292655,6
EPI_ISL_18320707,EPI_ISL_18495751,6
EPI_ISL_18320707,EPI_ISL_18166266,7
EPI_ISL_18320707,EPI_ISL_18330344,3
EPI_ISL_18320707,EPI_ISL_18320690,7
EPI_ISL_18320707,EPI_ISL_18465083,12
EPI_ISL_18320707,EPI_ISL_18495464,8
EPI_ISL_18320707,EPI_ISL_18401972,6
EPI_ISL_18320707,EPI_ISL_18409413,10
EPI_ISL_18320707,EPI_ISL_18485369,6
EPI_ISL_18320707,EPI_ISL_18464932,12
EPI_ISL_18495613,EPI_ISL_18268190,8
EPI_ISL_18268255,EPI_ISL_18268206,7
EPI_ISL_18360315,EPI_ISL_18268190,10
EPI_ISL_18401741,EPI_ISL_18268190,9
EPI_ISL_18464932,EPI_ISL_18465072,12
EPI_ISL_18133936,EPI_ISL_18268276,2
EPI_ISL_18133936,EPI_ISL_18213372,3
EPI_ISL_18268276,EPI_ISL_18213372,3
EPI_ISL_18246223,EPI_ISL_18330284,5
EPI_ISL_18036687,EPI_ISL_18055731,6
EPI_ISL_18036687,EPI_ISL_18320852,4
EPI_ISL_18036687,EPI_ISL_18464965,6
EPI_ISL_18320935,EPI_ISL_18438155,4
EPI_ISL_18320935,EPI_ISL_18320856,5
EPI_ISL_18320935,EPI_ISL_18268255,7
EPI_ISL_18320935,EPI_ISL_18313237,7
EPI_ISL_18320935,EPI_ISL_18488021,8
EPI_ISL_18320935,EPI_ISL_18409270,7
EPI_ISL_18320935,EPI_ISL_18401910,10
EPI_ISL_18320935,EPI_ISL_18505571,8
EPI_ISL_18320935,EPI_ISL_18454340,11
EPI_ISL_18320935,EPI_ISL_18438161,8
EPI_ISL_18116287,EPI_ISL_18284697,8
EPI_ISL_18116287,EPI_ISL_18465201,5
EPI_ISL_18078266,EPI_ISL_18268190,8
EPI_ISL_18245903,EPI_ISL_17956737,5
EPI_ISL_18245903,EPI_ISL_18078266,8
EPI_ISL_18245903,EPI_ISL_18268342,11
EPI_ISL_18245903,EPI_ISL_18438155,4
EPI_ISL_18245903,EPI_ISL_18388943,4
EPI_ISL_18245903,EPI_ISL_18289771,7
EPI_ISL_18245903,EPI_ISL_18495613,8
EPI_ISL_18245903,EPI_ISL_18360315,10
EPI_ISL_18245903,EPI_ISL_18465041,10
EPI_ISL_18245903,EPI_ISL_18401909,7
EPI_ISL_18245903,EPI_ISL_18401743,10
EPI_ISL_18245903,EPI_ISL_18465176,8
EPI_ISL_18245903,EPI_ISL_18464932,12
EPI_ISL_18245903,EPI_ISL_18438349,8
EPI_ISL_18246042,EPI_ISL_18268289,10
EPI_ISL_18268212,EPI_ISL_18388947,6
EPI_ISL_18217240,EPI_ISL_18425037,9
EPI_ISL_18217240,EPI_ISL_18401743,10
EPI_ISL_18217236,EPI_ISL_18217222,2
EPI_ISL_18217236,EPI_ISL_18268342,11
EPI_ISL_18213339,EPI_ISL_18268166,5
EPI_ISL_18213339,EPI_ISL_18495824,8
EPI_ISL_18213339,EPI_ISL_18409301,5
EPI_ISL_18213339,EPI_ISL_18505561,7
EPI_ISL_18285037,EPI_ISL_18401713,6
EPI_ISL_18285037,EPI_ISL_18304188,7
EPI_ISL_18320699,EPI_ISL_18304235,8
EPI_ISL_18438155,EPI_ISL_18465041,10
EPI_ISL_18438066,EPI_ISL_18438174,4
EPI_ISL_18388943,EPI_ISL_18078266,8
EPI_ISL_18388943,EPI_ISL_18465041,10
EPI_ISL_18277163,EPI_ISL_18495107,9
EPI_ISL_18320885,EPI_ISL_18505843,9
EPI_ISL_18438162,EPI_ISL_18213338,8
EPI_ISL_18438162,EPI_ISL_18495520,10
EPI_ISL_18324211,EPI_ISL_18292840,6
EPI_ISL_18324211,EPI_ISL_18475353,7
EPI_ISL_18268246,EPI_ISL_18313229,5
EPI_ISL_18304207,EPI_ISL_18464943,8
EPI_ISL_18313228,EPI_ISL_18401806,7
EPI_ISL_18313228,EPI_ISL_18488009,5
EPI_ISL_18320870,EPI_ISL_18268191,8
EPI_ISL_18320870,EPI_ISL_18241511,4
EPI_ISL_18320870,EPI_ISL_18401857,5
EPI_ISL_18320870,EPI_ISL_18495103,7
EPI_ISL_18320870,EPI_ISL_18465038,9
EPI_ISL_18320870,EPI_ISL_18485267,5
EPI_ISL_18320870,EPI_ISL_18292713,5
EPI_ISL_18435231,EPI_ISL_18438070,8
EPI_ISL_18304273,EPI_ISL_18495854,11
EPI_ISL_18401971,EPI_ISL_18401968,4
EPI_ISL_18465118,EPI_ISL_18464968,3
EPI_ISL_18465118,EPI_ISL_18465096,6
EPI_ISL_18425037,EPI_ISL_18495105,9
EPI_ISL_18465220,EPI_ISL_18268190,6
EPI_ISL_18435239,EPI_ISL_18465067,8
EPI_ISL_18401743,EPI_ISL_18268190,10
EPI_ISL_18425032,EPI_ISL_18268190,8
EPI_ISL_18425032,EPI_ISL_18320901,8
EPI_ISL_18457474,EPI_ISL_18495538,10
EPI_ISL_18438348,EPI_ISL_18320901,10
EPI_ISL_18495784,EPI_ISL_18465041,10
EPI_ISL_18447506,EPI_ISL_18409357,7
EPI_ISL_18488009,EPI_ISL_18268268,7
EPI_ISL_18488009,EPI_ISL_18438417,7
EPI_ISL_18488009,EPI_ISL_18495510,7
EPI_ISL_18488009,EPI_ISL_18495509,8
EPI_ISL_18488094,EPI_ISL_18409370,7
EPI_ISL_18495792,EPI_ISL_18465041,10
EPI_ISL_18388956,EPI_ISL_18268213,3
EPI_ISL_18388956,EPI_ISL_18320695,4
EPI_ISL_18388956,EPI_ISL_18268178,4
EPI_ISL_18388956,EPI_ISL_18388954,2
EPI_ISL_18388956,EPI_ISL_18465270,7
EPI_ISL_18261457,EPI_ISL_18388956,2
EPI_ISL_18261457,EPI_ISL_18465271,2
EPI_ISL_18261457,EPI_ISL_18268213,3
EPI_ISL_18261457,EPI_ISL_18320695,4
EPI_ISL_18261457,EPI_ISL_18268178,4
EPI_ISL_18261457,EPI_ISL_18465178,8
EPI_ISL_18261457,EPI_ISL_18465270,7
EPI_ISL_18384414,EPI_ISL_18465084,2
EPI_ISL_18384414,EPI_ISL_18465093,2
EPI_ISL_18384414,EPI_ISL_18494984,7
EPI_ISL_18268268,EPI_ISL_18376515,4
EPI_ISL_18268268,EPI_ISL_18401806,4
EPI_ISL_18268268,EPI_ISL_18388909,4
EPI_ISL_18268268,EPI_ISL_18438417,4
EPI_ISL_18268268,EPI_ISL_18495512,7
EPI_ISL_18438417,EPI_ISL_18495492,7
EPI_ISL_18438417,EPI_ISL_18438422,5
EPI_ISL_18438417,EPI_ISL_18438419,6
EPI_ISL_18438417,EPI_ISL_18495512,7
EPI_ISL_18438417,EPI_ISL_18508545,6
EPI_ISL_18438417,EPI_ISL_18465010,7
EPI_ISL_18376515,EPI_ISL_18330200,7
EPI_ISL_18376515,EPI_ISL_18388909,4
EPI_ISL_18376515,EPI_ISL_18438417,4
EPI_ISL_18376515,EPI_ISL_18495512,7
EPI_ISL_18388909,EPI_ISL_18438417,4
EPI_ISL_18388909,EPI_ISL_18495512,7
EPI_ISL_18213338,EPI_ISL_18208534,7
EPI_ISL_18213338,EPI_ISL_18313232,7
EPI_ISL_18213338,EPI_ISL_18508508,8
EPI_ISL_18213338,EPI_ISL_18292661,8
EPI_ISL_18438325,EPI_ISL_18438300,7
EPI_ISL_18438325,EPI_ISL_18495458,3
EPI_ISL_18438325,EPI_ISL_18438331,8
EPI_ISL_18438325,EPI_ISL_18488031,8
EPI_ISL_18304227,EPI_ISL_18304197,6
EPI_ISL_18304227,EPI_ISL_18425085,3
EPI_ISL_18304227,EPI_ISL_18447503,9
EPI_ISL_18304198,EPI_ISL_18304227,2
EPI_ISL_18304198,EPI_ISL_18304197,6
EPI_ISL_18304198,EPI_ISL_18425085,3
EPI_ISL_18304198,EPI_ISL_18447503,9
EPI_ISL_18384556,EPI_ISL_18111171,4
EPI_ISL_18384556,EPI_ISL_18292829,7
EPI_ISL_18384556,EPI_ISL_18488060,10
EPI_ISL_18166119,EPI_ISL_18330194,7
EPI_ISL_18166119,EPI_ISL_18388883,10
EPI_ISL_18508502,EPI_ISL_18505784,4
EPI_ISL_18508502,EPI_ISL_18495447,5
EPI_ISL_18475303,EPI_ISL_18488034,9
EPI_ISL_18454340,EPI_ISL_18488034,3
EPI_ISL_18438161,EPI_ISL_18495607,5
EPI_ISL_18495584,EPI_ISL_18464983,3
EPI_ISL_18494995,EPI_ISL_18268190,7
EPI_ISL_18495431,EPI_ISL_18494995,4
EPI_ISL_18376455,EPI_ISL_18425061,1
EPI_ISL_18268206,EPI_ISL_18268209,5
EPI_ISL_18268206,EPI_ISL_18284904,13
EPI_ISL_18268206,EPI_ISL_18508493,10
EPI_ISL_18268206,EPI_ISL_18495464,8
EPI_ISL_18268206,EPI_ISL_18464932,12
EPI_ISL_18268190,EPI_ISL_18213256,1
EPI_ISL_18268190,EPI_ISL_18435241,7
EPI_ISL_18111171,EPI_ISL_18292829,7
EPI_ISL_18241511,EPI_ISL_18485267,5
EPI_ISL_18401857,EPI_ISL_18320901,5
EPI_ISL_18401857,EPI_ISL_18425032,8
EPI_ISL_18401857,EPI_ISL_18438348,10
EPI_ISL_18292713,EPI_ISL_18494097,4
EPI_ISL_18292713,EPI_ISL_18488090,5
EPI_ISL_18208534,EPI_ISL_18438078,7
EPI_ISL_18313232,EPI_ISL_18465123,8
EPI_ISL_18292661,EPI_ISL_18495788,6
EPI_ISL_18217222,EPI_ISL_18495520,10
EPI_ISL_18388947,EPI_ISL_18330274,4
EPI_ISL_18388947,EPI_ISL_18465275,6
EPI_ISL_18330274,EPI_ISL_18465275,6
EPI_ISL_18495538,EPI_ISL_18495796,2
EPI_ISL_18495538,EPI_ISL_18438339,7
EPI_ISL_18495538,EPI_ISL_18487977,9
EPI_ISL_18495538,EPI_ISL_18495572,0
EPI_ISL_18268166,EPI_ISL_18495824,8
EPI_ISL_18495458,EPI_ISL_18495488,5
EPI_ISL_18495492,EPI_ISL_18245827,4
EPI_ISL_18495492,EPI_ISL_18438326,8
EPI_ISL_18495492,EPI_ISL_18438393,7
EPI_ISL_18495492,EPI_ISL_18438381,8
EPI_ISL_18495492,EPI_ISL_18465000,6
EPI_ISL_18495492,EPI_ISL_18465179,7
EPI_ISL_18495492,EPI_ISL_18488006,3
EPI_ISL_18495492,EPI_ISL_18488091,7
EPI_ISL_18495492,EPI_ISL_18425034,5
EPI_ISL_18495492,EPI_ISL_18447513,5
EPI_ISL_18465179,EPI_ISL_18465152,8
EPI_ISL_18488006,EPI_ISL_18447513,5
EPI_ISL_18488006,EPI_ISL_18465179,7
EPI_ISL_18488006,EPI_ISL_18465000,6
EPI_ISL_18488006,EPI_ISL_18447538,5
EPI_ISL_18425034,EPI_ISL_18447513,3
EPI_ISL_18447513,EPI_ISL_18495151,3
EPI_ISL_18438422,EPI_ISL_18495436,7
EPI_ISL_18438422,EPI_ISL_18485357,7
EPI_ISL_18438422,EPI_ISL_18465008,10
EPI_ISL_18438422,EPI_ISL_18488033,8
EPI_ISL_18438422,EPI_ISL_18495519,7
EPI_ISL_18425085,EPI_ISL_18495817,5
EPI_ISL_18425085,EPI_ISL_18447503,9
EPI_ISL_18465010,EPI_ISL_18465106,9
EPI_ISL_18465010,EPI_ISL_18465072,2
EPI_ISL_18465010,EPI_ISL_18465078,9
EPI_ISL_18465010,EPI_ISL_18465018,9
EPI_ISL_18465072,EPI_ISL_18465078,9
EPI_ISL_18465072,EPI_ISL_18465018,9
