source,target,weight
EPI_ISL_16641942,EPI_ISL_17785530,9
EPI_ISL_16641942,EPI_ISL_17493786,3
EPI_ISL_16641942,EPI_ISL_17488753,7
EPI_ISL_16641942,EPI_ISL_17584601,5
EPI_ISL_16641942,EPI_ISL_17493940,6
EPI_ISL_16641942,EPI_ISL_17494168,4
EPI_ISL_16641942,EPI_ISL_17494026,4
EPI_ISL_16641942,EPI_ISL_17492734,6
EPI_ISL_16641942,EPI_ISL_17489330,9
EPI_ISL_16641942,EPI_ISL_17584953,15
EPI_ISL_16641942,EPI_ISL_17492716,2
EPI_ISL_16641942,EPI_ISL_17492696,6
EPI_ISL_16641942,EPI_ISL_17505670,9
EPI_ISL_16641942,EPI_ISL_17494841,12
EPI_ISL_16641942,EPI_ISL_17485630,4
EPI_ISL_16641942,EPI_ISL_17765781,13
EPI_ISL_16641942,EPI_ISL_17765796,11
EPI_ISL_16641942,EPI_ISL_17485637,8
EPI_ISL_16641942,EPI_ISL_17615055,5
EPI_ISL_16641942,EPI_ISL_17516762,5
EPI_ISL_16641942,EPI_ISL_17516906,4
EPI_ISL_16641942,EPI_ISL_17652369,4
EPI_ISL_16641942,EPI_ISL_17785081,3
EPI_ISL_16641942,EPI_ISL_17785055,4
EPI_ISL_16641942,EPI_ISL_17652395,4
EPI_ISL_16641942,EPI_ISL_17785201,10
EPI_ISL_16641942,EPI_ISL_17951363,8
EPI_ISL_16641942,EPI_ISL_17836317,7
EPI_ISL_16641942,EPI_ISL_17795094,5
EPI_ISL_16641942,EPI_ISL_17775094,8
EPI_ISL_16641942,EPI_ISL_17739747,4
EPI_ISL_16641942,EPI_ISL_17951406,10
EPI_ISL_16641942,EPI_ISL_17998874,4
EPI_ISL_16641942,EPI_ISL_18495280,3
EPI_ISL_16641942,EPI_ISL_18495303,11
EPI_ISL_16641942,EPI_ISL_16635681,3
EPI_ISL_16641942,EPI_ISL_17031600,3
EPI_ISL_16641942,EPI_ISL_17489812,3
EPI_ISL_16641942,EPI_ISL_17088823,4
EPI_ISL_16641942,EPI_ISL_16712191,4
EPI_ISL_16641942,EPI_ISL_17088770,4
EPI_ISL_16641942,EPI_ISL_17516760,5
EPI_ISL_16641942,EPI_ISL_17652367,5
EPI_ISL_16641942,EPI_ISL_17615042,5
EPI_ISL_16641942,EPI_ISL_17789972,4
EPI_ISL_16641942,EPI_ISL_17789971,4
EPI_ISL_16641942,EPI_ISL_17489020,6
EPI_ISL_16641942,EPI_ISL_17494636,4
EPI_ISL_16641942,EPI_ISL_17505647,7
EPI_ISL_16641942,EPI_ISL_17563556,6
EPI_ISL_16641942,EPI_ISL_17785143,5
EPI_ISL_16641942,EPI_ISL_17088780,0
EPI_ISL_16641942,EPI_ISL_17489529,0
EPI_ISL_16641942,EPI_ISL_16635266,0
EPI_ISL_16641942,EPI_ISL_16327527,0
EPI_ISL_16641942,EPI_ISL_16327515,0
EPI_ISL_16641942,EPI_ISL_17088661,0
EPI_ISL_16641942,EPI_ISL_16608442,0
EPI_ISL_16641942,EPI_ISL_16635134,0
EPI_ISL_16641942,EPI_ISL_16604732,0
EPI_ISL_16641942,EPI_ISL_16636197,0
EPI_ISL_16641942,EPI_ISL_17488970,0
EPI_ISL_16641942,EPI_ISL_16597933,0
EPI_ISL_16641942,EPI_ISL_17031619,0
EPI_ISL_16641942,EPI_ISL_16849230,0
EPI_ISL_16641942,EPI_ISL_17494068,0
EPI_ISL_16641942,EPI_ISL_16799564,0
EPI_ISL_16641942,EPI_ISL_17031814,0
EPI_ISL_16641942,EPI_ISL_17031994,0
EPI_ISL_16641942,EPI_ISL_17490599,0
EPI_ISL_16641942,EPI_ISL_17516780,0
EPI_ISL_17088860,EPI_ISL_17068994,5
EPI_ISL_17088860,EPI_ISL_17031858,10
EPI_ISL_17088860,EPI_ISL_17584998,7
EPI_ISL_17088860,EPI_ISL_17785610,4
EPI_ISL_17088860,EPI_ISL_17489330,9
EPI_ISL_17088860,EPI_ISL_17494841,12
EPI_ISL_17088860,EPI_ISL_17765781,13
EPI_ISL_17088860,EPI_ISL_17789972,4
EPI_ISL_16598363,EPI_ISL_16604531,4
EPI_ISL_16598363,EPI_ISL_17031704,4
EPI_ISL_16598363,EPI_ISL_17031705,5
EPI_ISL_16598363,EPI_ISL_17031866,8
EPI_ISL_16598363,EPI_ISL_17490351,6
EPI_ISL_16598363,EPI_ISL_17505716,3
EPI_ISL_17805502,EPI_ISL_16849229,3
EPI_ISL_16596985,EPI_ISL_16468076,4
EPI_ISL_16596985,EPI_ISL_16905031,2
EPI_ISL_16596985,EPI_ISL_17516905,3
EPI_ISL_17088789,EPI_ISL_17088793,1
EPI_ISL_17088789,EPI_ISL_18330854,1
EPI_ISL_17088789,EPI_ISL_17031858,10
EPI_ISL_17088789,EPI_ISL_18330798,2
EPI_ISL_17088789,EPI_ISL_17765781,13
EPI_ISL_17088789,EPI_ISL_17789972,4
EPI_ISL_17031604,EPI_ISL_16604531,4
EPI_ISL_17488390,EPI_ISL_16604531,4
EPI_ISL_17488390,EPI_ISL_17031704,4
EPI_ISL_17488390,EPI_ISL_17031705,5
EPI_ISL_17488390,EPI_ISL_17031858,10
EPI_ISL_17488390,EPI_ISL_17031866,8
EPI_ISL_17488390,EPI_ISL_17493217,2
EPI_ISL_17488390,EPI_ISL_17489342,3
EPI_ISL_17488390,EPI_ISL_17493757,3
EPI_ISL_17488390,EPI_ISL_17494841,12
EPI_ISL_17488390,EPI_ISL_17505716,3
EPI_ISL_17488390,EPI_ISL_17785041,5
EPI_ISL_16635938,EPI_ISL_17031888,9
EPI_ISL_16635938,EPI_ISL_17031897,3
EPI_ISL_16635938,EPI_ISL_17488054,6
EPI_ISL_16635938,EPI_ISL_17545695,4
EPI_ISL_16635779,EPI_ISL_16520359,3
EPI_ISL_16635779,EPI_ISL_16635602,4
EPI_ISL_16635779,EPI_ISL_16636209,1
EPI_ISL_16635779,EPI_ISL_16709503,6
EPI_ISL_16635779,EPI_ISL_16849229,3
EPI_ISL_16635779,EPI_ISL_17031858,10
EPI_ISL_16635779,EPI_ISL_17493757,3
EPI_ISL_16635779,EPI_ISL_17785023,2
EPI_ISL_16635779,EPI_ISL_17795094,5
EPI_ISL_16635779,EPI_ISL_17516760,5
EPI_ISL_16635779,EPI_ISL_17652367,5
EPI_ISL_16635779,EPI_ISL_17615042,5
EPI_ISL_16910808,EPI_ISL_16520359,3
EPI_ISL_16910808,EPI_ISL_16968103,3
EPI_ISL_16910808,EPI_ISL_17031601,2
EPI_ISL_16910808,EPI_ISL_16698407,2
EPI_ISL_16910808,EPI_ISL_17493666,3
EPI_ISL_16910808,EPI_ISL_16830009,2
EPI_ISL_16910808,EPI_ISL_17485738,6
EPI_ISL_16910808,EPI_ISL_17063017,3
EPI_ISL_16910808,EPI_ISL_17063003,2
EPI_ISL_16910808,EPI_ISL_17150630,5
EPI_ISL_16910808,EPI_ISL_17031888,9
EPI_ISL_16910808,EPI_ISL_17027430,10
EPI_ISL_16910808,EPI_ISL_17031897,3
EPI_ISL_16910808,EPI_ISL_16946862,2
EPI_ISL_16910808,EPI_ISL_17488054,6
EPI_ISL_16910808,EPI_ISL_17492941,8
EPI_ISL_16910808,EPI_ISL_17620388,4
EPI_ISL_16910808,EPI_ISL_17273702,9
EPI_ISL_16910808,EPI_ISL_17493388,11
EPI_ISL_16910808,EPI_ISL_17490420,3
EPI_ISL_16910808,EPI_ISL_17493757,3
EPI_ISL_16910808,EPI_ISL_17494630,9
EPI_ISL_16910808,EPI_ISL_17490379,3
EPI_ISL_16910808,EPI_ISL_17545695,4
EPI_ISL_16910808,EPI_ISL_17494026,4
EPI_ISL_16910808,EPI_ISL_17492734,6
EPI_ISL_16910808,EPI_ISL_17584953,15
EPI_ISL_16910808,EPI_ISL_17505670,9
EPI_ISL_16910808,EPI_ISL_17494841,12
EPI_ISL_16910808,EPI_ISL_17951363,8
EPI_ISL_16910808,EPI_ISL_17836231,12
EPI_ISL_16910808,EPI_ISL_17205493,24
EPI_ISL_16910808,EPI_ISL_17489020,6
EPI_ISL_16854376,EPI_ISL_17485738,6
EPI_ISL_17493226,EPI_ISL_17031530,2
EPI_ISL_17493226,EPI_ISL_16670971,4
EPI_ISL_17493226,EPI_ISL_16481851,2
EPI_ISL_17493226,EPI_ISL_16481847,2
EPI_ISL_17493226,EPI_ISL_16698399,3
EPI_ISL_17493226,EPI_ISL_16598432,3
EPI_ISL_17493226,EPI_ISL_17031858,10
EPI_ISL_17493226,EPI_ISL_17031867,6
EPI_ISL_17493226,EPI_ISL_16983447,7
EPI_ISL_17493226,EPI_ISL_17186605,4
EPI_ISL_17493226,EPI_ISL_17620386,2
EPI_ISL_17493226,EPI_ISL_17489342,3
EPI_ISL_17493226,EPI_ISL_17785563,4
EPI_ISL_17493226,EPI_ISL_17493970,7
EPI_ISL_17493226,EPI_ISL_17785542,4
EPI_ISL_17493226,EPI_ISL_17493786,3
EPI_ISL_17493226,EPI_ISL_17488753,7
EPI_ISL_17493226,EPI_ISL_17584601,5
EPI_ISL_17493226,EPI_ISL_17494168,4
EPI_ISL_17493226,EPI_ISL_17765781,13
EPI_ISL_17493226,EPI_ISL_17951363,8
EPI_ISL_17493226,EPI_ISL_17836317,7
EPI_ISL_17199718,EPI_ISL_16635959,10
EPI_ISL_17199718,EPI_ISL_16946862,2
EPI_ISL_17199718,EPI_ISL_17488753,7
EPI_ISL_17494643,EPI_ISL_16635602,4
EPI_ISL_17494643,EPI_ISL_16758216,2
EPI_ISL_17494643,EPI_ISL_17068994,5
EPI_ISL_17494643,EPI_ISL_17492734,6
EPI_ISL_17494643,EPI_ISL_17795094,5
EPI_ISL_17494643,EPI_ISL_17775094,8
EPI_ISL_17494643,EPI_ISL_17516760,5
EPI_ISL_17494643,EPI_ISL_17652367,5
EPI_ISL_17494643,EPI_ISL_17615042,5
EPI_ISL_17494643,EPI_ISL_17494640,0
EPI_ISL_17494643,EPI_ISL_17494642,0
EPI_ISL_17494643,EPI_ISL_17495184,0
EPI_ISL_17545686,EPI_ISL_16635602,4
EPI_ISL_17088775,EPI_ISL_17031705,5
EPI_ISL_16709250,EPI_ISL_17485613,2
EPI_ISL_16709250,EPI_ISL_17488043,2
EPI_ISL_16709250,EPI_ISL_16761882,6
EPI_ISL_16709250,EPI_ISL_16598323,3
EPI_ISL_16709250,EPI_ISL_16849229,3
EPI_ISL_16709250,EPI_ISL_16758150,5
EPI_ISL_16709250,EPI_ISL_17150630,5
EPI_ISL_16709250,EPI_ISL_17031867,6
EPI_ISL_16709250,EPI_ISL_17501661,4
EPI_ISL_16709250,EPI_ISL_17488054,6
EPI_ISL_16709250,EPI_ISL_17488830,4
EPI_ISL_16709250,EPI_ISL_17493388,11
EPI_ISL_16709250,EPI_ISL_17488753,7
EPI_ISL_16709250,EPI_ISL_17493940,6
EPI_ISL_16709250,EPI_ISL_17836317,7
EPI_ISL_16709250,EPI_ISL_18495303,11
EPI_ISL_16634746,EPI_ISL_16698449,4
EPI_ISL_16634746,EPI_ISL_17485630,4
EPI_ISL_16634746,EPI_ISL_17775094,8
EPI_ISL_16598323,EPI_ISL_16921914,3
EPI_ISL_16635159,EPI_ISL_16604815,2
EPI_ISL_16635159,EPI_ISL_16598337,2
EPI_ISL_16635159,EPI_ISL_17183554,2
EPI_ISL_16635159,EPI_ISL_16636209,2
EPI_ISL_16635159,EPI_ISL_16635189,3
EPI_ISL_16635159,EPI_ISL_16598432,3
EPI_ISL_16635159,EPI_ISL_17199715,5
EPI_ISL_16635159,EPI_ISL_17785610,4
EPI_ISL_16635159,EPI_ISL_17495359,8
EPI_ISL_16635159,EPI_ISL_17493786,3
EPI_ISL_16635159,EPI_ISL_17492734,6
EPI_ISL_16635159,EPI_ISL_17615055,5
EPI_ISL_16635159,EPI_ISL_17516906,4
EPI_ISL_16635159,EPI_ISL_17652395,4
EPI_ISL_16635159,EPI_ISL_17795094,5
EPI_ISL_16635159,EPI_ISL_17739747,4
EPI_ISL_16635159,EPI_ISL_17998874,4
EPI_ISL_16635159,EPI_ISL_17489020,6
EPI_ISL_16604815,EPI_ISL_16481837,2
EPI_ISL_16604815,EPI_ISL_16598337,2
EPI_ISL_16604815,EPI_ISL_17183554,2
EPI_ISL_16604815,EPI_ISL_16636209,2
EPI_ISL_16604815,EPI_ISL_16597926,2
EPI_ISL_16604815,EPI_ISL_16636176,3
EPI_ISL_16604815,EPI_ISL_16635189,3
EPI_ISL_16604815,EPI_ISL_16709503,6
EPI_ISL_16604815,EPI_ISL_16598432,3
EPI_ISL_16604815,EPI_ISL_16758093,3
EPI_ISL_16604815,EPI_ISL_17199715,5
EPI_ISL_16604815,EPI_ISL_17785610,4
EPI_ISL_16604815,EPI_ISL_17495359,8
EPI_ISL_16604815,EPI_ISL_17493786,3
EPI_ISL_16604815,EPI_ISL_17492734,6
EPI_ISL_16604815,EPI_ISL_17615055,5
EPI_ISL_16604815,EPI_ISL_17516906,4
EPI_ISL_16604815,EPI_ISL_17652395,4
EPI_ISL_16604815,EPI_ISL_17795094,5
EPI_ISL_16604815,EPI_ISL_17739747,4
EPI_ISL_16604815,EPI_ISL_17998874,4
EPI_ISL_16604815,EPI_ISL_17489020,6
EPI_ISL_16636176,EPI_ISL_17088650,3
EPI_ISL_16636176,EPI_ISL_16608468,3
EPI_ISL_16636176,EPI_ISL_17494751,3
EPI_ISL_16598337,EPI_ISL_17183554,2
EPI_ISL_16598337,EPI_ISL_16636209,2
EPI_ISL_16598337,EPI_ISL_16635189,3
EPI_ISL_16598337,EPI_ISL_16598432,3
EPI_ISL_16598337,EPI_ISL_17199715,5
EPI_ISL_16598337,EPI_ISL_17785610,4
EPI_ISL_16598337,EPI_ISL_17493786,3
EPI_ISL_16598337,EPI_ISL_17492734,6
EPI_ISL_16598337,EPI_ISL_17615055,5
EPI_ISL_16598337,EPI_ISL_17516906,4
EPI_ISL_16598337,EPI_ISL_17652395,4
EPI_ISL_16598337,EPI_ISL_17739747,4
EPI_ISL_16598337,EPI_ISL_17998874,4
EPI_ISL_16709077,EPI_ISL_16709074,0
EPI_ISL_17183554,EPI_ISL_16636209,2
EPI_ISL_17183554,EPI_ISL_16635189,3
EPI_ISL_17183554,EPI_ISL_16598432,3
EPI_ISL_17183554,EPI_ISL_17199715,5
EPI_ISL_17183554,EPI_ISL_17785610,4
EPI_ISL_17183554,EPI_ISL_17495359,8
EPI_ISL_17183554,EPI_ISL_17493786,3
EPI_ISL_17183554,EPI_ISL_17492734,6
EPI_ISL_17183554,EPI_ISL_17615055,5
EPI_ISL_17183554,EPI_ISL_17516906,4
EPI_ISL_17183554,EPI_ISL_17652395,4
EPI_ISL_17183554,EPI_ISL_17795094,5
EPI_ISL_17183554,EPI_ISL_17739747,4
EPI_ISL_17183554,EPI_ISL_17998874,4
EPI_ISL_17183554,EPI_ISL_17489020,6
EPI_ISL_16635202,EPI_ISL_16635602,4
EPI_ISL_16635202,EPI_ISL_17785201,10
EPI_ISL_16635202,EPI_ISL_16635206,0
EPI_ISL_16608459,EPI_ISL_17765796,11
EPI_ISL_16758328,EPI_ISL_16595784,3
EPI_ISL_16709503,EPI_ISL_17494751,6
EPI_ISL_16709503,EPI_ISL_16698395,6
EPI_ISL_16709503,EPI_ISL_17494785,6
EPI_ISL_16709503,EPI_ISL_16604734,6
EPI_ISL_16709503,EPI_ISL_16636109,6
EPI_ISL_16709503,EPI_ISL_17836358,6
EPI_ISL_16849229,EPI_ISL_17031888,9
EPI_ISL_16849229,EPI_ISL_17488054,6
EPI_ISL_16598432,EPI_ISL_17615055,5
EPI_ISL_16758216,EPI_ISL_17031858,10
EPI_ISL_17063003,EPI_ISL_17063017,3
EPI_ISL_17150630,EPI_ISL_17031888,9
EPI_ISL_17068994,EPI_ISL_17068998,6
EPI_ISL_16954158,EPI_ISL_17494033,8
EPI_ISL_16986122,EPI_ISL_16968158,3
EPI_ISL_16986122,EPI_ISL_17492941,8
EPI_ISL_16986122,EPI_ISL_17493967,3
EPI_ISL_16986122,EPI_ISL_17584601,5
EPI_ISL_16905031,EPI_ISL_16635497,8
EPI_ISL_16905031,EPI_ISL_16636176,3
EPI_ISL_16905031,EPI_ISL_17031705,5
EPI_ISL_16968158,EPI_ISL_17075769,4
EPI_ISL_17485613,EPI_ISL_16598323,3
EPI_ISL_17485613,EPI_ISL_16849229,3
EPI_ISL_17485613,EPI_ISL_16758150,5
EPI_ISL_17485613,EPI_ISL_17150630,5
EPI_ISL_17485613,EPI_ISL_17031867,6
EPI_ISL_17485613,EPI_ISL_17488043,2
EPI_ISL_17485613,EPI_ISL_17501661,4
EPI_ISL_17485613,EPI_ISL_17488830,4
EPI_ISL_17485613,EPI_ISL_17488753,7
EPI_ISL_17485613,EPI_ISL_17493940,6
EPI_ISL_17485613,EPI_ISL_17494026,4
EPI_ISL_17485613,EPI_ISL_17836317,7
EPI_ISL_17620434,EPI_ISL_16757980,3
EPI_ISL_17620434,EPI_ISL_17620388,4
EPI_ISL_17501661,EPI_ISL_17501674,7
EPI_ISL_17488043,EPI_ISL_16761882,6
EPI_ISL_17488043,EPI_ISL_16598323,3
EPI_ISL_17488043,EPI_ISL_16468076,4
EPI_ISL_17488043,EPI_ISL_16849229,3
EPI_ISL_17488043,EPI_ISL_16698407,2
EPI_ISL_17488043,EPI_ISL_16758150,5
EPI_ISL_17488043,EPI_ISL_16849227,4
EPI_ISL_17488043,EPI_ISL_16849132,3
EPI_ISL_17488043,EPI_ISL_17150630,5
EPI_ISL_17488043,EPI_ISL_17488075,5
EPI_ISL_17488043,EPI_ISL_17031867,6
EPI_ISL_17488043,EPI_ISL_17492750,4
EPI_ISL_17488043,EPI_ISL_17501661,4
EPI_ISL_17488043,EPI_ISL_17488054,6
EPI_ISL_17488043,EPI_ISL_17488830,4
EPI_ISL_17488043,EPI_ISL_17495180,4
EPI_ISL_17488043,EPI_ISL_17488753,7
EPI_ISL_17488043,EPI_ISL_17493940,6
EPI_ISL_17488043,EPI_ISL_17652369,4
EPI_ISL_17488043,EPI_ISL_17836317,7
EPI_ISL_17488043,EPI_ISL_18495303,11
EPI_ISL_17490451,EPI_ISL_17785542,4
EPI_ISL_17620386,EPI_ISL_16670971,4
EPI_ISL_17620386,EPI_ISL_17031705,5
EPI_ISL_17489342,EPI_ISL_17493935,4
EPI_ISL_17489342,EPI_ISL_17618315,4
EPI_ISL_17493809,EPI_ISL_17850606,7
EPI_ISL_17493786,EPI_ISL_17031966,6
EPI_ISL_17493786,EPI_ISL_17615055,5
EPI_ISL_17493786,EPI_ISL_17795094,5
EPI_ISL_17493786,EPI_ISL_17489020,6
EPI_ISL_17493786,EPI_ISL_17645558,0
EPI_ISL_17492716,EPI_ISL_16983447,7
EPI_ISL_17492716,EPI_ISL_17492696,6
EPI_ISL_17485630,EPI_ISL_17618574,9
EPI_ISL_17615055,EPI_ISL_17775069,0
EPI_ISL_17652369,EPI_ISL_17488075,5
EPI_ISL_16635681,EPI_ISL_17031600,2
EPI_ISL_17489812,EPI_ISL_16635768,2
EPI_ISL_17088823,EPI_ISL_16327468,4
EPI_ISL_17088823,EPI_ISL_16711943,3
EPI_ISL_17088823,EPI_ISL_16711842,3
EPI_ISL_17088823,EPI_ISL_16698451,4
EPI_ISL_17088823,EPI_ISL_16711952,3
EPI_ISL_17088823,EPI_ISL_17088735,3
EPI_ISL_17088823,EPI_ISL_16711962,5
EPI_ISL_17088823,EPI_ISL_17488388,5
EPI_ISL_17088823,EPI_ISL_17088683,3
EPI_ISL_17088823,EPI_ISL_16737194,3
EPI_ISL_17088823,EPI_ISL_16873128,4
EPI_ISL_17088823,EPI_ISL_17485585,4
EPI_ISL_17088823,EPI_ISL_17488821,8
EPI_ISL_17088823,EPI_ISL_18330795,6
EPI_ISL_17088823,EPI_ISL_17494950,11
EPI_ISL_17088823,EPI_ISL_17485557,11
EPI_ISL_17088823,EPI_ISL_17637410,14
EPI_ISL_17088823,EPI_ISL_17493618,5
EPI_ISL_17088823,EPI_ISL_16711878,5
EPI_ISL_17088823,EPI_ISL_17487305,5
EPI_ISL_16712191,EPI_ISL_16327468,4
EPI_ISL_16712191,EPI_ISL_16711943,3
EPI_ISL_16712191,EPI_ISL_16711842,3
EPI_ISL_16712191,EPI_ISL_17088823,2
EPI_ISL_16712191,EPI_ISL_16698451,4
EPI_ISL_16712191,EPI_ISL_16711952,3
EPI_ISL_16712191,EPI_ISL_17088735,3
EPI_ISL_16712191,EPI_ISL_16711962,5
EPI_ISL_16712191,EPI_ISL_17488388,5
EPI_ISL_16712191,EPI_ISL_17088683,3
EPI_ISL_16712191,EPI_ISL_16737194,3
EPI_ISL_16712191,EPI_ISL_16873128,4
EPI_ISL_16712191,EPI_ISL_17485585,4
EPI_ISL_16712191,EPI_ISL_17488821,8
EPI_ISL_16712191,EPI_ISL_18330795,6
EPI_ISL_16712191,EPI_ISL_17487431,4
EPI_ISL_16712191,EPI_ISL_17494875,4
EPI_ISL_16712191,EPI_ISL_17494950,11
EPI_ISL_16712191,EPI_ISL_17485557,11
EPI_ISL_16712191,EPI_ISL_17637410,14
EPI_ISL_16712191,EPI_ISL_17493618,5
EPI_ISL_16712191,EPI_ISL_16711878,5
EPI_ISL_16712191,EPI_ISL_17487305,5
EPI_ISL_17088770,EPI_ISL_16712191,2
