source,target,weight
EPI_ISL_16922588,EPI_ISL_17794582,16
EPI_ISL_16922588,EPI_ISL_17785027,16
EPI_ISL_16922588,EPI_ISL_17785024,16
EPI_ISL_16922588,EPI_ISL_17998996,8
EPI_ISL_16922588,EPI_ISL_17794913,10
EPI_ISL_16922588,EPI_ISL_17794999,9
EPI_ISL_18055646,EPI_ISL_17684461,3
EPI_ISL_18055646,EPI_ISL_17794784,4
EPI_ISL_18055646,EPI_ISL_17714346,4
EPI_ISL_17645423,EPI_ISL_18055646,8
EPI_ISL_17951270,EPI_ISL_17794405,11
EPI_ISL_17794999,EPI_ISL_17511957,3
EPI_ISL_17794999,EPI_ISL_17501475,6
EPI_ISL_17794999,EPI_ISL_17645499,4
EPI_ISL_17794999,EPI_ISL_17684331,6
EPI_ISL_17794999,EPI_ISL_17697775,7
EPI_ISL_17794999,EPI_ISL_18012389,6
EPI_ISL_17794999,EPI_ISL_17951328,7
EPI_ISL_17794999,EPI_ISL_17794117,6
EPI_ISL_17794999,EPI_ISL_17836760,14
EPI_ISL_17794999,EPI_ISL_18033899,8
EPI_ISL_17794999,EPI_ISL_17988041,7
EPI_ISL_17794999,EPI_ISL_18037349,8
EPI_ISL_17794999,EPI_ISL_18245962,10
EPI_ISL_17794999,EPI_ISL_18078228,7
EPI_ISL_17794999,EPI_ISL_18246234,9
EPI_ISL_17794999,EPI_ISL_17794608,10
EPI_ISL_17794999,EPI_ISL_17978652,9
EPI_ISL_18330792,EPI_ISL_17795136,8
EPI_ISL_18330792,EPI_ISL_18330793,0
EPI_ISL_18330902,EPI_ISL_18330792,7
EPI_ISL_17488784,EPI_ISL_17620314,13
EPI_ISL_17488784,EPI_ISL_17794533,11
EPI_ISL_17511935,EPI_ISL_17794997,9
EPI_ISL_17501547,EPI_ISL_17185998,5
EPI_ISL_17501547,EPI_ISL_17488838,8
EPI_ISL_17501547,EPI_ISL_17684319,10
EPI_ISL_17501547,EPI_ISL_17492821,11
EPI_ISL_17501547,EPI_ISL_17511969,5
EPI_ISL_17501547,EPI_ISL_17516932,13
EPI_ISL_17501547,EPI_ISL_17511905,10
EPI_ISL_17501547,EPI_ISL_17501544,12
EPI_ISL_17501547,EPI_ISL_17584674,14
EPI_ISL_17501547,EPI_ISL_17619321,11
EPI_ISL_17501547,EPI_ISL_17794347,11
EPI_ISL_17501547,EPI_ISL_18447542,5
EPI_ISL_17501547,EPI_ISL_17625432,12
EPI_ISL_17501547,EPI_ISL_17625325,9
EPI_ISL_17501547,EPI_ISL_17645931,12
EPI_ISL_17501547,EPI_ISL_17775127,5
EPI_ISL_17501547,EPI_ISL_17775154,11
EPI_ISL_17501547,EPI_ISL_18034977,13
EPI_ISL_17501547,EPI_ISL_17850636,12
EPI_ISL_17501547,EPI_ISL_17793993,10
EPI_ISL_17501547,EPI_ISL_18036973,10
EPI_ISL_17501547,EPI_ISL_17837066,11
EPI_ISL_17501547,EPI_ISL_17794863,11
EPI_ISL_17501547,EPI_ISL_18495163,8
EPI_ISL_17501547,EPI_ISL_17637469,11
EPI_ISL_17501547,EPI_ISL_17770416,11
EPI_ISL_17501547,EPI_ISL_18009709,11
EPI_ISL_17501547,EPI_ISL_17795732,13
EPI_ISL_17501547,EPI_ISL_17765869,10
EPI_ISL_17501547,EPI_ISL_17775123,10
EPI_ISL_17501547,EPI_ISL_17794913,10
EPI_ISL_17501547,EPI_ISL_17850697,9
EPI_ISL_17501547,EPI_ISL_17951270,13
EPI_ISL_17501547,EPI_ISL_17978557,11
EPI_ISL_17625325,EPI_ISL_17775127,9
EPI_ISL_17645669,EPI_ISL_17684469,11
EPI_ISL_17684197,EPI_ISL_17744636,10
EPI_ISL_17684197,EPI_ISL_18049464,10
EPI_ISL_17684197,EPI_ISL_17489322,10
EPI_ISL_17684197,EPI_ISL_17645489,10
EPI_ISL_17951307,EPI_ISL_17493718,11
EPI_ISL_17951307,EPI_ISL_17794288,15
EPI_ISL_17730037,EPI_ISL_17794997,9
EPI_ISL_17730037,EPI_ISL_17684118,10
EPI_ISL_17836977,EPI_ISL_17794999,9
EPI_ISL_17836977,EPI_ISL_18495058,21
EPI_ISL_17978429,EPI_ISL_18245912,5
EPI_ISL_17978429,EPI_ISL_18078208,4
EPI_ISL_17978429,EPI_ISL_18438214,8
EPI_ISL_17794582,EPI_ISL_17784965,5
EPI_ISL_17794582,EPI_ISL_17729772,5
EPI_ISL_17785027,EPI_ISL_17784965,3
EPI_ISL_17785027,EPI_ISL_17785024,2
EPI_ISL_17785027,EPI_ISL_17729772,4
EPI_ISL_17785027,EPI_ISL_17794582,5
EPI_ISL_17785027,EPI_ISL_17972872,5
EPI_ISL_17785024,EPI_ISL_17784965,3
EPI_ISL_17785024,EPI_ISL_17729772,4
EPI_ISL_17785024,EPI_ISL_17794582,5
EPI_ISL_17785024,EPI_ISL_17972872,5
EPI_ISL_17998996,EPI_ISL_17671986,8
EPI_ISL_17998996,EPI_ISL_17999257,4
EPI_ISL_17998996,EPI_ISL_18213290,5
EPI_ISL_17998996,EPI_ISL_18495772,7
EPI_ISL_17794913,EPI_ISL_17794439,4
EPI_ISL_17795136,EPI_ISL_17785360,10
EPI_ISL_17795136,EPI_ISL_17801766,6
EPI_ISL_17795136,EPI_ISL_17989000,11
EPI_ISL_17185998,EPI_ISL_17775127,5
EPI_ISL_17185998,EPI_ISL_17794347,11
EPI_ISL_17185998,EPI_ISL_17794913,10
EPI_ISL_17185998,EPI_ISL_17850697,9
EPI_ISL_17775127,EPI_ISL_17794347,11
EPI_ISL_17775127,EPI_ISL_17625381,11
EPI_ISL_17775127,EPI_ISL_17645931,12
EPI_ISL_17775127,EPI_ISL_17794075,8
EPI_ISL_17775127,EPI_ISL_17795804,7
EPI_ISL_17775127,EPI_ISL_18034977,13
EPI_ISL_17775127,EPI_ISL_17794849,15
EPI_ISL_17775127,EPI_ISL_17837066,11
EPI_ISL_17775127,EPI_ISL_18034052,11
EPI_ISL_17775127,EPI_ISL_17794863,11
EPI_ISL_17775127,EPI_ISL_17972907,9
EPI_ISL_17775127,EPI_ISL_17956712,6
EPI_ISL_17775127,EPI_ISL_17795732,13
EPI_ISL_17775127,EPI_ISL_17794913,10
EPI_ISL_17775127,EPI_ISL_17951270,13
EPI_ISL_17775127,EPI_ISL_17978557,11
EPI_ISL_17850697,EPI_ISL_17951265,8
EPI_ISL_17511969,EPI_ISL_18447542,5
EPI_ISL_18447542,EPI_ISL_17492821,11
EPI_ISL_18447542,EPI_ISL_17850636,12
EPI_ISL_18447542,EPI_ISL_17998876,9
EPI_ISL_18447542,EPI_ISL_17770416,11
EPI_ISL_17637469,EPI_ISL_17770416,4
EPI_ISL_17637469,EPI_ISL_18009709,10
EPI_ISL_17637469,EPI_ISL_17956918,8
EPI_ISL_17770416,EPI_ISL_17956918,8
EPI_ISL_18009709,EPI_ISL_17770416,10
EPI_ISL_17795732,EPI_ISL_17794291,7
EPI_ISL_17775123,EPI_ISL_17765869,3
EPI_ISL_17978557,EPI_ISL_17987497,6
EPI_ISL_17744636,EPI_ISL_17488839,7
EPI_ISL_17744636,EPI_ISL_17494753,7
EPI_ISL_17744636,EPI_ISL_17493705,5
EPI_ISL_17744636,EPI_ISL_17879913,7
EPI_ISL_17744636,EPI_ISL_17511795,7
EPI_ISL_17744636,EPI_ISL_17645695,5
EPI_ISL_17744636,EPI_ISL_17697699,5
EPI_ISL_17744636,EPI_ISL_17689381,9
EPI_ISL_17744636,EPI_ISL_17795624,3
EPI_ISL_17744636,EPI_ISL_17703980,12
EPI_ISL_17744636,EPI_ISL_18049409,9
EPI_ISL_17744636,EPI_ISL_18138295,3
EPI_ISL_17744636,EPI_ISL_17744776,7
EPI_ISL_17744636,EPI_ISL_17850678,9
EPI_ISL_17744636,EPI_ISL_18034898,9
EPI_ISL_17744636,EPI_ISL_17739849,13
EPI_ISL_17744636,EPI_ISL_17739862,8
EPI_ISL_17744636,EPI_ISL_18495862,6
EPI_ISL_17744636,EPI_ISL_18438086,4
EPI_ISL_17744636,EPI_ISL_18495873,7
EPI_ISL_17744636,EPI_ISL_17830448,6
EPI_ISL_17744636,EPI_ISL_18438069,6
EPI_ISL_17744636,EPI_ISL_17972982,5
EPI_ISL_17744636,EPI_ISL_17850197,8
EPI_ISL_17744636,EPI_ISL_17999092,13
EPI_ISL_17744636,EPI_ISL_18060785,12
EPI_ISL_17744636,EPI_ISL_18105578,13
EPI_ISL_17744636,EPI_ISL_18108322,7
EPI_ISL_17744636,EPI_ISL_18114867,14
EPI_ISL_17744636,EPI_ISL_18409398,10
EPI_ISL_17744636,EPI_ISL_18488020,16
EPI_ISL_17744636,EPI_ISL_18033785,7
EPI_ISL_17744636,EPI_ISL_17794954,8
EPI_ISL_17744636,EPI_ISL_17850328,10
EPI_ISL_17744636,EPI_ISL_17739622,10
EPI_ISL_17744636,EPI_ISL_17978586,10
EPI_ISL_17744636,EPI_ISL_18213328,11
EPI_ISL_17744636,EPI_ISL_18074337,7
EPI_ISL_17744636,EPI_ISL_17698004,9
EPI_ISL_17744636,EPI_ISL_17795034,10
EPI_ISL_17744636,EPI_ISL_18036208,8
EPI_ISL_17744636,EPI_ISL_17987932,17
EPI_ISL_18049464,EPI_ISL_17488839,7
EPI_ISL_18049464,EPI_ISL_17494753,7
EPI_ISL_18049464,EPI_ISL_17493705,5
EPI_ISL_18049464,EPI_ISL_17511795,7
EPI_ISL_18049464,EPI_ISL_17689381,9
EPI_ISL_18049464,EPI_ISL_17703980,12
EPI_ISL_18049464,EPI_ISL_17801769,6
EPI_ISL_18049464,EPI_ISL_17744776,7
EPI_ISL_18049464,EPI_ISL_17778646,7
EPI_ISL_18049464,EPI_ISL_17850678,9
EPI_ISL_18049464,EPI_ISL_17739849,13
EPI_ISL_18049464,EPI_ISL_18438238,3
EPI_ISL_18049464,EPI_ISL_18495862,6
EPI_ISL_18049464,EPI_ISL_18495873,7
EPI_ISL_18049464,EPI_ISL_17830448,6
EPI_ISL_18049464,EPI_ISL_17850197,8
EPI_ISL_18049464,EPI_ISL_17999092,13
EPI_ISL_18049464,EPI_ISL_18105578,13
EPI_ISL_18049464,EPI_ISL_18488020,16
EPI_ISL_18049464,EPI_ISL_17794954,8
EPI_ISL_18049464,EPI_ISL_17739622,10
EPI_ISL_18049464,EPI_ISL_17978586,10
EPI_ISL_18049464,EPI_ISL_18213328,11
EPI_ISL_18049464,EPI_ISL_18074337,7
EPI_ISL_18049464,EPI_ISL_17987932,17
EPI_ISL_17493705,EPI_ISL_18495873,7
EPI_ISL_17493705,EPI_ISL_17850197,8
EPI_ISL_17493705,EPI_ISL_18488020,16
EPI_ISL_17697699,EPI_ISL_17671990,5
EPI_ISL_17697699,EPI_ISL_18006128,5
EPI_ISL_17697699,EPI_ISL_18013139,5
EPI_ISL_17689381,EPI_ISL_17850285,13
EPI_ISL_17795624,EPI_ISL_17850285,13
EPI_ISL_18138295,EPI_ISL_17951335,3
EPI_ISL_18138295,EPI_ISL_18495873,7
EPI_ISL_18138295,EPI_ISL_17850197,8
EPI_ISL_18138295,EPI_ISL_17956718,4
EPI_ISL_18138295,EPI_ISL_18108788,5
EPI_ISL_18138295,EPI_ISL_18078293,3
EPI_ISL_18138295,EPI_ISL_18495760,5
EPI_ISL_18138295,EPI_ISL_18488020,16
EPI_ISL_18138295,EPI_ISL_18037052,10
EPI_ISL_18138295,EPI_ISL_17795034,10
EPI_ISL_17850678,EPI_ISL_18034546,12
EPI_ISL_18438086,EPI_ISL_17671990,4
EPI_ISL_18438086,EPI_ISL_18006128,4
EPI_ISL_18438086,EPI_ISL_18013139,4
EPI_ISL_18438086,EPI_ISL_17697699,5
EPI_ISL_18438086,EPI_ISL_17972982,5
EPI_ISL_17972982,EPI_ISL_17671990,5
EPI_ISL_17972982,EPI_ISL_18006128,5
EPI_ISL_17972982,EPI_ISL_18013139,5
EPI_ISL_18033785,EPI_ISL_17698230,5
EPI_ISL_18033785,EPI_ISL_17801805,3
EPI_ISL_18033785,EPI_ISL_18049440,4
EPI_ISL_18033785,EPI_ISL_17978628,7
EPI_ISL_17794954,EPI_ISL_17714262,5
EPI_ISL_17794954,EPI_ISL_17795002,8
EPI_ISL_17739622,EPI_ISL_17739725,5
EPI_ISL_17739622,EPI_ISL_17850328,9
EPI_ISL_17978586,EPI_ISL_18495343,3
EPI_ISL_17978586,EPI_ISL_18246115,7
EPI_ISL_18213328,EPI_ISL_18495442,10
EPI_ISL_18213328,EPI_ISL_18145960,12
EPI_ISL_18074337,EPI_ISL_18127179,6
EPI_ISL_18074337,EPI_ISL_18284867,8
EPI_ISL_17698004,EPI_ISL_17684427,3
EPI_ISL_17795034,EPI_ISL_18037052,4
EPI_ISL_18036208,EPI_ISL_17785323,7
EPI_ISL_17978652,EPI_ISL_17744636,7
EPI_ISL_17978652,EPI_ISL_18049464,7
EPI_ISL_17978652,EPI_ISL_17490455,7
EPI_ISL_17978652,EPI_ISL_17493015,7
EPI_ISL_17978652,EPI_ISL_17645689,7
EPI_ISL_17978652,EPI_ISL_17724946,7
EPI_ISL_17978652,EPI_ISL_17493705,7
EPI_ISL_17978652,EPI_ISL_17794349,7
EPI_ISL_17978652,EPI_ISL_17808273,7
EPI_ISL_17978652,EPI_ISL_17951335,7
EPI_ISL_17978652,EPI_ISL_18138295,7
EPI_ISL_17978652,EPI_ISL_17978649,1
EPI_ISL_17987932,EPI_ISL_18074961,5
EPI_ISL_17801769,EPI_ISL_17689381,9
EPI_ISL_17801769,EPI_ISL_17850285,13
EPI_ISL_18438238,EPI_ISL_17307404,13
EPI_ISL_18438238,EPI_ISL_17493705,5
EPI_ISL_18438238,EPI_ISL_17744776,7
EPI_ISL_18438238,EPI_ISL_17739849,13
EPI_ISL_18438238,EPI_ISL_17850285,13
EPI_ISL_18438238,EPI_ISL_18495873,7
EPI_ISL_18438238,EPI_ISL_18505722,16
EPI_ISL_18438238,EPI_ISL_18488020,16
EPI_ISL_18438238,EPI_ISL_17794954,8
EPI_ISL_18438238,EPI_ISL_17978586,10
EPI_ISL_18438238,EPI_ISL_18074337,7
EPI_ISL_18438238,EPI_ISL_17987932,17
EPI_ISL_17794997,EPI_ISL_17785570,9
EPI_ISL_17794997,EPI_ISL_17495171,4
EPI_ISL_17794997,EPI_ISL_17620291,9
EPI_ISL_17794997,EPI_ISL_17794560,7
EPI_ISL_17794997,EPI_ISL_17785318,7
EPI_ISL_17794560,EPI_ISL_17684293,7
EPI_ISL_17794560,EPI_ISL_17998910,7
EPI_ISL_17794560,EPI_ISL_18049770,7
EPI_ISL_17794560,EPI_ISL_17978475,7
EPI_ISL_17794560,EPI_ISL_17956706,7
EPI_ISL_17785318,EPI_ISL_17684293,7
EPI_ISL_17785318,EPI_ISL_17998910,7
EPI_ISL_17785318,EPI_ISL_18049770,7
EPI_ISL_17785318,EPI_ISL_17978475,7
EPI_ISL_17785318,EPI_ISL_17999244,7
EPI_ISL_17785318,EPI_ISL_18465242,12
EPI_ISL_17490455,EPI_ISL_17493015,4
EPI_ISL_17490455,EPI_ISL_17490494,4
EPI_ISL_17490455,EPI_ISL_17584967,4
EPI_ISL_17490455,EPI_ISL_17724946,4
EPI_ISL_17490455,EPI_ISL_17850731,4
EPI_ISL_17490455,EPI_ISL_17307404,13
EPI_ISL_17490455,EPI_ISL_17637488,5
EPI_ISL_17490455,EPI_ISL_18495873,7
EPI_ISL_17490455,EPI_ISL_17850197,8
EPI_ISL_17490455,EPI_ISL_18488020,16
EPI_ISL_17490455,EPI_ISL_17879886,9
EPI_ISL_17493015,EPI_ISL_17490494,1
EPI_ISL_17493015,EPI_ISL_17637488,5
EPI_ISL_17493015,EPI_ISL_17850660,5
EPI_ISL_17493015,EPI_ISL_17724946,2
EPI_ISL_17493015,EPI_ISL_17801769,6
EPI_ISL_17493015,EPI_ISL_18034660,4
EPI_ISL_17493015,EPI_ISL_17810994,10
EPI_ISL_17493015,EPI_ISL_18488020,16
EPI_ISL_17493015,EPI_ISL_17879886,9
EPI_ISL_17490494,EPI_ISL_17637488,5
EPI_ISL_17490494,EPI_ISL_17850660,5
EPI_ISL_17490494,EPI_ISL_17801769,6
EPI_ISL_17490494,EPI_ISL_17999302,5
EPI_ISL_17490494,EPI_ISL_17850673,3
EPI_ISL_17490494,EPI_ISL_18034660,4
EPI_ISL_17490494,EPI_ISL_17850197,8
EPI_ISL_17584967,EPI_ISL_17307404,13
EPI_ISL_17584967,EPI_ISL_17729982,3
EPI_ISL_17584967,EPI_ISL_17770410,3
EPI_ISL_17584967,EPI_ISL_17778768,3
EPI_ISL_17584967,EPI_ISL_17988021,3
EPI_ISL_17584967,EPI_ISL_17637488,5
EPI_ISL_17584967,EPI_ISL_17730028,5
EPI_ISL_17584967,EPI_ISL_17770408,5
EPI_ISL_17584967,EPI_ISL_17988020,6
EPI_ISL_17584967,EPI_ISL_17988037,4
EPI_ISL_17584967,EPI_ISL_17729984,5
EPI_ISL_17584967,EPI_ISL_18213313,5
EPI_ISL_17584967,EPI_ISL_17998887,5
EPI_ISL_17584967,EPI_ISL_17987932,17
EPI_ISL_17645689,EPI_ISL_17490455,4
EPI_ISL_17645689,EPI_ISL_17637488,5
EPI_ISL_17645689,EPI_ISL_17794349,3
EPI_ISL_17645689,EPI_ISL_17698014,3
EPI_ISL_17645689,EPI_ISL_18495898,3
EPI_ISL_17645689,EPI_ISL_17850731,3
EPI_ISL_17645689,EPI_ISL_17956714,3
EPI_ISL_17645689,EPI_ISL_17951383,4
EPI_ISL_17645689,EPI_ISL_17794196,5
EPI_ISL_17645689,EPI_ISL_17801853,5
EPI_ISL_17645689,EPI_ISL_18116274,4
EPI_ISL_17645689,EPI_ISL_18138338,10
EPI_ISL_17645689,EPI_ISL_18488020,16
EPI_ISL_17645689,EPI_ISL_17879886,9
EPI_ISL_17645689,EPI_ISL_17801811,8
EPI_ISL_17724946,EPI_ISL_17637488,5
EPI_ISL_17724946,EPI_ISL_17850660,5
EPI_ISL_17724946,EPI_ISL_17801769,6
EPI_ISL_17724946,EPI_ISL_18034660,4
EPI_ISL_17724946,EPI_ISL_17810994,10
EPI_ISL_17724946,EPI_ISL_18488020,16
EPI_ISL_17724946,EPI_ISL_17879886,9
EPI_ISL_17850731,EPI_ISL_17307404,13
EPI_ISL_17850731,EPI_ISL_17637488,5
EPI_ISL_17850731,EPI_ISL_17999064,11
EPI_ISL_17850731,EPI_ISL_17698288,5
EPI_ISL_17850731,EPI_ISL_17951383,4
EPI_ISL_17850731,EPI_ISL_18049373,9
EPI_ISL_17850731,EPI_ISL_17698022,3
EPI_ISL_17850731,EPI_ISL_17794436,4
EPI_ISL_17850731,EPI_ISL_18074223,8
EPI_ISL_17850731,EPI_ISL_18409183,8
EPI_ISL_17850731,EPI_ISL_18138338,10
EPI_ISL_17879886,EPI_ISL_18060855,5
EPI_ISL_17879886,EPI_ISL_17770330,7
EPI_ISL_17850673,EPI_ISL_17810994,10
EPI_ISL_17729982,EPI_ISL_17652410,4
EPI_ISL_17729982,EPI_ISL_17729993,4
EPI_ISL_17729982,EPI_ISL_17769921,3
EPI_ISL_17729982,EPI_ISL_17770410,2
EPI_ISL_17729982,EPI_ISL_17778768,2
EPI_ISL_17729982,EPI_ISL_17795021,3
EPI_ISL_17729982,EPI_ISL_17785319,5
EPI_ISL_17729982,EPI_ISL_17785333,5
EPI_ISL_17729982,EPI_ISL_17956722,7
EPI_ISL_17770410,EPI_ISL_17652410,4
EPI_ISL_17770410,EPI_ISL_17729993,4
EPI_ISL_17770410,EPI_ISL_17769921,3
EPI_ISL_17770410,EPI_ISL_17795021,3
EPI_ISL_17770410,EPI_ISL_17778768,2
EPI_ISL_17770410,EPI_ISL_17785319,5
EPI_ISL_17770410,EPI_ISL_17785333,5
EPI_ISL_17770410,EPI_ISL_17956722,7
EPI_ISL_17778768,EPI_ISL_17637386,3
EPI_ISL_17778768,EPI_ISL_17652410,4
EPI_ISL_17778768,EPI_ISL_17729993,4
EPI_ISL_17778768,EPI_ISL_17769921,3
EPI_ISL_17778768,EPI_ISL_17795021,3
EPI_ISL_17778768,EPI_ISL_17785319,5
EPI_ISL_17778768,EPI_ISL_17785333,5
EPI_ISL_17729984,EPI_ISL_17998887,3
EPI_ISL_18213313,EPI_ISL_17830321,5
EPI_ISL_17998887,EPI_ISL_18213313,4
EPI_ISL_17794349,EPI_ISL_17850731,3
EPI_ISL_17794349,EPI_ISL_17951383,4
EPI_ISL_17794349,EPI_ISL_17794436,4
EPI_ISL_17645489,EPI_ISL_17645689,3
EPI_ISL_17645489,EPI_ISL_17492819,13
EPI_ISL_17645489,EPI_ISL_17794196,5
EPI_ISL_17645489,EPI_ISL_17801853,5
EPI_ISL_17645489,EPI_ISL_18488020,16
EPI_ISL_17698014,EPI_ISL_17850731,3
EPI_ISL_17698014,EPI_ISL_17698022,2
EPI_ISL_17698014,EPI_ISL_17956692,5
EPI_ISL_17698014,EPI_ISL_17850513,4
EPI_ISL_17698014,EPI_ISL_17999119,5
EPI_ISL_17698014,EPI_ISL_18012383,5
EPI_ISL_17951383,EPI_ISL_17794436,4
EPI_ISL_17801853,EPI_ISL_17951383,5
EPI_ISL_17801811,EPI_ISL_18055577,3
EPI_ISL_17698022,EPI_ISL_17956692,5
EPI_ISL_17698022,EPI_ISL_17999119,5
EPI_ISL_17698022,EPI_ISL_18012383,5
EPI_ISL_17487856,EPI_ISL_17637486,2
EPI_ISL_17487856,EPI_ISL_17547530,3
EPI_ISL_17487856,EPI_ISL_17794903,7
EPI_ISL_17487856,EPI_ISL_17801892,7
EPI_ISL_17637486,EPI_ISL_17794903,7
EPI_ISL_17637486,EPI_ISL_17801892,7
EPI_ISL_17547530,EPI_ISL_17794903,7
EPI_ISL_17547530,EPI_ISL_17956702,9
EPI_ISL_17547530,EPI_ISL_17801892,7
EPI_ISL_17684469,EPI_ISL_17487856,9
EPI_ISL_17684469,EPI_ISL_17637486,9
EPI_ISL_17684469,EPI_ISL_17547530,9
EPI_ISL_17684469,EPI_ISL_17684483,9
EPI_ISL_17684469,EPI_ISL_17703997,9
EPI_ISL_17684469,EPI_ISL_18034335,10
EPI_ISL_17684469,EPI_ISL_17836832,14
EPI_ISL_17684469,EPI_ISL_17850854,11
EPI_ISL_17684469,EPI_ISL_18208375,16
EPI_ISL_17684469,EPI_ISL_18241466,17
EPI_ISL_17801892,EPI_ISL_17808140,1
EPI_ISL_17801892,EPI_ISL_17801890,0
EPI_ISL_17489322,EPI_ISL_17494634,4
EPI_ISL_17489322,EPI_ISL_17789977,4
EPI_ISL_17489322,EPI_ISL_17494040,5
EPI_ISL_17489322,EPI_ISL_17485548,9
EPI_ISL_17489322,EPI_ISL_17718409,10
EPI_ISL_17489322,EPI_ISL_17703980,12
EPI_ISL_17489322,EPI_ISL_18049531,11
EPI_ISL_17489322,EPI_ISL_18074343,12
EPI_ISL_17489322,EPI_ISL_18384389,15
EPI_ISL_17489322,EPI_ISL_18268274,15
EPI_ISL_17489322,EPI_ISL_17714265,7
EPI_ISL_17489322,EPI_ISL_17730009,7
EPI_ISL_17489322,EPI_ISL_17972864,7
EPI_ISL_17489322,EPI_ISL_17729789,11
EPI_ISL_17489322,EPI_ISL_17794734,11
EPI_ISL_17489322,EPI_ISL_18035082,11
EPI_ISL_17494634,EPI_ISL_17501488,5
EPI_ISL_17494634,EPI_ISL_18035273,15
EPI_ISL_17494634,EPI_ISL_18074343,12
EPI_ISL_17494634,EPI_ISL_18384389,15
EPI_ISL_17789977,EPI_ISL_17493719,4
EPI_ISL_17789977,EPI_ISL_17501488,5
EPI_ISL_17789977,EPI_ISL_18006125,17
EPI_ISL_17789977,EPI_ISL_17637464,5
EPI_ISL_17789977,EPI_ISL_17972864,7
EPI_ISL_17789977,EPI_ISL_17501568,9
EPI_ISL_17494040,EPI_ISL_17494039,0
EPI_ISL_17714265,EPI_ISL_18438237,2
EPI_ISL_17714265,EPI_ISL_17730009,3
EPI_ISL_17714265,EPI_ISL_17808350,3
EPI_ISL_17714265,EPI_ISL_17998837,3
EPI_ISL_17714265,EPI_ISL_18049795,5
EPI_ISL_17714265,EPI_ISL_18049776,3
EPI_ISL_17714265,EPI_ISL_18384423,7
EPI_ISL_17730009,EPI_ISL_18438237,3
EPI_ISL_17730009,EPI_ISL_17808350,3
EPI_ISL_17730009,EPI_ISL_18438250,7
EPI_ISL_17730009,EPI_ISL_17978551,11
EPI_ISL_17730009,EPI_ISL_18060849,9
EPI_ISL_17730009,EPI_ISL_18300561,5
EPI_ISL_17972864,EPI_ISL_17785353,5
EPI_ISL_17972864,EPI_ISL_17972861,7
EPI_ISL_17972864,EPI_ISL_17850436,7
EPI_ISL_17729789,EPI_ISL_18330186,9
EPI_ISL_18035082,EPI_ISL_17794734,4
EPI_ISL_17637464,EPI_ISL_17784864,3
EPI_ISL_17637464,EPI_ISL_17972937,5
EPI_ISL_17501568,EPI_ISL_17836384,2
EPI_ISL_17684293,EPI_ISL_17998910,4
EPI_ISL_17684293,EPI_ISL_18049770,4
EPI_ISL_17684293,EPI_ISL_17999244,6
