Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_17744640,hCoV-19/Yunnan/YNCDC-0887/2023,2023-05-14,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17795577,hCoV-19/Jiangsu/SQCDC-149/2023,2023-05-14,China,Jiangsu,EG.5.2.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23D,XBB.1.9.2.5.2.2,23D (XBB.1.9),EG.5
EPI_ISL_18049717,hCoV-19/Beijing/BJCDC-1992/2023,2023-05-15,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.28,23F (EG.5.1),EG.5
EPI_ISL_18373116,hCoV-19/Guangdong/SZTH44/2023,2023-05-16,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17736039,hCoV-19/Sichuan/SNCDC-CX020/2023,2023-05-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17998819,hCoV-19/Gansu/GSCDC-0338/2023,2023-05-19,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18049400,hCoV-19/Beijing/BJCDC-2063/2023,2023-05-21,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18049401,hCoV-19/Beijing/BJCDC-2062/2023,2023-05-21,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17729948,hCoV-19/Hubei/HCDC-WH1679/2023,2023-05-22,China,Hubei,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17795051,hCoV-19/Sichuan/MYCDC-XGCX178/2023,2023-05-22,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17735953,hCoV-19/Sichuan/GACDC-18230210/2023,2023-05-22,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17729946,hCoV-19/Hubei/HCDC-WH1677/2023,2023-05-22,China,Hubei,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17998823,hCoV-19/Gansu/GSCDC-0342/2023,2023-05-23,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17778635,hCoV-19/Yunnan/YNCDC-0923/2023,2023-05-23,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17736038,hCoV-19/Sichuan/SNCDC-CX023/2023,2023-05-23,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17729796,hCoV-19/Anhui/LACDC-081/2023,2023-05-23,China,Anhui,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18049370,hCoV-19/Beijing/BJCDC-2309/2023,2023-05-24,China,Beijing,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17998827,hCoV-19/Gansu/GSCDC-0346/2023,2023-05-24,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036014,hCoV-19/Guangdong/GDCDC_SZHG_1375/2023,2023-05-25,China,Guangdong,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18137965,hCoV-19/Gansu/GSCDC-0423/2023,2023-05-30,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17998886,hCoV-19/Gansu/GSCDC-0407/2023,2023-05-30,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850266,hCoV-19/Heilongjiang/HLJCDC-1372/2023,2023-05-30,China,Heilongjiang,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17978397,hCoV-19/Jiangsu/LYGCDC-145/2023,2023-05-30,China,Jiangsu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18006132,hCoV-19/Henan/LHCDC-0166/2023,2023-05-31,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17811029,hCoV-19/Shanghai/SCDC-HG0605-1605/2023,2023-06-01,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17830431,hCoV-19/Yunnan/YNCDC-1229/2023,2023-06-01,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18438110,hCoV-19/Beijing/BJCDC-2750/2023,2023-06-02,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18049488,hCoV-19/Beijing/BJCDC-2600/2023,2023-06-02,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17808192,hCoV-19/Sichuan/YACDC-XGCX075/2023,2023-06-03,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18033857,hCoV-19/Guangdong/GDCDC_GZ_0524/2023,2023-06-03,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978402,hCoV-19/Jiangsu/LYGCDC-150/2023,2023-06-03,China,Jiangsu,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17850877,hCoV-19/Yunnan/YNCDC-1424/2023,2023-06-04,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036252,hCoV-19/Guangdong/GDCDC_SZHG_1673/2023,2023-06-04,China,Guangdong,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_18438104,hCoV-19/Beijing/BJCDC-2785/2023,2023-06-04,China,Beijing,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17978492,hCoV-19/Jiangsu/YCCDC-244/2023,2023-06-04,China,Jiangsu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18111101,hCoV-19/Henan/SQCDC-0058/2023,2023-06-04,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18049471,hCoV-19/Beijing/BJCDC-2644/2023,2023-06-04,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18049479,hCoV-19/Beijing/BJCDC-2635/2023,2023-06-04,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.27,23F (EG.5.1),EG.5
EPI_ISL_18438201,hCoV-19/Beijing/BJCDC-2735/2023,2023-06-05,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18438140,hCoV-19/Beijing/BJCDC-2738/2023,2023-06-05,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17830475,hCoV-19/Yunnan/YNCDC-1242/2023,2023-06-05,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18033860,hCoV-19/Guangdong/GDCDC_GZ_0527/2023,2023-06-05,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18438218,hCoV-19/Beijing/BJCDC-2804/2023,2023-06-05,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850762,hCoV-19/Sichuan/MYCDC-XGCX198/2023,2023-06-05,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17794771,hCoV-19/Jiangxi/JXNC-327/2023,2023-06-06,China,Jiangxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17808100,hCoV-19/Sichuan/GACDC-18230237/2023,2023-06-06,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18033849,hCoV-19/Guangdong/GDCDC_GZ_0513/2023,2023-06-06,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18033848,hCoV-19/Guangdong/GDCDC_GZ_0512/2023,2023-06-06,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978418,hCoV-19/Jiangsu/NTCDC-141/2023,2023-06-06,China,Jiangsu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17830450,hCoV-19/Yunnan/YNCDC-1256/2023,2023-06-06,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18495617,hCoV-19/Gansu/QYCDC-598/2023,2023-06-07,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18438212,hCoV-19/Beijing/BJCDC-2753/2023,2023-06-07,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.28,23F (EG.5.1),EG.5
EPI_ISL_18036365,hCoV-19/Guangdong/GDCDC_SZHG_1787/2023,2023-06-07,China,Guangdong,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17801928,hCoV-19/Fujian/FCDC-NP1490/2023,2023-06-07,China,Fujian,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17830365,hCoV-19/Yunnan/YNCDC-1274/2023,2023-06-08,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18438251,hCoV-19/Beijing/BJCDC-2748/2023,2023-06-08,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17999248,hCoV-19/Zhejiang/SKLID_ZJU-S104/2023,2023-06-08,China,Zhejiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18033854,hCoV-19/Guangdong/GDCDC_GZ_0520/2023,2023-06-08,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18037056,hCoV-19/Guangdong/GDCDC_ZHHG_0203/2023,2023-06-09,China,Guangdong,EG.5.1.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.4,23F (EG.5.1),EG.5
EPI_ISL_18036387,hCoV-19/Guangdong/GDCDC_SZHG_1812/2023,2023-06-09,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036433,hCoV-19/Guangdong/GDCDC_SZHG_1863/2023,2023-06-10,China,Guangdong,EG.5.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23D,XBB.1.9.2.5.2,23D (XBB.1.9),EG.5
EPI_ISL_18438077,hCoV-19/Beijing/BJCDC-2801/2023,2023-06-11,China,Beijing,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978609,hCoV-19/Xinjiang/XJCDCCJ-160/2023,2023-06-11,China,Xinjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850429,hCoV-19/Heilongjiang/HLJCDC-1546/2023,2023-06-12,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978357,hCoV-19/Sichuan/MYCDC-XGCX209/2023,2023-06-12,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850917,hCoV-19/Yunnan/YNCDC-1464/2023,2023-06-13,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850206,hCoV-19/Fujian/FCDC-QZ06S034/2023,2023-06-13,China,Fujian,EG.5.2.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23D,XBB.1.9.2.5.2.2,23D (XBB.1.9),EG.5
EPI_ISL_17850905,hCoV-19/Yunnan/YNCDC-1452/2023,2023-06-14,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17999268,hCoV-19/Zhejiang/SKLID_ZJU-S124/2023,2023-06-14,China,Zhejiang,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17850470,hCoV-19/Heilongjiang/HLJCDC-1590/2023,2023-06-15,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036552,hCoV-19/Guangdong/GDCDC_SZHG_1990/2023,2023-06-15,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978593,hCoV-19/Xinjiang/XJCDCAKS-106/2023,2023-06-15,China,Xinjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013140,hCoV-19/Henan/ZKCDC-60/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013144,hCoV-19/Henan/ZKCDC-64/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013147,hCoV-19/Henan/ZKCDC-62/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17972932,hCoV-19/Liaoning/LNCDC-226-7/2023,2023-06-16,China,Liaoning,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988883,hCoV-19/Sichuan/BZCDC-047/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956695,hCoV-19/Tianjn/TJCDC0630-17/2023,2023-06-16,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.27,23F (EG.5.1),EG.5
EPI_ISL_17956734,hCoV-19/Tianjn/TJCDC0630-6/2023,2023-06-18,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956698,hCoV-19/Tianjn/TJCDC0630-2/2023,2023-06-19,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036849,hCoV-19/Guangdong/GDCDC_YF_0185/2023,2023-06-19,China,Guangdong,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_18036907,hCoV-19/Guangdong/GDCDC_ZH_0144/2023,2023-06-19,China,Guangdong,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17956687,hCoV-19/Tianjn/TJCDC0630-1/2023,2023-06-19,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956688,hCoV-19/Tianjn/TJCDC0630-10/2023,2023-06-19,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956733,hCoV-19/Tianjn/TJCDC0630-51/2023,2023-06-19,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18037091,hCoV-19/Guangdong/GDCDC_ZHHG_0220/2023,2023-06-19,China,Guangdong,EG.5.1.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.4,23F (EG.5.1),EG.5
EPI_ISL_17972869,hCoV-19/Liaoning/LNCDC-225-3/2023,2023-06-19,China,Liaoning,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17973007,hCoV-19/Shanxi/JCCDC-JCCX0300/2023,2023-06-19,China,Shanxi,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.18,23F (EG.5.1),EG.5
EPI_ISL_17956708,hCoV-19/Tianjn/TJCDC0630-29/2023,2023-06-19,China,Tianjin,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956707,hCoV-19/Tianjn/TJCDC0630-28/2023,2023-06-19,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18012375,hCoV-19/Sichuan/DYCDC-0133/2023,2023-06-20,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956710,hCoV-19/Tianjn/TJCDC0630-30/2023,2023-06-20,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18006144,hCoV-19/Henan/LHCDC-0193/2023,2023-06-20,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956709,hCoV-19/Tianjn/TJCDC0630-3/2023,2023-06-20,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988887,hCoV-19/Sichuan/BZCDC-052/2023,2023-06-21,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036626,hCoV-19/Guangdong/GDCDC_SZHG_2113/2023,2023-06-21,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
