Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_16854438,hCoV-19/Beijing/BJCDC-2432/2022,2022-10-24,China,Beijing,XBB,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB,22F (XBB),XBB
EPI_ISL_18070505,hCoV-19/Shandong/WCDC-173/2022,2022-10-25,China,Shandong,XBB.1.4,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.4,22F (XBB),XBB
EPI_ISL_16923024,hCoV-19/Tianjin/TJCDC-1593/2022,2022-10-27,China,Tianjin,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16854447,hCoV-19/Beijing/BJCDC-2517/2022,2022-10-29,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16854452,hCoV-19/Beijing/BJCDC-2651/2022,2022-11-05,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_18070531,hCoV-19/Shandong/WCDC-199/2022,2022-11-12,China,Shandong,XBB.1.4,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.4,22F (XBB),XBB
EPI_ISL_18070532,hCoV-19/Shandong/WCDC-200/2022,2022-11-12,China,Shandong,XBB.1.4,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.4,22F (XBB),XBB
EPI_ISL_18070530,hCoV-19/Shandong/WCDC-198/2022,2022-11-12,China,Shandong,XBB.1.4,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.4,22F (XBB),XBB
EPI_ISL_16854468,hCoV-19/Beijing/BJCDC-3018/2022,2022-11-20,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.36,22F (XBB),XBB
EPI_ISL_16854469,hCoV-19/Beijing/BJCDC-3019/2022,2022-11-20,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.36,22F (XBB),XBB
EPI_ISL_16854477,hCoV-19/Beijing/BJCDC-3026/2022,2022-11-20,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16854476,hCoV-19/Beijing/BJCDC-3025/2022,2022-11-20,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.36,22F (XBB),XBB
EPI_ISL_16854480,hCoV-19/Beijing/BJCDC-3037/2022,2022-11-22,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16854496,hCoV-19/Beijing/BJCDC-3039/2022,2022-11-23,China,Beijing,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327386,hCoV-19/Shanghai/SJTU-234321/2022,2022-11-24,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327321,hCoV-19/Shanghai/SJTU-233718/2022,2022-11-26,China,Shanghai,XBB,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.9,22F (XBB),XBB
EPI_ISL_16327388,hCoV-19/Shanghai/SJTU-234335/2022,2022-11-27,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327331,hCoV-19/Shanghai/SJTU-233782-2/2022,2022-11-27,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327344,hCoV-19/Shanghai/SJTU-233946/2022,2022-11-27,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327342,hCoV-19/Shanghai/SJTU-233929/2022,2022-11-27,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327360,hCoV-19/Shanghai/SJTU-234091/2022,2022-11-28,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327393,hCoV-19/Shanghai/SJTU-234389/2022,2022-12-01,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327431,hCoV-19/Shanghai/SJTU-234672/2022,2022-12-02,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327551,hCoV-19/Shanghai/SJTU-235986/2022,2022-12-06,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327472,hCoV-19/Shanghai/SJTU-235032/2022,2022-12-08,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16127658,hCoV-19/Jiangsu/JITHCC-345/2022,2022-12-09,China,Jiangsu,XBB.1.43,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.43,22F (XBB),XBB
EPI_ISL_16327509,hCoV-19/Shanghai/SJTU-235483/2022,2022-12-09,China,Shanghai,XBB.1.4.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.4.1,22F (XBB),XBB
EPI_ISL_16327525,hCoV-19/Shanghai/SJTU-235825/2022,2022-12-09,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327550,hCoV-19/Shanghai/SJTU-235985/2022,2022-12-09,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327548,hCoV-19/Shanghai/SJTU-235980/2022,2022-12-09,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327631,hCoV-19/Shanghai/SJTU-236913/2022,2022-12-09,China,Shanghai,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_16750670,hCoV-19/Yunnan/YCDC-18/2022,2022-12-10,China,Yunnan,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327562,hCoV-19/Shanghai/SJTU-236137/2022,2022-12-11,China,Shanghai,XBB,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327549,hCoV-19/Shanghai/SJTU-235981/2022,2022-12-13,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327600,hCoV-19/Shanghai/SJTU-236707/2022,2022-12-15,China,Shanghai,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_16327654,hCoV-19/Shanghai/SJTU-237113/2022,2022-12-16,China,Shanghai,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17545645,hCoV-19/Sichuan/ZYCDC-018/2022,2022-12-17,China,Sichuan,FY.3.2,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.2,22F (XBB),XBB
EPI_ISL_16327609,hCoV-19/Shanghai/SJTU-236749/2022,2022-12-18,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327684,hCoV-19/Shanghai/SJTU-237412/2022,2022-12-21,China,Shanghai,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16481872,hCoV-19/Tianjin/TJCDC-037/2022,2022-12-21,China,Tianjin,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16327605,hCoV-19/Shanghai/SJTU-236738/2022,2022-12-22,China,Shanghai,XBB.1.39,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.39,22F (XBB),XBB
EPI_ISL_17493020,hCoV-19/Shannxi/SXCDC-sr-0006/2022,2022-12-22,China,Shaanxi,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_17493023,hCoV-19/Shannxi/SXCDC-sr-0003/2022,2022-12-25,China,Shaanxi,XBB.2,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.2,22F (XBB),XBB
EPI_ISL_17493016,hCoV-19/Shannxi/SXCDC-sr-0010/2022,2022-12-28,China,Shaanxi,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16750697,hCoV-19/Yunnan/YCDC-45/2022,2022-12-31,China,Yunnan,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16750696,hCoV-19/Yunnan/YCDC-44/2022,2022-12-31,China,Yunnan,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_16481873,hCoV-19/Tianjin/TJCDC-038/2023,2023-01-03,China,Tianjin,XBB.1.15,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.15,22F (XBB),XBB
EPI_ISL_16750709,hCoV-19/Yunnan/YCDC-07/2023,2023-01-07,China,Yunnan,XBB.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1,22F (XBB),XBB
EPI_ISL_17170853,hCoV-19/Guangdong/GDCDC-ZJ-0032/2023,2023-02-02,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17488111,hCoV-19/Zhejiang/ZJCDC-384/2023,2023-02-05,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17170852,hCoV-19/Guangdong/GDCDC-ZJ-0031/2023,2023-02-06,China,Guangdong,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17495498,hCoV-19/Heilongjiang/HLJCDC-0001/2023,2023-02-11,China,Heilongjiang,XBB.1.14,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.14,22F (XBB),XBB
EPI_ISL_17199698,hCoV-19/Heilongjiang/HLJCDC-0222/2023,2023-02-11,China,Heilongjiang,XBB.1.14,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.14,22F (XBB),XBB
EPI_ISL_17488110,hCoV-19/Zhejiang/ZJCDC-385/2023,2023-02-13,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17488109,hCoV-19/Zhejiang/ZJCDC-386/2023,2023-02-13,China,Zhejiang,XBB.1.5.13,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.13,23A (XBB.1.5),XBB
EPI_ISL_17493422,hCoV-19/Guangdong/GDCDC-GZ0049/2023,2023-02-15,China,Guangdong,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17072130,hCoV-19/Jiangsu/LYGCDC-064/2023,2023-02-17,China,Jiangsu,XBB.1.5.52,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.52,23A (XBB.1.5),XBB
EPI_ISL_17162775,hCoV-19/Beijing/BJCDC-0581/2023,2023-02-18,China,Beijing,XBB.1.5.24,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.24,23A (XBB.1.5),XBB
EPI_ISL_17104820,hCoV-19/Sichuan/MSCDC-03/2023,2023-02-19,China,Sichuan,FL.12,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.12,23D (XBB.1.9),XBB
EPI_ISL_17584403,hCoV-19/Guangdong/GDCDC_CZ_0057/2023,2023-02-19,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17492934,hCoV-19/Sichuan/SCDC-0003/2023,2023-02-19,China,Sichuan,FL.12,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.12,23D (XBB.1.9),XBB
EPI_ISL_17072129,hCoV-19/Jiangsu/LYGCDC-062/2023,2023-02-20,China,Jiangsu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17072128,hCoV-19/Jiangsu/LYGCDC-061/2023,2023-02-20,China,Jiangsu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17072127,hCoV-19/Jiangsu/LYGCDC-060/2023,2023-02-20,China,Jiangsu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17072126,hCoV-19/Jiangsu/LYGCDC-059/2023,2023-02-20,China,Jiangsu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17489734,hCoV-19/Guangdong/GDCDC-ZS0013/2023,2023-02-20,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17488155,hCoV-19/Zhejiang/ZJCDC-339/2023,2023-02-21,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17584405,hCoV-19/Guangdong/GDCDC_CZ_0059/2023,2023-02-21,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17584531,hCoV-19/Guangdong/GDCDC_YF_0072/2023,2023-02-21,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17584406,hCoV-19/Guangdong/GDCDC_CZ_0060/2023,2023-02-21,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17584404,hCoV-19/Guangdong/GDCDC_CZ_0058/2023,2023-02-21,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17170982,hCoV-19/Guangdong/GDCDC-GZ-0040/2023,2023-02-21,China,Guangdong,XBB.1.12,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.12,22F (XBB),XBB
EPI_ISL_17039588,hCoV-19/Anhui/MCDC118/2023,2023-02-21,China,Anhui,FY.3,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3,22F (XBB),XBB
EPI_ISL_17488154,hCoV-19/Zhejiang/ZJCDC-340/2023,2023-02-22,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17488153,hCoV-19/Zhejiang/ZJCDC-341/2023,2023-02-23,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17092331,hCoV-19/Qinghai/XNCDC-03/2023,2023-02-23,China,Qinghai,FL.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2,23D (XBB.1.9),XBB
EPI_ISL_17261664,hCoV-19/Guangdong/GDCDC-ZS-0020/2023,2023-02-24,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17261663,hCoV-19/Guangdong/GDCDC-ZS-0019/2023,2023-02-24,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17261662,hCoV-19/Guangdong/GDCDC-ZS-0018/2023,2023-02-24,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17261661,hCoV-19/Guangdong/GDCDC-ZS-0017/2023,2023-02-24,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17488152,hCoV-19/Zhejiang/ZJCDC-342/2023,2023-02-24,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_18330792,hCoV-19/Guangxi/LZCDC-0301-2/2023,2023-02-25,China,Guangxi,XBB.1.11.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.11.1,22F (XBB),XBB
EPI_ISL_17488151,hCoV-19/Zhejiang/ZJCDC-343/2023,2023-02-25,China,Zhejiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17261775,hCoV-19/Guangdong/GDCDC-01317/2023,2023-02-26,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17620482,hCoV-19/Beijing/BJCDC-0673/2023,2023-02-26,China,Beijing,XBB.1.9.1,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1,23D (XBB.1.9),XBB
EPI_ISL_17584427,hCoV-19/Guangdong/GDCDC_GZ_0068/2023,2023-02-27,China,Guangdong,EM.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.7.1,23A (XBB.1.5),XBB
EPI_ISL_17584537,hCoV-19/Guangdong/GDCDC_YF_0079/2023,2023-02-28,China,Guangdong,XBB.1.9.1,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1,23D (XBB.1.9),XBB
