source,target,weight
EPI_ISL_16350834,EPI_ISL_16327558,9
EPI_ISL_16350834,EPI_ISL_16327679,9
EPI_ISL_16642006,EPI_ISL_16922456,3
EPI_ISL_16642006,EPI_ISL_17104932,5
EPI_ISL_16642006,EPI_ISL_17197586,4
EPI_ISL_16642006,EPI_ISL_17197587,4
EPI_ISL_16642006,EPI_ISL_16634057,4
EPI_ISL_16642006,EPI_ISL_16634127,5
EPI_ISL_16642006,EPI_ISL_16634129,3
EPI_ISL_16642006,EPI_ISL_16634147,5
EPI_ISL_16642006,EPI_ISL_17088840,2
EPI_ISL_16642006,EPI_ISL_16642015,5
EPI_ISL_16642006,EPI_ISL_16327347,7
EPI_ISL_16642006,EPI_ISL_16327505,11
EPI_ISL_16642006,EPI_ISL_16327546,7
EPI_ISL_16642006,EPI_ISL_17489652,6
EPI_ISL_16642006,EPI_ISL_16327678,7
EPI_ISL_16642006,EPI_ISL_16910788,12
EPI_ISL_16642006,EPI_ISL_16327572,5
EPI_ISL_16642006,EPI_ISL_16634884,3
EPI_ISL_16642006,EPI_ISL_16955450,6
EPI_ISL_16642006,EPI_ISL_17243467,8
EPI_ISL_16642006,EPI_ISL_18232670,12
EPI_ISL_16642006,EPI_ISL_16350840,5
EPI_ISL_16642006,EPI_ISL_16634044,5
EPI_ISL_16642006,EPI_ISL_16327339,12
EPI_ISL_16642006,EPI_ISL_16327558,9
EPI_ISL_16642006,EPI_ISL_16327679,9
EPI_ISL_16614693,EPI_ISL_16614225,2
EPI_ISL_16614693,EPI_ISL_16614334,3
EPI_ISL_16614693,EPI_ISL_16922425,5
EPI_ISL_16614693,EPI_ISL_16614643,3
EPI_ISL_16614693,EPI_ISL_17261606,5
EPI_ISL_16614693,EPI_ISL_16614665,2
EPI_ISL_16614693,EPI_ISL_16922445,6
EPI_ISL_16614693,EPI_ISL_16614670,5
EPI_ISL_16614693,EPI_ISL_16922455,3
EPI_ISL_16614693,EPI_ISL_16922456,3
EPI_ISL_16614693,EPI_ISL_16922458,2
EPI_ISL_16614693,EPI_ISL_16614688,3
EPI_ISL_16614693,EPI_ISL_16922485,4
EPI_ISL_16614693,EPI_ISL_16922490,2
EPI_ISL_16614693,EPI_ISL_18070480,2
EPI_ISL_16614693,EPI_ISL_16614707,1
EPI_ISL_16614693,EPI_ISL_16614730,1
EPI_ISL_16614693,EPI_ISL_16614727,1
EPI_ISL_16614693,EPI_ISL_16614737,1
EPI_ISL_16614693,EPI_ISL_16634007,1
EPI_ISL_16614693,EPI_ISL_16634014,1
EPI_ISL_16614693,EPI_ISL_16634018,1
EPI_ISL_16614693,EPI_ISL_16634019,1
EPI_ISL_16614693,EPI_ISL_16634025,1
EPI_ISL_16614693,EPI_ISL_16922554,1
EPI_ISL_16614693,EPI_ISL_17261628,1
EPI_ISL_16614693,EPI_ISL_16922558,1
EPI_ISL_16614693,EPI_ISL_16634242,1
EPI_ISL_16614693,EPI_ISL_16922491,4
EPI_ISL_16614693,EPI_ISL_16922494,6
EPI_ISL_16614693,EPI_ISL_16922495,2
EPI_ISL_16614693,EPI_ISL_16614706,3
EPI_ISL_16614693,EPI_ISL_17104932,5
EPI_ISL_16614693,EPI_ISL_16614714,4
EPI_ISL_16614693,EPI_ISL_16614734,5
EPI_ISL_16614693,EPI_ISL_16614732,4
EPI_ISL_16614693,EPI_ISL_16614729,4
EPI_ISL_16614693,EPI_ISL_16614738,3
EPI_ISL_16614693,EPI_ISL_16614735,2
EPI_ISL_16614693,EPI_ISL_17197586,4
EPI_ISL_16614693,EPI_ISL_16614755,2
EPI_ISL_16614693,EPI_ISL_16614743,2
EPI_ISL_16614693,EPI_ISL_17197587,4
EPI_ISL_16614693,EPI_ISL_16633998,3
EPI_ISL_16614693,EPI_ISL_17261622,3
EPI_ISL_16614693,EPI_ISL_16634013,5
EPI_ISL_16614693,EPI_ISL_16634015,5
EPI_ISL_16614693,EPI_ISL_16634017,6
EPI_ISL_16614693,EPI_ISL_16922516,3
EPI_ISL_16614693,EPI_ISL_16634057,4
EPI_ISL_16614693,EPI_ISL_16634070,4
EPI_ISL_16614693,EPI_ISL_16922517,2
EPI_ISL_16614693,EPI_ISL_16922520,5
EPI_ISL_16614693,EPI_ISL_16968305,2
EPI_ISL_16614693,EPI_ISL_16634107,7
EPI_ISL_16614693,EPI_ISL_18070493,2
EPI_ISL_16614693,EPI_ISL_18070495,4
EPI_ISL_16614693,EPI_ISL_16350834,2
EPI_ISL_16614693,EPI_ISL_16922524,4
EPI_ISL_16614693,EPI_ISL_16350838,2
EPI_ISL_16614693,EPI_ISL_16634119,3
EPI_ISL_16614693,EPI_ISL_16634127,5
EPI_ISL_16614693,EPI_ISL_16634129,3
EPI_ISL_16614693,EPI_ISL_16922530,2
EPI_ISL_16614693,EPI_ISL_16634147,5
EPI_ISL_16614693,EPI_ISL_16922531,2
EPI_ISL_16614693,EPI_ISL_16922725,5
EPI_ISL_16614693,EPI_ISL_16922545,4
EPI_ISL_16614693,EPI_ISL_16634188,5
EPI_ISL_16614693,EPI_ISL_16922547,4
EPI_ISL_16614693,EPI_ISL_16829064,8
EPI_ISL_16614693,EPI_ISL_16634200,7
EPI_ISL_16614693,EPI_ISL_16634207,3
EPI_ISL_16614693,EPI_ISL_16634206,6
EPI_ISL_16614693,EPI_ISL_16634211,3
EPI_ISL_16614693,EPI_ISL_16634216,2
EPI_ISL_16614693,EPI_ISL_18070498,7
EPI_ISL_16614693,EPI_ISL_17261632,2
EPI_ISL_16614693,EPI_ISL_16634220,8
EPI_ISL_16614693,EPI_ISL_16922557,4
EPI_ISL_16614693,EPI_ISL_16829065,6
EPI_ISL_16614693,EPI_ISL_17197588,11
EPI_ISL_16614693,EPI_ISL_16922568,7
EPI_ISL_16614693,EPI_ISL_17261646,4
EPI_ISL_16614693,EPI_ISL_16922571,9
EPI_ISL_16614693,EPI_ISL_16922573,6
EPI_ISL_16614693,EPI_ISL_16922576,8
EPI_ISL_16614693,EPI_ISL_16634235,3
EPI_ISL_16614693,EPI_ISL_16264218,4
EPI_ISL_16614693,EPI_ISL_16634250,2
EPI_ISL_16614693,EPI_ISL_16634246,5
EPI_ISL_16614693,EPI_ISL_16634253,10
EPI_ISL_16614693,EPI_ISL_16634266,6
EPI_ISL_16614693,EPI_ISL_16634265,12
EPI_ISL_16614693,EPI_ISL_16634275,4
EPI_ISL_16614693,EPI_ISL_16634280,10
EPI_ISL_16614693,EPI_ISL_16641881,4
EPI_ISL_16614693,EPI_ISL_16641887,4
EPI_ISL_16614693,EPI_ISL_16641899,2
EPI_ISL_16614693,EPI_ISL_16641951,6
EPI_ISL_16614693,EPI_ISL_16854446,7
EPI_ISL_16614693,EPI_ISL_16641982,2
EPI_ISL_16614693,EPI_ISL_16641995,6
EPI_ISL_16614693,EPI_ISL_16642006,2
EPI_ISL_16614693,EPI_ISL_16642015,5
EPI_ISL_16614693,EPI_ISL_16642311,5
EPI_ISL_16614693,EPI_ISL_16642321,10
EPI_ISL_16614693,EPI_ISL_16642363,9
EPI_ISL_16614693,EPI_ISL_16642364,10
EPI_ISL_16614693,EPI_ISL_16854465,5
EPI_ISL_16614693,EPI_ISL_16854471,4
EPI_ISL_16614693,EPI_ISL_16327347,7
EPI_ISL_16614693,EPI_ISL_18070567,4
EPI_ISL_16614693,EPI_ISL_18070582,6
EPI_ISL_16614693,EPI_ISL_16711947,3
EPI_ISL_16614693,EPI_ISL_16327505,11
EPI_ISL_16614693,EPI_ISL_16327546,7
EPI_ISL_16614693,EPI_ISL_17489652,6
EPI_ISL_16614693,EPI_ISL_16713321,5
EPI_ISL_16614693,EPI_ISL_16713322,8
EPI_ISL_16614693,EPI_ISL_16327678,7
EPI_ISL_16614693,EPI_ISL_16910788,12
EPI_ISL_16614693,EPI_ISL_16327572,5
EPI_ISL_16614693,EPI_ISL_16713319,8
EPI_ISL_16614693,EPI_ISL_16327618,12
EPI_ISL_16614693,EPI_ISL_16634884,3
EPI_ISL_16614693,EPI_ISL_16635605,4
EPI_ISL_16614693,EPI_ISL_16910796,4
EPI_ISL_16614693,EPI_ISL_17088840,2
EPI_ISL_16614693,EPI_ISL_16635292,4
EPI_ISL_16614693,EPI_ISL_16910799,10
EPI_ISL_16614693,EPI_ISL_16635916,4
EPI_ISL_16614693,EPI_ISL_16955450,6
EPI_ISL_16614693,EPI_ISL_17243467,8
EPI_ISL_16614693,EPI_ISL_17492999,4
EPI_ISL_16614693,EPI_ISL_18232670,12
EPI_ISL_16614693,EPI_ISL_16614771,5
EPI_ISL_16614693,EPI_ISL_16634131,5
EPI_ISL_16614693,EPI_ISL_16350840,5
EPI_ISL_16614693,EPI_ISL_16641984,4
EPI_ISL_16614693,EPI_ISL_16634239,4
EPI_ISL_16614693,EPI_ISL_16641968,4
EPI_ISL_16614693,EPI_ISL_16614758,4
EPI_ISL_16614693,EPI_ISL_16614768,4
EPI_ISL_16614693,EPI_ISL_16634044,5
EPI_ISL_16614693,EPI_ISL_16634012,5
EPI_ISL_16614693,EPI_ISL_16634039,6
EPI_ISL_16614693,EPI_ISL_16922513,3
EPI_ISL_16614693,EPI_ISL_16634104,6
EPI_ISL_16614693,EPI_ISL_16642016,4
EPI_ISL_16614693,EPI_ISL_16922532,4
EPI_ISL_16614693,EPI_ISL_16642362,4
EPI_ISL_16614693,EPI_ISL_16327339,12
EPI_ISL_16614693,EPI_ISL_16327453,4
EPI_ISL_16614693,EPI_ISL_16327558,9
EPI_ISL_16614693,EPI_ISL_16327679,9
EPI_ISL_16614693,EPI_ISL_16634068,0
EPI_ISL_16614693,EPI_ISL_16922953,0
EPI_ISL_16614693,EPI_ISL_16922956,0
EPI_ISL_16614693,EPI_ISL_16922957,0
EPI_ISL_16614693,EPI_ISL_16634330,0
EPI_ISL_16614693,EPI_ISL_17487093,0
EPI_ISL_16614693,EPI_ISL_16617183,0
EPI_ISL_16614693,EPI_ISL_16641889,0
EPI_ISL_16614693,EPI_ISL_16698202,0
EPI_ISL_16614693,EPI_ISL_16698203,0
EPI_ISL_16614693,EPI_ISL_16698199,0
EPI_ISL_16614693,EPI_ISL_16698174,0
EPI_ISL_16614693,EPI_ISL_16698196,0
EPI_ISL_16614693,EPI_ISL_16698176,0
EPI_ISL_16614693,EPI_ISL_16698175,0
EPI_ISL_16614693,EPI_ISL_16698179,0
EPI_ISL_16614693,EPI_ISL_16698180,0
EPI_ISL_16614693,EPI_ISL_16698183,0
EPI_ISL_16614693,EPI_ISL_16698187,0
EPI_ISL_16614693,EPI_ISL_16698182,0
EPI_ISL_16614693,EPI_ISL_16698186,0
EPI_ISL_16614693,EPI_ISL_16698200,0
EPI_ISL_16614693,EPI_ISL_16698201,0
EPI_ISL_16614693,EPI_ISL_16698185,0
EPI_ISL_16614693,EPI_ISL_16698184,0
EPI_ISL_16614693,EPI_ISL_16698210,0
EPI_ISL_16614693,EPI_ISL_16698181,0
EPI_ISL_16614693,EPI_ISL_16698207,0
EPI_ISL_16614693,EPI_ISL_16698205,0
EPI_ISL_16614693,EPI_ISL_16698208,0
EPI_ISL_16614693,EPI_ISL_16306983,0
EPI_ISL_16614693,EPI_ISL_17492906,0
EPI_ISL_16614693,EPI_ISL_17492901,0
EPI_ISL_16614693,EPI_ISL_16306988,0
EPI_ISL_16614693,EPI_ISL_16698190,0
EPI_ISL_16614693,EPI_ISL_16698209,0
EPI_ISL_16614693,EPI_ISL_16698191,0
EPI_ISL_16614693,EPI_ISL_16698154,0
EPI_ISL_16614693,EPI_ISL_16698148,0
EPI_ISL_16614693,EPI_ISL_16698158,0
EPI_ISL_16614693,EPI_ISL_16698153,0
EPI_ISL_16614693,EPI_ISL_16698218,0
EPI_ISL_16614693,EPI_ISL_16698151,0
EPI_ISL_16614693,EPI_ISL_16698217,0
EPI_ISL_16614693,EPI_ISL_16698215,0
EPI_ISL_16614693,EPI_ISL_16306992,0
EPI_ISL_16614693,EPI_ISL_17492897,0
EPI_ISL_16614693,EPI_ISL_16698171,0
EPI_ISL_16614693,EPI_ISL_16698169,0
EPI_ISL_16614693,EPI_ISL_16698160,0
EPI_ISL_16614693,EPI_ISL_16698165,0
EPI_ISL_16614693,EPI_ISL_16698228,0
EPI_ISL_16614693,EPI_ISL_16698229,0
EPI_ISL_16614693,EPI_ISL_16598667,0
EPI_ISL_16614693,EPI_ISL_16598665,0
EPI_ISL_16614693,EPI_ISL_16598666,0
EPI_ISL_16614693,EPI_ISL_16698221,0
EPI_ISL_16614693,EPI_ISL_16698220,0
EPI_ISL_16614693,EPI_ISL_16698226,0
EPI_ISL_16614693,EPI_ISL_16610675,0
EPI_ISL_16614693,EPI_ISL_17489659,0
EPI_ISL_16614693,EPI_ISL_16610674,0
EPI_ISL_16614693,EPI_ISL_17489658,0
EPI_ISL_16614693,EPI_ISL_16698234,0
EPI_ISL_16614693,EPI_ISL_16597076,0
EPI_ISL_16614693,EPI_ISL_16635126,0
EPI_ISL_16614693,EPI_ISL_16633863,0
EPI_ISL_16614693,EPI_ISL_17492925,0
EPI_ISL_16614693,EPI_ISL_16306929,0
EPI_ISL_16614693,EPI_ISL_16635133,0
EPI_ISL_16614693,EPI_ISL_16712056,0
EPI_ISL_16614693,EPI_ISL_16635442,0
EPI_ISL_16614693,EPI_ISL_16635440,0
EPI_ISL_16614693,EPI_ISL_16702019,0
EPI_ISL_16614693,EPI_ISL_16698284,0
EPI_ISL_16614693,EPI_ISL_17492921,0
EPI_ISL_16614693,EPI_ISL_16306933,0
EPI_ISL_16614693,EPI_ISL_16634729,0
EPI_ISL_16614693,EPI_ISL_16635523,0
EPI_ISL_16614693,EPI_ISL_16635515,0
EPI_ISL_16614693,EPI_ISL_17031547,0
EPI_ISL_16614693,EPI_ISL_16604407,0
EPI_ISL_16614693,EPI_ISL_17805438,0
EPI_ISL_16614693,EPI_ISL_16636021,0
EPI_ISL_16614693,EPI_ISL_16635514,0
EPI_ISL_16614693,EPI_ISL_16635511,0
EPI_ISL_16614693,EPI_ISL_16635513,0
EPI_ISL_16614693,EPI_ISL_18070621,0
EPI_ISL_16614693,EPI_ISL_18070629,0
EPI_ISL_16614693,EPI_ISL_17492879,0
EPI_ISL_16614693,EPI_ISL_16306922,0
EPI_ISL_16614693,EPI_ISL_16635660,0
EPI_ISL_16614693,EPI_ISL_16634772,0
EPI_ISL_16614693,EPI_ISL_16635581,0
EPI_ISL_16614693,EPI_ISL_16635415,0
EPI_ISL_16614693,EPI_ISL_16635522,0
EPI_ISL_16614693,EPI_ISL_16635519,0
EPI_ISL_16614693,EPI_ISL_16350939,0
EPI_ISL_16614693,EPI_ISL_16641688,0
EPI_ISL_16614693,EPI_ISL_16641634,0
EPI_ISL_16614693,EPI_ISL_16641636,0
EPI_ISL_16614693,EPI_ISL_16711653,0
EPI_ISL_16614693,EPI_ISL_16617320,0
EPI_ISL_16614693,EPI_ISL_17487195,0
EPI_ISL_16614693,EPI_ISL_16636053,0
EPI_ISL_16614693,EPI_ISL_16334611,0
EPI_ISL_16614693,EPI_ISL_17488688,0
EPI_ISL_16614693,EPI_ISL_16702021,0
EPI_ISL_16614693,EPI_ISL_16698264,0
EPI_ISL_16614693,EPI_ISL_16709479,0
EPI_ISL_16614693,EPI_ISL_16711951,0
EPI_ISL_16614693,EPI_ISL_16636104,0
EPI_ISL_16614693,EPI_ISL_16636106,0
EPI_ISL_16614693,EPI_ISL_17493149,0
EPI_ISL_16614693,EPI_ISL_16436271,0
EPI_ISL_16614693,EPI_ISL_16698315,0
EPI_ISL_16614693,EPI_ISL_16698307,0
EPI_ISL_16614693,EPI_ISL_16698309,0
EPI_ISL_16614693,EPI_ISL_16698280,0
EPI_ISL_16614693,EPI_ISL_16698303,0
EPI_ISL_16614693,EPI_ISL_16698305,0
EPI_ISL_16614693,EPI_ISL_16634812,0
EPI_ISL_16614693,EPI_ISL_16636059,0
EPI_ISL_16614693,EPI_ISL_16636037,0
EPI_ISL_16614693,EPI_ISL_16698194,0
EPI_ISL_16614693,EPI_ISL_16634818,0
EPI_ISL_16614693,EPI_ISL_17487803,0
EPI_ISL_16614693,EPI_ISL_16616836,0
EPI_ISL_16614693,EPI_ISL_17489485,0
EPI_ISL_16614693,EPI_ISL_16610698,0
EPI_ISL_16614693,EPI_ISL_16283880,0
EPI_ISL_16614693,EPI_ISL_17492867,0
EPI_ISL_16614693,EPI_ISL_16283879,0
EPI_ISL_16614693,EPI_ISL_17492868,0
EPI_ISL_16614693,EPI_ISL_16283876,0
EPI_ISL_16614693,EPI_ISL_16283875,0
EPI_ISL_16614693,EPI_ISL_17492871,0
EPI_ISL_16614693,EPI_ISL_17492870,0
EPI_ISL_16614693,EPI_ISL_16635141,0
EPI_ISL_16614693,EPI_ISL_16641648,0
EPI_ISL_16614693,EPI_ISL_16635035,0
EPI_ISL_16614693,EPI_ISL_17088743,0
EPI_ISL_16614693,EPI_ISL_16604449,0
EPI_ISL_16614693,EPI_ISL_16635674,0
EPI_ISL_16614693,EPI_ISL_17253390,0
EPI_ISL_16614693,EPI_ISL_17493141,0
EPI_ISL_16614693,EPI_ISL_17493074,0
EPI_ISL_16614693,EPI_ISL_16436280,0
EPI_ISL_16614693,EPI_ISL_17253381,0
EPI_ISL_16614693,EPI_ISL_17493089,0
EPI_ISL_16614693,EPI_ISL_16355926,0
EPI_ISL_16614693,EPI_ISL_16702020,0
EPI_ISL_16614693,EPI_ISL_16702022,0
EPI_ISL_16614693,EPI_ISL_16698265,0
EPI_ISL_16614693,EPI_ISL_16698297,0
EPI_ISL_16614693,EPI_ISL_16604548,0
EPI_ISL_16614693,EPI_ISL_17487617,0
EPI_ISL_16614693,EPI_ISL_16823528,0
EPI_ISL_16614693,EPI_ISL_16636134,0
EPI_ISL_16614693,EPI_ISL_17489301,0
EPI_ISL_16614693,EPI_ISL_16698267,0
EPI_ISL_16614693,EPI_ISL_16853819,0
EPI_ISL_16614693,EPI_ISL_16853825,0
EPI_ISL_16614693,EPI_ISL_16641676,0
EPI_ISL_16614693,EPI_ISL_16641675,0
EPI_ISL_16614693,EPI_ISL_16711647,0
EPI_ISL_16614693,EPI_ISL_17032018,0
EPI_ISL_16614693,EPI_ISL_17487571,0
EPI_ISL_16614693,EPI_ISL_16635638,0
EPI_ISL_16614693,EPI_ISL_17488381,0
EPI_ISL_16614693,EPI_ISL_16698273,0
EPI_ISL_16614693,EPI_ISL_16698269,0
EPI_ISL_16614693,EPI_ISL_16698272,0
EPI_ISL_16614693,EPI_ISL_16671018,0
EPI_ISL_16614693,EPI_ISL_16635048,0
EPI_ISL_16614693,EPI_ISL_16853828,0
EPI_ISL_16614693,EPI_ISL_16853827,0
EPI_ISL_16614693,EPI_ISL_18070651,0
EPI_ISL_16614693,EPI_ISL_16604573,0
EPI_ISL_16614693,EPI_ISL_16610724,0
EPI_ISL_16614693,EPI_ISL_17489458,0
EPI_ISL_16614693,EPI_ISL_16598617,0
EPI_ISL_16614693,EPI_ISL_16635015,0
EPI_ISL_16614693,EPI_ISL_16604822,0
EPI_ISL_16614693,EPI_ISL_17805501,0
EPI_ISL_16614693,EPI_ISL_17805457,0
EPI_ISL_16614693,EPI_ISL_17805516,0
EPI_ISL_16614693,EPI_ISL_16698292,0
EPI_ISL_16614693,EPI_ISL_16561131,0
EPI_ISL_16614693,EPI_ISL_17488672,0
EPI_ISL_16614693,EPI_ISL_16698294,0
EPI_ISL_16614693,EPI_ISL_16698293,0
EPI_ISL_16614693,EPI_ISL_16646037,0
EPI_ISL_16614693,EPI_ISL_17487597,0
EPI_ISL_16614693,EPI_ISL_16911099,0
EPI_ISL_16614693,EPI_ISL_16635851,0
EPI_ISL_16614693,EPI_ISL_16635910,0
EPI_ISL_16614693,EPI_ISL_17488666,0
EPI_ISL_16614693,EPI_ISL_16610773,0
EPI_ISL_16614693,EPI_ISL_17489568,0
EPI_ISL_16614693,EPI_ISL_16561137,0
EPI_ISL_16614693,EPI_ISL_16610777,0
EPI_ISL_16614693,EPI_ISL_17489564,0
EPI_ISL_16614693,EPI_ISL_16598591,0
EPI_ISL_16614693,EPI_ISL_16702062,0
EPI_ISL_16614693,EPI_ISL_16573290,0
EPI_ISL_16614693,EPI_ISL_16573355,0
EPI_ISL_16614693,EPI_ISL_16702055,0
EPI_ISL_16614693,EPI_ISL_16702028,0
EPI_ISL_16614693,EPI_ISL_16702031,0
EPI_ISL_16614693,EPI_ISL_16702027,0
EPI_ISL_16614693,EPI_ISL_16702030,0
EPI_ISL_16614693,EPI_ISL_16899487,0
EPI_ISL_16614693,EPI_ISL_16899489,0
EPI_ISL_16614693,EPI_ISL_16596508,0
EPI_ISL_16614693,EPI_ISL_17493959,0
EPI_ISL_16614693,EPI_ISL_16737893,0
EPI_ISL_16614693,EPI_ISL_16709028,0
EPI_ISL_16614693,EPI_ISL_16702054,0
EPI_ISL_16614693,EPI_ISL_16702042,0
EPI_ISL_16614693,EPI_ISL_16702043,0
EPI_ISL_16614693,EPI_ISL_16679326,0
EPI_ISL_16614693,EPI_ISL_16679332,0
EPI_ISL_16614693,EPI_ISL_16709027,0
EPI_ISL_16614693,EPI_ISL_16709039,0
EPI_ISL_16614693,EPI_ISL_16709022,0
EPI_ISL_16614693,EPI_ISL_16635116,0
EPI_ISL_16614693,EPI_ISL_17088830,0
EPI_ISL_16614693,EPI_ISL_16709164,0
EPI_ISL_16614693,EPI_ISL_16596506,0
EPI_ISL_16614693,EPI_ISL_16709024,0
EPI_ISL_16614693,EPI_ISL_16702050,0
EPI_ISL_16614693,EPI_ISL_16709042,0
EPI_ISL_16614693,EPI_ISL_16740825,0
EPI_ISL_16614693,EPI_ISL_16740824,0
EPI_ISL_16614693,EPI_ISL_16635786,0
EPI_ISL_16614693,EPI_ISL_16635788,0
EPI_ISL_16614693,EPI_ISL_16610815,0
EPI_ISL_16614693,EPI_ISL_17489629,0
EPI_ISL_16614693,EPI_ISL_17492827,0
EPI_ISL_16614693,EPI_ISL_16596488,0
EPI_ISL_16614693,EPI_ISL_16709036,0
EPI_ISL_16614693,EPI_ISL_16709050,0
EPI_ISL_16614693,EPI_ISL_16702056,0
EPI_ISL_16614693,EPI_ISL_16702057,0
EPI_ISL_16614693,EPI_ISL_16670989,0
EPI_ISL_16614693,EPI_ISL_16709152,0
EPI_ISL_16614693,EPI_ISL_17489558,0
EPI_ISL_16614693,EPI_ISL_16610841,0
EPI_ISL_16614693,EPI_ISL_16598700,0
EPI_ISL_16614693,EPI_ISL_16740829,0
EPI_ISL_16614693,EPI_ISL_16636240,0
EPI_ISL_16614693,EPI_ISL_16702152,0
EPI_ISL_16614693,EPI_ISL_16633841,0
EPI_ISL_16614693,EPI_ISL_16737847,0
EPI_ISL_16614693,EPI_ISL_16737845,0
EPI_ISL_16614693,EPI_ISL_16697988,0
EPI_ISL_16614693,EPI_ISL_16610859,0
EPI_ISL_16614693,EPI_ISL_17489540,0
EPI_ISL_16614693,EPI_ISL_16723094,0
EPI_ISL_16614693,EPI_ISL_16910812,0
EPI_ISL_16614693,EPI_ISL_17170744,0
EPI_ISL_16614693,EPI_ISL_16758104,0
EPI_ISL_16614693,EPI_ISL_16737875,0
EPI_ISL_16614693,EPI_ISL_17488497,0
EPI_ISL_16614693,EPI_ISL_16838995,0
EPI_ISL_16614693,EPI_ISL_17494782,0
EPI_ISL_16614693,EPI_ISL_16937160,0
EPI_ISL_16614693,EPI_ISL_16720507,0
EPI_ISL_16614693,EPI_ISL_16720506,0
EPI_ISL_16614693,EPI_ISL_16880268,0
EPI_ISL_16614693,EPI_ISL_17495303,0
EPI_ISL_16614693,EPI_ISL_16970241,0
EPI_ISL_16614693,EPI_ISL_17493066,0
EPI_ISL_16614693,EPI_ISL_17031731,0
EPI_ISL_16614693,EPI_ISL_16825396,0
EPI_ISL_16614693,EPI_ISL_17493078,0
EPI_ISL_16614693,EPI_ISL_16899480,0
EPI_ISL_16614693,EPI_ISL_16723087,0
EPI_ISL_16614693,EPI_ISL_16723081,0
EPI_ISL_16614693,EPI_ISL_16899460,0
EPI_ISL_16614693,EPI_ISL_17493115,0
EPI_ISL_16614693,EPI_ISL_17103543,0
EPI_ISL_16614693,EPI_ISL_17489870,0
