source,target,weight,s_country,s_prov,t_prov,s_date,t_date
EPI_ISL_16634049,EPI_ISL_16635059,1,China,Beijing,Ningxia,2022-08-15,2022-12-06
EPI_ISL_16634049,EPI_ISL_16327474,1,China,Beijing,Shanghai,2022-08-15,2022-12-08
EPI_ISL_16634049,EPI_ISL_17031542,1,China,Beijing,Hebei,2022-08-15,2022-12-10
EPI_ISL_16634049,EPI_ISL_17031546,1,China,Beijing,Hebei,2022-08-15,2022-12-13
EPI_ISL_16634049,EPI_ISL_16617209,1,China,Beijing,Hubei,2022-08-15,2022-12-13
EPI_ISL_16634049,EPI_ISL_18070628,1,China,Beijing,Shandong,2022-08-15,2022-12-16
EPI_ISL_16634049,EPI_ISL_16468060,1,China,Beijing,Beijing,2022-08-15,2022-12-19
EPI_ISL_16634049,EPI_ISL_16350928,1,China,Beijing,Beijing,2022-08-15,2022-12-20
EPI_ISL_16634049,EPI_ISL_16604422,1,China,Beijing,Shandong,2022-08-15,2022-12-20
EPI_ISL_16634049,EPI_ISL_16468016,1,China,Beijing,Beijing,2022-08-15,2022-12-21
EPI_ISL_16634049,EPI_ISL_16937133,1,China,Beijing,Shanxi,2022-08-15,2022-12-21
EPI_ISL_16634049,EPI_ISL_16520407,1,China,Beijing,Beijing,2022-08-15,2022-12-21
EPI_ISL_16634049,EPI_ISL_16604818,1,China,Beijing,Shandong,2022-08-15,2022-12-21
EPI_ISL_16634049,EPI_ISL_16635714,1,China,Beijing,Zhejiang,2022-08-15,2022-12-26
EPI_ISL_16634049,EPI_ISL_16758084,1,China,Beijing,Shandong,2022-08-15,2022-12-27
EPI_ISL_16634049,EPI_ISL_17805444,1,China,Beijing,Hainan,2022-08-15,2022-12-27
EPI_ISL_16634049,EPI_ISL_16604472,1,China,Beijing,Shandong,2022-08-15,2022-12-27
EPI_ISL_16634049,EPI_ISL_16635181,1,China,Beijing,Liaoning,2022-08-15,2022-12-28
EPI_ISL_16634049,EPI_ISL_16634992,1,China,Beijing,Shanghai,2022-08-15,2022-12-28
EPI_ISL_16634049,EPI_ISL_16604611,1,China,Beijing,Shandong,2022-08-15,2022-12-28
EPI_ISL_16634049,EPI_ISL_16636094,1,China,Beijing,Xinjiang,2022-08-15,2022-12-28
EPI_ISL_16634049,EPI_ISL_16604618,1,China,Beijing,Shandong,2022-08-15,2022-12-28
EPI_ISL_16634049,EPI_ISL_16616946,1,China,Beijing,Hubei,2022-08-15,2022-12-29
EPI_ISL_16634049,EPI_ISL_16750691,1,China,Beijing,Yunnan,2022-08-15,2022-12-29
EPI_ISL_16634049,EPI_ISL_17183557,1,China,Beijing,Liaoning,2022-08-15,2022-12-29
EPI_ISL_16634049,EPI_ISL_17185746,1,China,Beijing,Liaoning,2022-08-15,2022-12-29
EPI_ISL_16634049,EPI_ISL_16712082,1,China,Beijing,Guangdong,2022-08-15,2022-12-29
EPI_ISL_16634049,EPI_ISL_16740773,1,China,Beijing,Anhui,2022-08-15,2023-01-01
EPI_ISL_16634049,EPI_ISL_16713285,1,China,Beijing,Jilin,2022-08-15,2023-01-02
EPI_ISL_16634049,EPI_ISL_16713281,1,China,Beijing,Jilin,2022-08-15,2023-01-02
EPI_ISL_16634049,EPI_ISL_16757973,1,China,Beijing,Shandong,2022-08-15,2023-01-02
EPI_ISL_16634049,EPI_ISL_16635307,1,China,Beijing,Neimenggu,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16635302,1,China,Beijing,Neimenggu,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16635295,1,China,Beijing,Neimenggu,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16709522,1,China,Beijing,Shaanxi,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16911610,1,China,Beijing,Shanxi,2022-08-15,2023-01-05
EPI_ISL_16634049,EPI_ISL_16604779,1,China,Beijing,Shandong,2022-08-15,2023-01-05
EPI_ISL_16634049,EPI_ISL_16635319,1,China,Beijing,Neimenggu,2022-08-15,2023-01-06
EPI_ISL_16634049,EPI_ISL_16635321,1,China,Beijing,Neimenggu,2022-08-15,2023-01-06
EPI_ISL_16634049,EPI_ISL_16635080,1,China,Beijing,Ningxia,2022-08-15,2023-01-07
EPI_ISL_16634049,EPI_ISL_16597935,1,China,Beijing,Tianjin,2022-08-15,2023-01-08
EPI_ISL_16634049,EPI_ISL_16597934,1,China,Beijing,Tianjin,2022-08-15,2023-01-08
EPI_ISL_16634049,EPI_ISL_16597941,1,China,Beijing,Tianjin,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_17086610,1,China,Beijing,Guangxi,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_16758174,1,China,Beijing,Shandong,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_17068980,1,China,Beijing,Jiangsu,2022-08-15,2023-01-11
EPI_ISL_16634049,EPI_ISL_16635345,1,China,Beijing,Neimenggu,2022-08-15,2023-01-12
EPI_ISL_16634049,EPI_ISL_16597048,1,China,Beijing,Jiangxi,2022-08-15,2023-01-13
EPI_ISL_16634049,EPI_ISL_17031684,1,China,Beijing,Hebei,2022-08-15,2023-01-15
EPI_ISL_16634049,EPI_ISL_16803533,1,China,Beijing,Anhui,2022-08-15,2023-01-15
EPI_ISL_16634049,EPI_ISL_16911089,1,China,Beijing,Hubei,2022-08-15,2023-01-15
EPI_ISL_16634049,EPI_ISL_17031674,1,China,Beijing,Hebei,2022-08-15,2023-01-15
EPI_ISL_16634049,EPI_ISL_17031675,1,China,Beijing,Hebei,2022-08-15,2023-01-15
EPI_ISL_16634049,EPI_ISL_17170750,1,China,Beijing,Guangdong,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16937148,1,China,Beijing,Shanxi,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16937146,1,China,Beijing,Shanxi,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16838988,1,China,Beijing,Fujian,2022-08-15,2023-01-19
EPI_ISL_16634049,EPI_ISL_17031724,1,China,Beijing,Hebei,2022-08-15,2023-01-20
EPI_ISL_16634049,EPI_ISL_17493668,1,China,Beijing,Anhui,2022-08-15,2023-01-23
EPI_ISL_16634049,EPI_ISL_17493995,1,China,Beijing,Anhui,2022-08-15,2023-01-25
EPI_ISL_16634049,EPI_ISL_17494000,1,China,Beijing,Anhui,2022-08-15,2023-01-25
EPI_ISL_16634049,EPI_ISL_17031776,1,China,Beijing,Hebei,2022-08-15,2023-01-29
EPI_ISL_16634049,EPI_ISL_16849211,1,China,Beijing,Shandong,2022-08-15,2023-01-30
EPI_ISL_16634049,EPI_ISL_17031794,1,China,Beijing,Hebei,2022-08-15,2023-01-30
EPI_ISL_16634049,EPI_ISL_17031785,1,China,Beijing,Hebei,2022-08-15,2023-01-30
EPI_ISL_16634049,EPI_ISL_16849152,1,China,Beijing,Shandong,2022-08-15,2023-01-30
EPI_ISL_16634049,EPI_ISL_16955412,1,China,Beijing,Beijing,2022-08-15,2023-02-01
EPI_ISL_16634049,EPI_ISL_16955406,1,China,Beijing,Beijing,2022-08-15,2023-02-02
EPI_ISL_16634049,EPI_ISL_17488086,1,China,Beijing,Zhejiang,2022-08-15,2023-02-03
EPI_ISL_16634049,EPI_ISL_16910854,1,China,Beijing,Heilongjiang,2022-08-15,2023-02-04
EPI_ISL_16634049,EPI_ISL_17488067,1,China,Beijing,Zhejiang,2022-08-15,2023-02-06
EPI_ISL_16634049,EPI_ISL_17495459,1,China,Beijing,Jiangxi,2022-08-15,2023-02-06
EPI_ISL_16634049,EPI_ISL_17501606,1,China,Beijing,Xinjiang,2022-08-15,2023-02-09
EPI_ISL_16634049,EPI_ISL_16902583,1,China,Beijing,Hainan,2022-08-15,2023-02-10
EPI_ISL_16634049,EPI_ISL_17485609,1,China,Beijing,Jiangxi,2022-08-15,2023-02-13
EPI_ISL_16634049,EPI_ISL_16951721,1,China,Beijing,Anhui,2022-08-15,2023-02-13
EPI_ISL_16634049,EPI_ISL_17620447,1,China,Beijing,Beijing,2022-08-15,2023-02-19
EPI_ISL_16634049,EPI_ISL_17684209,1,China,Beijing,Shanxi,2022-08-15,2023-02-20
EPI_ISL_16634049,EPI_ISL_17620467,1,China,Beijing,Beijing,2022-08-15,2023-02-20
EPI_ISL_16634049,EPI_ISL_17492774,1,China,Beijing,Shaanxi,2022-08-15,2023-02-21
EPI_ISL_16634049,EPI_ISL_17199765,1,China,Beijing,Heilongjiang,2022-08-15,2023-02-23
EPI_ISL_16634049,EPI_ISL_17185989,1,China,Beijing,Hainan,2022-08-15,2023-02-28
EPI_ISL_16634049,EPI_ISL_17488822,1,China,Beijing,Tianjin,2022-08-15,2023-02-28
EPI_ISL_16634049,EPI_ISL_17620365,1,China,Beijing,Beijing,2022-08-15,2023-03-03
EPI_ISL_16634049,EPI_ISL_17620477,1,China,Beijing,Beijing,2022-08-15,2023-03-03
EPI_ISL_16634049,EPI_ISL_17199928,1,China,Beijing,Heilongjiang,2022-08-15,2023-03-04
EPI_ISL_16634049,EPI_ISL_17490449,1,China,Beijing,Hebei,2022-08-15,2023-03-07
EPI_ISL_16634049,EPI_ISL_17490480,1,China,Beijing,Hebei,2022-08-15,2023-03-07
EPI_ISL_16634049,EPI_ISL_17620379,1,China,Beijing,Beijing,2022-08-15,2023-03-08
EPI_ISL_16634049,EPI_ISL_17493861,1,China,Beijing,Heilongjiang,2022-08-15,2023-03-16
EPI_ISL_16634049,EPI_ISL_17492960,1,China,Beijing,Jilin,2022-08-15,2023-03-17
EPI_ISL_16634049,EPI_ISL_17592221,1,China,Beijing,Beijing,2022-08-15,2023-03-17
EPI_ISL_16634049,EPI_ISL_17494631,1,China,Beijing,Tianjin,2022-08-15,2023-03-18
EPI_ISL_16634049,EPI_ISL_17494094,1,China,Beijing,Jilin,2022-08-15,2023-03-20
EPI_ISL_16634049,EPI_ISL_17490465,1,China,Beijing,Hebei,2022-08-15,2023-03-22
EPI_ISL_16634049,EPI_ISL_17490422,1,China,Beijing,Hebei,2022-08-15,2023-03-22
EPI_ISL_16634049,EPI_ISL_17488740,1,China,Beijing,Tianjin,2022-08-15,2023-03-24
EPI_ISL_16634049,EPI_ISL_17785550,1,China,Beijing,Neimenggu,2022-08-15,2023-03-25
EPI_ISL_16634049,EPI_ISL_17516765,1,China,Beijing,Heilongjiang,2022-08-15,2023-03-29
EPI_ISL_16634049,EPI_ISL_17784970,1,China,Beijing,Beijing,2022-08-15,2023-04-03
EPI_ISL_16634049,EPI_ISL_17684446,1,China,Beijing,Henan,2022-08-15,2023-04-05
EPI_ISL_16634049,EPI_ISL_17784961,1,China,Beijing,Beijing,2022-08-15,2023-04-07
EPI_ISL_16634049,EPI_ISL_17652372,1,China,Beijing,Liaoning,2022-08-15,2023-04-17
EPI_ISL_16634049,EPI_ISL_17793977,1,China,Beijing,Anhui,2022-08-15,2023-04-23
EPI_ISL_16634049,EPI_ISL_16604395,2,China,Beijing,Shandong,2022-08-15,2022-11-17
EPI_ISL_16634049,EPI_ISL_17489455,2,China,Beijing,Fujian,2022-08-15,2022-11-29
EPI_ISL_16634049,EPI_ISL_16614081,3,China,Beijing,Jilin,2022-08-15,2022-12-08
EPI_ISL_16634049,EPI_ISL_17031543,2,China,Beijing,Hebei,2022-08-15,2022-12-12
EPI_ISL_16634049,EPI_ISL_17031549,2,China,Beijing,Hebei,2022-08-15,2022-12-13
EPI_ISL_16634049,EPI_ISL_16713327,4,China,Beijing,Jilin,2022-08-15,2022-12-18
EPI_ISL_16634049,EPI_ISL_16635280,7,China,Beijing,Neimenggu,2022-08-15,2022-12-19
EPI_ISL_16634049,EPI_ISL_17487327,4,China,Beijing,Hubei,2022-08-15,2022-12-19
EPI_ISL_16634049,EPI_ISL_16711883,3,China,Beijing,Guangdong,2022-08-15,2022-12-21
EPI_ISL_16634049,EPI_ISL_17490679,3,China,Beijing,Zhejiang,2022-08-15,2022-12-22
EPI_ISL_16634049,EPI_ISL_16712055,3,China,Beijing,Guangdong,2022-08-15,2022-12-23
EPI_ISL_16634049,EPI_ISL_16634821,2,China,Beijing,Shanghai,2022-08-15,2022-12-24
EPI_ISL_16634049,EPI_ISL_16711858,3,China,Beijing,Guangdong,2022-08-15,2022-12-25
EPI_ISL_16634049,EPI_ISL_16520362,2,China,Beijing,Beijing,2022-08-15,2022-12-26
EPI_ISL_16634049,EPI_ISL_17493085,4,China,Beijing,Sichuan,2022-08-15,2022-12-26
EPI_ISL_16634049,EPI_ISL_16604444,4,China,Beijing,Shandong,2022-08-15,2022-12-26
EPI_ISL_16634049,EPI_ISL_16604793,3,China,Beijing,Shandong,2022-08-15,2022-12-27
EPI_ISL_16634049,EPI_ISL_16481855,3,China,Beijing,Tianjin,2022-08-15,2022-12-27
EPI_ISL_16634049,EPI_ISL_16641683,2,China,Beijing,Yunnan,2022-08-15,2022-12-28
EPI_ISL_16634049,EPI_ISL_17183552,3,China,Beijing,Liaoning,2022-08-15,2022-12-29
EPI_ISL_16634049,EPI_ISL_16604674,2,China,Beijing,Shandong,2022-08-15,2022-12-30
EPI_ISL_16634049,EPI_ISL_16709257,3,China,Beijing,Shaanxi,2022-08-15,2022-12-31
EPI_ISL_16634049,EPI_ISL_16709262,3,China,Beijing,Shaanxi,2022-08-15,2022-12-31
EPI_ISL_16634049,EPI_ISL_16597951,3,China,Beijing,Tianjin,2022-08-15,2023-01-01
EPI_ISL_16634049,EPI_ISL_16636195,2,China,Beijing,Guizhou,2022-08-15,2023-01-02
EPI_ISL_16634049,EPI_ISL_16595786,4,China,Beijing,Anhui,2022-08-15,2023-01-02
EPI_ISL_16634049,EPI_ISL_17162736,2,China,Beijing,Beijing,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16955434,3,China,Beijing,Beijing,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16740797,2,China,Beijing,Anhui,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16670967,3,China,Beijing,Jiangsu,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16670963,2,China,Beijing,Jiangsu,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16709456,4,China,Beijing,Shaanxi,2022-08-15,2023-01-03
EPI_ISL_16634049,EPI_ISL_16758002,2,China,Beijing,Shandong,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16758088,2,China,Beijing,Shandong,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_17031610,3,China,Beijing,Hebei,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_17031609,3,China,Beijing,Hebei,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16604706,2,China,Beijing,Shandong,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16709520,3,China,Beijing,Shaanxi,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16709524,3,China,Beijing,Shaanxi,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16709521,4,China,Beijing,Shaanxi,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16596983,2,China,Beijing,Jiangxi,2022-08-15,2023-01-04
EPI_ISL_16634049,EPI_ISL_16670960,2,China,Beijing,Jiangsu,2022-08-15,2023-01-05
EPI_ISL_16634049,EPI_ISL_16481859,3,China,Beijing,Tianjin,2022-08-15,2023-01-05
EPI_ISL_16634049,EPI_ISL_16635234,2,China,Beijing,Liaoning,2022-08-15,2023-01-05
EPI_ISL_16634049,EPI_ISL_16709527,2,China,Beijing,Shaanxi,2022-08-15,2023-01-05
EPI_ISL_16634049,EPI_ISL_16709186,2,China,Beijing,Beijing,2022-08-15,2023-01-06
EPI_ISL_16634049,EPI_ISL_16709175,2,China,Beijing,Beijing,2022-08-15,2023-01-06
EPI_ISL_16634049,EPI_ISL_16709531,2,China,Beijing,Shaanxi,2022-08-15,2023-01-06
EPI_ISL_16634049,EPI_ISL_16757945,4,China,Beijing,Shandong,2022-08-15,2023-01-06
EPI_ISL_16634049,EPI_ISL_16709530,3,China,Beijing,Shaanxi,2022-08-15,2023-01-07
EPI_ISL_16634049,EPI_ISL_16709204,3,China,Beijing,Beijing,2022-08-15,2023-01-08
EPI_ISL_16634049,EPI_ISL_16635115,3,China,Beijing,Ningxia,2022-08-15,2023-01-08
EPI_ISL_16634049,EPI_ISL_16635240,3,China,Beijing,Liaoning,2022-08-15,2023-01-08
EPI_ISL_16634049,EPI_ISL_16711800,3,China,Beijing,Guangdong,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_16635241,4,China,Beijing,Liaoning,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_17489447,3,China,Beijing,Fujian,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_16597925,2,China,Beijing,Tianjin,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_17489642,2,China,Beijing,Fujian,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_16711635,2,China,Beijing,Guangdong,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_16598392,3,China,Beijing,Heilongjiang,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_16709211,2,China,Beijing,Beijing,2022-08-15,2023-01-09
EPI_ISL_16634049,EPI_ISL_16711753,2,China,Beijing,Guangdong,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_16709219,3,China,Beijing,Beijing,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_16635125,4,China,Beijing,Ningxia,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_17488264,6,China,Beijing,Zhejiang,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_16757981,4,China,Beijing,Shandong,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_16635249,2,China,Beijing,Liaoning,2022-08-15,2023-01-10
EPI_ISL_16634049,EPI_ISL_17489477,2,China,Beijing,Fujian,2022-08-15,2023-01-11
EPI_ISL_16634049,EPI_ISL_16758098,4,China,Beijing,Shandong,2022-08-15,2023-01-11
EPI_ISL_16634049,EPI_ISL_16740839,2,China,Beijing,Anhui,2022-08-15,2023-01-11
EPI_ISL_16634049,EPI_ISL_16758096,2,China,Beijing,Shandong,2022-08-15,2023-01-11
EPI_ISL_16634049,EPI_ISL_16740835,4,China,Beijing,Anhui,2022-08-15,2023-01-11
EPI_ISL_16634049,EPI_ISL_16635830,5,China,Beijing,Zhejiang,2022-08-15,2023-01-12
EPI_ISL_16634049,EPI_ISL_16598428,3,China,Beijing,Heilongjiang,2022-08-15,2023-01-12
EPI_ISL_16634049,EPI_ISL_17150491,3,China,Beijing,Gansu,2022-08-15,2023-01-12
EPI_ISL_16634049,EPI_ISL_16758099,4,China,Beijing,Shandong,2022-08-15,2023-01-14
EPI_ISL_16634049,EPI_ISL_17488237,3,China,Beijing,Zhejiang,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16997139,4,China,Beijing,Anhui,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_17490635,2,China,Beijing,Zhejiang,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16921879,2,China,Beijing,Jiangsu,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16921907,2,China,Beijing,Jiangsu,2022-08-15,2023-01-16
EPI_ISL_16634049,EPI_ISL_16849079,3,China,Beijing,Shandong,2022-08-15,2023-01-18
EPI_ISL_16634049,EPI_ISL_16849221,3,China,Beijing,Shandong,2022-08-15,2023-01-18
EPI_ISL_16634049,EPI_ISL_16921884,4,China,Beijing,Jiangsu,2022-08-15,2023-01-19
EPI_ISL_16634049,EPI_ISL_16633853,2,China,Beijing,Anhui,2022-08-15,2023-01-19
EPI_ISL_16634049,EPI_ISL_17488515,3,China,Beijing,Fujian,2022-08-15,2023-01-19
EPI_ISL_16634049,EPI_ISL_17490619,2,China,Beijing,Zhejiang,2022-08-15,2023-01-19
EPI_ISL_16634049,EPI_ISL_16720510,3,China,Beijing,Hainan,2022-08-15,2023-01-20
EPI_ISL_16634049,EPI_ISL_16719076,2,China,Beijing,Hainan,2022-08-15,2023-01-20
EPI_ISL_16634049,EPI_ISL_16720508,3,China,Beijing,Hainan,2022-08-15,2023-01-20
EPI_ISL_16634049,EPI_ISL_16720497,7,China,Beijing,Hainan,2022-08-15,2023-01-20
EPI_ISL_16634049,EPI_ISL_16679376,4,China,Beijing,Anhui,2022-08-15,2023-01-22
EPI_ISL_16634049,EPI_ISL_17494003,3,China,Beijing,Anhui,2022-08-15,2023-01-23
EPI_ISL_16634049,EPI_ISL_17031733,4,China,Beijing,Hebei,2022-08-15,2023-01-24
EPI_ISL_16634049,EPI_ISL_17031734,3,China,Beijing,Hebei,2022-08-15,2023-01-24
EPI_ISL_16634049,EPI_ISL_17170777,2,China,Beijing,Guangdong,2022-08-15,2023-01-25
EPI_ISL_16634049,EPI_ISL_17031740,2,China,Beijing,Hebei,2022-08-15,2023-01-25
EPI_ISL_16634049,EPI_ISL_17031741,6,China,Beijing,Hebei,2022-08-15,2023-01-25
EPI_ISL_16634049,EPI_ISL_17031754,6,China,Beijing,Hebei,2022-08-15,2023-01-26
EPI_ISL_16634049,EPI_ISL_16849069,5,China,Beijing,Shandong,2022-08-15,2023-01-28
EPI_ISL_16634049,EPI_ISL_17494418,5,China,Beijing,Shaanxi,2022-08-15,2023-01-28
EPI_ISL_16634049,EPI_ISL_17485736,3,China,Beijing,Tianjin,2022-08-15,2023-01-28
EPI_ISL_16634049,EPI_ISL_17485737,2,China,Beijing,Tianjin,2022-08-15,2023-01-29
EPI_ISL_16634049,EPI_ISL_17031797,5,China,Beijing,Hebei,2022-08-15,2023-01-30
EPI_ISL_16634049,EPI_ISL_16921873,2,China,Beijing,Jiangsu,2022-08-15,2023-01-31
EPI_ISL_16634049,EPI_ISL_17031804,2,China,Beijing,Hebei,2022-08-15,2023-01-31
EPI_ISL_16634049,EPI_ISL_16825450,6,China,Beijing,Hainan,2022-08-15,2023-01-31
EPI_ISL_16634049,EPI_ISL_17488099,2,China,Beijing,Zhejiang,2022-08-15,2023-01-31
EPI_ISL_16634049,EPI_ISL_17031827,3,China,Beijing,Hebei,2022-08-15,2023-02-02
EPI_ISL_16634049,EPI_ISL_17031815,3,China,Beijing,Hebei,2022-08-15,2023-02-02
EPI_ISL_16634049,EPI_ISL_17031824,3,China,Beijing,Hebei,2022-08-15,2023-02-02
EPI_ISL_16634049,EPI_ISL_16984913,6,China,Beijing,Henan,2022-08-15,2023-02-04
EPI_ISL_16634049,EPI_ISL_17488080,2,China,Beijing,Zhejiang,2022-08-15,2023-02-05
EPI_ISL_16634049,EPI_ISL_17031843,2,China,Beijing,Hebei,2022-08-15,2023-02-06
EPI_ISL_16634049,EPI_ISL_16873088,2,China,Beijing,Anhui,2022-08-15,2023-02-07
EPI_ISL_16634049,EPI_ISL_17072222,2,China,Beijing,Fujian,2022-08-15,2023-02-07
EPI_ISL_16634049,EPI_ISL_17031865,5,China,Beijing,Hebei,2022-08-15,2023-02-09
EPI_ISL_16634049,EPI_ISL_18070764,3,China,Beijing,Shandong,2022-08-15,2023-02-10
EPI_ISL_16634049,EPI_ISL_18070767,2,China,Beijing,Shandong,2022-08-15,2023-02-10
EPI_ISL_16634049,EPI_ISL_16968157,10,China,Beijing,Hainan,2022-08-15,2023-02-11
EPI_ISL_16634049,EPI_ISL_17620425,2,China,Beijing,Beijing,2022-08-15,2023-02-12
EPI_ISL_16634049,EPI_ISL_17072267,10,China,Beijing,Fujian,2022-08-15,2023-02-14
EPI_ISL_16634049,EPI_ISL_17493213,2,China,Beijing,Shanxi,2022-08-15,2023-02-15
EPI_ISL_16634049,EPI_ISL_17045270,3,China,Beijing,Hainan,2022-08-15,2023-02-15
EPI_ISL_16634049,EPI_ISL_17031937,4,China,Beijing,Hebei,2022-08-15,2023-02-15
EPI_ISL_16634049,EPI_ISL_16968312,2,China,Beijing,Anhui,2022-08-15,2023-02-17
EPI_ISL_16634049,EPI_ISL_18070785,5,China,Beijing,Shandong,2022-08-15,2023-02-17
EPI_ISL_16634049,EPI_ISL_17620430,2,China,Beijing,Beijing,2022-08-15,2023-02-17
EPI_ISL_16634049,EPI_ISL_17075776,6,China,Beijing,Hainan,2022-08-15,2023-02-18
EPI_ISL_16634049,EPI_ISL_17046821,3,China,Beijing,Hainan,2022-08-15,2023-02-18
EPI_ISL_16634049,EPI_ISL_17584402,6,China,Beijing,Guangdong,2022-08-15,2023-02-19
EPI_ISL_16634049,EPI_ISL_17620409,2,China,Beijing,Beijing,2022-08-15,2023-02-19
EPI_ISL_16634049,EPI_ISL_17494206,2,China,Beijing,Jiangxi,2022-08-15,2023-02-20
EPI_ISL_16634049,EPI_ISL_17199802,2,China,Beijing,Heilongjiang,2022-08-15,2023-02-20
EPI_ISL_16634049,EPI_ISL_17228009,4,China,Beijing,Liaoning,2022-08-15,2023-02-21
EPI_ISL_16634049,EPI_ISL_17492778,2,China,Beijing,Shaanxi,2022-08-15,2023-02-21
