source,target,weight
EPI_ISL_17697704,EPI_ISL_18105629,5
EPI_ISL_17697704,EPI_ISL_18108378,5
EPI_ISL_17697704,EPI_ISL_18292725,6
EPI_ISL_17697704,EPI_ISL_18108411,3
EPI_ISL_17697704,EPI_ISL_18108407,3
EPI_ISL_17697704,EPI_ISL_18108416,7
EPI_ISL_17697704,EPI_ISL_18401855,3
EPI_ISL_17697704,EPI_ISL_18108430,7
EPI_ISL_17697704,EPI_ISL_18105536,2
EPI_ISL_17697704,EPI_ISL_18438166,4
EPI_ISL_17697704,EPI_ISL_18114816,7
EPI_ISL_17697704,EPI_ISL_18166397,5
EPI_ISL_17697704,EPI_ISL_18114892,5
EPI_ISL_17697704,EPI_ISL_18114898,4
EPI_ISL_17697704,EPI_ISL_18213207,5
EPI_ISL_17697704,EPI_ISL_18166250,7
EPI_ISL_17697704,EPI_ISL_18114882,7
EPI_ISL_17697704,EPI_ISL_18114865,5
EPI_ISL_17697704,EPI_ISL_18138162,6
EPI_ISL_17697704,EPI_ISL_18138038,9
EPI_ISL_17697704,EPI_ISL_18127163,11
EPI_ISL_17697704,EPI_ISL_18246154,3
EPI_ISL_17697704,EPI_ISL_18138053,2
EPI_ISL_17697704,EPI_ISL_18495387,4
EPI_ISL_17697704,EPI_ISL_18292702,4
EPI_ISL_17697704,EPI_ISL_18166277,5
EPI_ISL_17697704,EPI_ISL_18208438,9
EPI_ISL_17697704,EPI_ISL_18208431,5
EPI_ISL_17697704,EPI_ISL_18208443,2
EPI_ISL_17697704,EPI_ISL_18320775,4
EPI_ISL_17697704,EPI_ISL_18208471,7
EPI_ISL_17697704,EPI_ISL_18384446,5
EPI_ISL_17697704,EPI_ISL_18292873,3
EPI_ISL_17697704,EPI_ISL_18268301,7
EPI_ISL_17697704,EPI_ISL_18241444,6
EPI_ISL_17697704,EPI_ISL_18277177,3
EPI_ISL_17697704,EPI_ISL_18268308,6
EPI_ISL_17697704,EPI_ISL_18330261,6
EPI_ISL_17697704,EPI_ISL_18292729,8
EPI_ISL_17697704,EPI_ISL_18268229,5
EPI_ISL_17697704,EPI_ISL_18505697,6
EPI_ISL_17697704,EPI_ISL_18277162,4
EPI_ISL_17697704,EPI_ISL_18505694,7
EPI_ISL_17697704,EPI_ISL_18292864,5
EPI_ISL_17697704,EPI_ISL_18292877,3
EPI_ISL_17697704,EPI_ISL_18401890,2
EPI_ISL_17697704,EPI_ISL_18505768,5
EPI_ISL_17697704,EPI_ISL_18292850,7
EPI_ISL_17697704,EPI_ISL_18284824,5
EPI_ISL_17697704,EPI_ISL_18284826,8
EPI_ISL_17697704,EPI_ISL_18284843,9
EPI_ISL_17697704,EPI_ISL_18330228,7
EPI_ISL_17697704,EPI_ISL_18320747,6
EPI_ISL_17697704,EPI_ISL_18320745,6
EPI_ISL_17697704,EPI_ISL_18320756,7
EPI_ISL_17697704,EPI_ISL_18360200,13
EPI_ISL_17697704,EPI_ISL_18360207,9
EPI_ISL_17697704,EPI_ISL_18360214,2
EPI_ISL_17697704,EPI_ISL_18465265,2
EPI_ISL_17697704,EPI_ISL_18360221,4
EPI_ISL_17697704,EPI_ISL_18360226,5
EPI_ISL_17697704,EPI_ISL_18401984,4
EPI_ISL_17697704,EPI_ISL_18465281,5
EPI_ISL_17697704,EPI_ISL_18454375,7
EPI_ISL_17697704,EPI_ISL_18401750,6
EPI_ISL_17697704,EPI_ISL_18505849,5
EPI_ISL_17697704,EPI_ISL_18475244,9
EPI_ISL_17697704,EPI_ISL_18481158,6
EPI_ISL_17697704,EPI_ISL_18464953,7
EPI_ISL_17697704,EPI_ISL_17698295,2
EPI_ISL_17697704,EPI_ISL_18060803,2
EPI_ISL_17697704,EPI_ISL_17956890,3
EPI_ISL_17697704,EPI_ISL_18108690,3
EPI_ISL_17697704,EPI_ISL_18033755,3
EPI_ISL_17697704,EPI_ISL_17794652,3
EPI_ISL_17697704,EPI_ISL_18505795,3
EPI_ISL_17697704,EPI_ISL_18036328,3
EPI_ISL_17697704,EPI_ISL_18035935,3
EPI_ISL_17697704,EPI_ISL_18360357,4
EPI_ISL_17697704,EPI_ISL_18114798,4
EPI_ISL_17697704,EPI_ISL_18138158,4
EPI_ISL_17697704,EPI_ISL_18465028,8
EPI_ISL_17697704,EPI_ISL_18505730,11
EPI_ISL_17697704,EPI_ISL_18034912,4
EPI_ISL_17697704,EPI_ISL_18035717,4
EPI_ISL_17697704,EPI_ISL_18495263,4
EPI_ISL_17697704,EPI_ISL_18060787,5
EPI_ISL_17697704,EPI_ISL_18320900,5
EPI_ISL_17697704,EPI_ISL_18284721,7
EPI_ISL_17697704,EPI_ISL_18324158,9
EPI_ISL_17697704,EPI_ISL_18105825,5
EPI_ISL_17697704,EPI_ISL_18009883,0
EPI_ISL_17697704,EPI_ISL_18049593,0
EPI_ISL_17697704,EPI_ISL_18049709,0
EPI_ISL_17697704,EPI_ISL_18036805,0
EPI_ISL_17697704,EPI_ISL_17794580,0
EPI_ISL_17697704,EPI_ISL_18034592,0
EPI_ISL_17697704,EPI_ISL_17957061,0
EPI_ISL_17697704,EPI_ISL_18036907,0
EPI_ISL_17697704,EPI_ISL_18037117,0
EPI_ISL_17697704,EPI_ISL_18114716,0
EPI_ISL_17697704,EPI_ISL_18232702,0
EPI_ISL_17697704,EPI_ISL_18213259,0
EPI_ISL_17697704,EPI_ISL_18146011,0
EPI_ISL_18034648,EPI_ISL_18105455,5
EPI_ISL_18034648,EPI_ISL_18146085,5
EPI_ISL_18036172,EPI_ISL_18036252,2
EPI_ISL_17980904,EPI_ISL_17618946,5
EPI_ISL_17980904,EPI_ISL_17808328,5
EPI_ISL_17980904,EPI_ISL_18268185,5
EPI_ISL_17980904,EPI_ISL_18138021,5
EPI_ISL_17980904,EPI_ISL_17987986,5
EPI_ISL_17980904,EPI_ISL_18268254,5
EPI_ISL_17980904,EPI_ISL_17836552,5
EPI_ISL_17980904,EPI_ISL_17957077,5
EPI_ISL_17980918,EPI_ISL_18146085,5
EPI_ISL_17987707,EPI_ISL_18074529,5
EPI_ISL_18401855,EPI_ISL_17980918,5
EPI_ISL_18330261,EPI_ISL_18495525,6
EPI_ISL_18330261,EPI_ISL_18488003,9
EPI_ISL_18292850,EPI_ISL_18384583,8
EPI_ISL_18108690,EPI_ISL_17836512,3
EPI_ISL_18108690,EPI_ISL_18166359,3
EPI_ISL_18108690,EPI_ISL_18285077,3
EPI_ISL_18108690,EPI_ISL_18268355,8
EPI_ISL_18033755,EPI_ISL_17836512,3
EPI_ISL_18033755,EPI_ISL_18108690,2
EPI_ISL_18033755,EPI_ISL_18166359,3
EPI_ISL_18033755,EPI_ISL_18285077,3
EPI_ISL_18033755,EPI_ISL_18268355,8
EPI_ISL_17794652,EPI_ISL_18033755,2
EPI_ISL_17794652,EPI_ISL_18108690,2
EPI_ISL_17794652,EPI_ISL_17836512,3
EPI_ISL_17794652,EPI_ISL_18166359,3
EPI_ISL_17794652,EPI_ISL_18285077,3
EPI_ISL_17794652,EPI_ISL_18268355,8
EPI_ISL_18320900,EPI_ISL_18246086,4
EPI_ISL_18320900,EPI_ISL_18320953,0
EPI_ISL_18320900,EPI_ISL_18494082,0
EPI_ISL_17618946,EPI_ISL_17698314,1
EPI_ISL_17618946,EPI_ISL_17625397,1
EPI_ISL_17618946,EPI_ISL_17794649,1
EPI_ISL_17618946,EPI_ISL_17678445,1
EPI_ISL_17618946,EPI_ISL_17678449,1
EPI_ISL_17618946,EPI_ISL_17678430,1
EPI_ISL_17618946,EPI_ISL_17696845,1
EPI_ISL_17618946,EPI_ISL_17678416,1
EPI_ISL_17618946,EPI_ISL_18009828,1
EPI_ISL_17618946,EPI_ISL_17652355,1
EPI_ISL_17618946,EPI_ISL_18049603,1
EPI_ISL_17618946,EPI_ISL_18034643,1
EPI_ISL_17618946,EPI_ISL_18049604,1
EPI_ISL_17618946,EPI_ISL_17714379,1
EPI_ISL_17618946,EPI_ISL_17714435,1
EPI_ISL_17618946,EPI_ISL_17794447,1
EPI_ISL_17618946,EPI_ISL_17684267,1
EPI_ISL_17618946,EPI_ISL_17735936,1
EPI_ISL_17618946,EPI_ISL_17698159,1
EPI_ISL_17618946,EPI_ISL_17735960,1
EPI_ISL_17618946,EPI_ISL_17714288,1
EPI_ISL_17618946,EPI_ISL_17714289,1
EPI_ISL_17618946,EPI_ISL_17714399,1
EPI_ISL_17618946,EPI_ISL_18049708,1
EPI_ISL_17618946,EPI_ISL_17718431,1
EPI_ISL_17618946,EPI_ISL_17850587,1
EPI_ISL_17618946,EPI_ISL_17744640,1
EPI_ISL_17618946,EPI_ISL_17735964,1
EPI_ISL_17618946,EPI_ISL_17794415,1
EPI_ISL_17618946,EPI_ISL_18049544,1
EPI_ISL_17618946,EPI_ISL_18049699,1
EPI_ISL_17618946,EPI_ISL_18049700,1
EPI_ISL_17618946,EPI_ISL_17736014,1
EPI_ISL_17618946,EPI_ISL_17729964,1
EPI_ISL_17618946,EPI_ISL_17770237,1
EPI_ISL_17618946,EPI_ISL_17778562,1
EPI_ISL_17618946,EPI_ISL_18035704,1
EPI_ISL_17618946,EPI_ISL_17725113,1
EPI_ISL_17618946,EPI_ISL_18035652,1
EPI_ISL_17618946,EPI_ISL_17703751,1
EPI_ISL_17618946,EPI_ISL_18217133,1
EPI_ISL_17618946,EPI_ISL_17778567,1
EPI_ISL_17618946,EPI_ISL_18035846,1
EPI_ISL_17618946,EPI_ISL_17778561,1
EPI_ISL_17618946,EPI_ISL_17770022,1
EPI_ISL_17618946,EPI_ISL_17770015,1
EPI_ISL_17618946,EPI_ISL_17808328,1
EPI_ISL_17618946,EPI_ISL_17739751,1
EPI_ISL_17618946,EPI_ISL_17794138,1
EPI_ISL_17618946,EPI_ISL_17978673,1
EPI_ISL_17618946,EPI_ISL_18035159,1
EPI_ISL_17618946,EPI_ISL_17739647,1
EPI_ISL_17618946,EPI_ISL_17724938,1
EPI_ISL_17618946,EPI_ISL_17778706,1
EPI_ISL_17618946,EPI_ISL_17739798,1
EPI_ISL_17618946,EPI_ISL_18049386,1
EPI_ISL_17618946,EPI_ISL_18049351,1
EPI_ISL_17618946,EPI_ISL_17778711,1
EPI_ISL_17618946,EPI_ISL_17729918,1
EPI_ISL_17618946,EPI_ISL_18040203,1
EPI_ISL_17618946,EPI_ISL_17978574,1
EPI_ISL_17618946,EPI_ISL_17962824,1
EPI_ISL_17618946,EPI_ISL_17778755,1
EPI_ISL_17618946,EPI_ISL_17808349,1
EPI_ISL_17618946,EPI_ISL_17794426,1
EPI_ISL_17618946,EPI_ISL_18034662,1
EPI_ISL_17618946,EPI_ISL_18036127,1
EPI_ISL_17618946,EPI_ISL_17795176,1
EPI_ISL_17618946,EPI_ISL_17778551,1
EPI_ISL_17618946,EPI_ISL_17778545,1
EPI_ISL_17618946,EPI_ISL_17778553,1
EPI_ISL_17618946,EPI_ISL_17795293,1
EPI_ISL_17618946,EPI_ISL_17785357,1
EPI_ISL_17618946,EPI_ISL_17795504,1
EPI_ISL_17618946,EPI_ISL_17850247,1
EPI_ISL_17618946,EPI_ISL_17850254,1
EPI_ISL_17618946,EPI_ISL_17989001,1
EPI_ISL_17618946,EPI_ISL_18049527,1
EPI_ISL_17618946,EPI_ISL_17795270,1
EPI_ISL_17618946,EPI_ISL_17811243,1
EPI_ISL_17618946,EPI_ISL_18036201,1
EPI_ISL_17618946,EPI_ISL_18006126,1
EPI_ISL_17618946,EPI_ISL_17794865,1
EPI_ISL_17618946,EPI_ISL_17956798,1
EPI_ISL_17618946,EPI_ISL_17811045,1
EPI_ISL_17618946,EPI_ISL_17808082,1
EPI_ISL_17618946,EPI_ISL_18036226,1
EPI_ISL_17618946,EPI_ISL_17808394,1
EPI_ISL_17618946,EPI_ISL_17956803,1
EPI_ISL_17618946,EPI_ISL_18034910,1
EPI_ISL_17618946,EPI_ISL_17836641,1
EPI_ISL_17618946,EPI_ISL_17811122,1
EPI_ISL_17618946,EPI_ISL_17811117,1
EPI_ISL_17618946,EPI_ISL_18078250,1
EPI_ISL_17618946,EPI_ISL_17850767,1
EPI_ISL_17618946,EPI_ISL_18036323,1
EPI_ISL_17618946,EPI_ISL_17850327,1
EPI_ISL_17618946,EPI_ISL_18438201,1
EPI_ISL_17618946,EPI_ISL_18438076,1
EPI_ISL_17618946,EPI_ISL_17836762,1
EPI_ISL_17618946,EPI_ISL_18049477,1
EPI_ISL_17618946,EPI_ISL_17978508,1
EPI_ISL_17618946,EPI_ISL_17978514,1
EPI_ISL_17618946,EPI_ISL_17998892,1
EPI_ISL_17618946,EPI_ISL_17836572,1
EPI_ISL_17618946,EPI_ISL_17830379,1
EPI_ISL_17618946,EPI_ISL_17988139,1
EPI_ISL_17618946,EPI_ISL_17801928,1
EPI_ISL_17618946,EPI_ISL_17819880,1
EPI_ISL_17618946,EPI_ISL_18438251,1
EPI_ISL_17618946,EPI_ISL_17972978,1
EPI_ISL_17618946,EPI_ISL_17850735,1
EPI_ISL_17618946,EPI_ISL_18495170,1
EPI_ISL_17618946,EPI_ISL_18034431,1
EPI_ISL_17618946,EPI_ISL_17850736,1
EPI_ISL_17618946,EPI_ISL_17836460,1
EPI_ISL_17618946,EPI_ISL_17988925,1
EPI_ISL_17618946,EPI_ISL_17978605,1
EPI_ISL_17618946,EPI_ISL_18036469,1
EPI_ISL_17618946,EPI_ISL_17988926,1
EPI_ISL_17618946,EPI_ISL_17836433,1
EPI_ISL_17618946,EPI_ISL_17999024,1
EPI_ISL_17618946,EPI_ISL_17956756,1
EPI_ISL_17618946,EPI_ISL_17836883,1
EPI_ISL_17618946,EPI_ISL_18037258,1
EPI_ISL_17618946,EPI_ISL_18036505,1
EPI_ISL_17618946,EPI_ISL_17978357,1
EPI_ISL_17618946,EPI_ISL_18012354,1
EPI_ISL_17618946,EPI_ISL_17989077,1
EPI_ISL_17618946,EPI_ISL_17978643,1
EPI_ISL_17618946,EPI_ISL_17836475,1
EPI_ISL_17618946,EPI_ISL_17989035,1
EPI_ISL_17618946,EPI_ISL_17836846,1
EPI_ISL_17618946,EPI_ISL_17836896,1
EPI_ISL_17618946,EPI_ISL_18036506,1
EPI_ISL_17618946,EPI_ISL_17836486,1
EPI_ISL_17618946,EPI_ISL_17989027,1
EPI_ISL_17618946,EPI_ISL_17957010,1
EPI_ISL_17618946,EPI_ISL_17978348,1
EPI_ISL_17618946,EPI_ISL_17978356,1
EPI_ISL_17618946,EPI_ISL_18034466,1
EPI_ISL_17618946,EPI_ISL_17989047,1
EPI_ISL_17618946,EPI_ISL_18078244,1
EPI_ISL_17618946,EPI_ISL_17978350,1
EPI_ISL_17618946,EPI_ISL_18074441,1
EPI_ISL_17618946,EPI_ISL_17850499,1
EPI_ISL_17618946,EPI_ISL_17988148,1
EPI_ISL_17618946,EPI_ISL_18058636,1
EPI_ISL_17618946,EPI_ISL_17956688,1
EPI_ISL_17618946,EPI_ISL_17850474,1
EPI_ISL_17618946,EPI_ISL_17850514,1
EPI_ISL_17618946,EPI_ISL_17987517,1
EPI_ISL_17618946,EPI_ISL_17987558,1
EPI_ISL_17618946,EPI_ISL_17987573,1
EPI_ISL_17618946,EPI_ISL_17956781,1
EPI_ISL_17618946,EPI_ISL_17956815,1
EPI_ISL_17618946,EPI_ISL_17972876,1
EPI_ISL_17618946,EPI_ISL_18012375,1
EPI_ISL_17618946,EPI_ISL_18040224,1
EPI_ISL_17618946,EPI_ISL_17957117,1
EPI_ISL_17618946,EPI_ISL_18495559,1
EPI_ISL_17618946,EPI_ISL_18495556,1
EPI_ISL_17618946,EPI_ISL_17987543,1
EPI_ISL_17618946,EPI_ISL_18050292,1
EPI_ISL_17618946,EPI_ISL_17850573,1
EPI_ISL_17618946,EPI_ISL_17988887,1
EPI_ISL_17618946,EPI_ISL_17987594,1
EPI_ISL_17618946,EPI_ISL_18033726,1
EPI_ISL_17618946,EPI_ISL_18050284,1
EPI_ISL_17618946,EPI_ISL_18213283,1
EPI_ISL_17618946,EPI_ISL_17999053,1
EPI_ISL_17618946,EPI_ISL_17999044,1
EPI_ISL_17618946,EPI_ISL_17987629,1
EPI_ISL_17618946,EPI_ISL_18108786,1
EPI_ISL_17618946,EPI_ISL_18037335,1
EPI_ISL_17618946,EPI_ISL_18055653,1
EPI_ISL_17618946,EPI_ISL_18006145,1
EPI_ISL_17618946,EPI_ISL_18034870,1
EPI_ISL_17618946,EPI_ISL_17987683,1
EPI_ISL_17618946,EPI_ISL_18033910,1
EPI_ISL_17618946,EPI_ISL_17980939,1
EPI_ISL_17618946,EPI_ISL_18108764,1
EPI_ISL_17618946,EPI_ISL_18108755,1
EPI_ISL_17618946,EPI_ISL_18037384,1
EPI_ISL_17618946,EPI_ISL_18012373,1
EPI_ISL_17618946,EPI_ISL_18049820,1
EPI_ISL_17618946,EPI_ISL_17994546,1
EPI_ISL_17618946,EPI_ISL_17994491,1
EPI_ISL_17618946,EPI_ISL_18037402,1
EPI_ISL_17618946,EPI_ISL_17994521,1
EPI_ISL_17618946,EPI_ISL_18105353,1
EPI_ISL_17618946,EPI_ISL_17988908,1
EPI_ISL_17618946,EPI_ISL_18055710,1
EPI_ISL_17618946,EPI_ISL_18055692,1
EPI_ISL_17618946,EPI_ISL_18105886,1
EPI_ISL_17618946,EPI_ISL_17987906,1
EPI_ISL_17618946,EPI_ISL_18055689,1
EPI_ISL_17618946,EPI_ISL_18055791,1
EPI_ISL_17618946,EPI_ISL_17994485,1
EPI_ISL_17618946,EPI_ISL_17978550,1
EPI_ISL_17618946,EPI_ISL_18049788,1
EPI_ISL_17618946,EPI_ISL_18213327,1
EPI_ISL_17618946,EPI_ISL_18055860,1
EPI_ISL_17618946,EPI_ISL_18058645,1
EPI_ISL_17618946,EPI_ISL_18074269,1
EPI_ISL_17618946,EPI_ISL_18108676,1
EPI_ISL_17618946,EPI_ISL_18108673,1
EPI_ISL_17618946,EPI_ISL_18074582,1
EPI_ISL_17618946,EPI_ISL_17988919,1
EPI_ISL_17618946,EPI_ISL_17994428,1
EPI_ISL_17618946,EPI_ISL_18074448,1
EPI_ISL_17618946,EPI_ISL_18055737,1
EPI_ISL_17618946,EPI_ISL_18055745,1
EPI_ISL_17618946,EPI_ISL_18060841,1
EPI_ISL_17618946,EPI_ISL_18055749,1
EPI_ISL_17618946,EPI_ISL_18074614,1
EPI_ISL_17618946,EPI_ISL_18078184,1
EPI_ISL_17618946,EPI_ISL_18074736,1
EPI_ISL_17618946,EPI_ISL_18074625,1
EPI_ISL_17618946,EPI_ISL_18217148,1
EPI_ISL_17618946,EPI_ISL_18055819,1
EPI_ISL_17618946,EPI_ISL_18074742,1
EPI_ISL_17618946,EPI_ISL_18074274,1
EPI_ISL_17618946,EPI_ISL_18105697,1
EPI_ISL_17618946,EPI_ISL_18105673,1
EPI_ISL_17618946,EPI_ISL_18213324,1
EPI_ISL_17618946,EPI_ISL_18105394,1
EPI_ISL_17618946,EPI_ISL_18105390,1
EPI_ISL_17618946,EPI_ISL_18105702,1
EPI_ISL_17618946,EPI_ISL_18116281,1
EPI_ISL_17618946,EPI_ISL_18074795,1
EPI_ISL_17618946,EPI_ISL_18060858,1
EPI_ISL_17618946,EPI_ISL_18074356,1
EPI_ISL_17618946,EPI_ISL_18049871,1
EPI_ISL_17618946,EPI_ISL_18133967,1
EPI_ISL_17618946,EPI_ISL_18105566,1
EPI_ISL_17618946,EPI_ISL_18245938,1
EPI_ISL_17618946,EPI_ISL_18049774,1
EPI_ISL_17618946,EPI_ISL_18105471,1
EPI_ISL_17618946,EPI_ISL_18108844,1
EPI_ISL_17618946,EPI_ISL_18116263,1
EPI_ISL_17618946,EPI_ISL_18074968,1
EPI_ISL_17618946,EPI_ISL_18111237,1
EPI_ISL_17618946,EPI_ISL_18438225,1
EPI_ISL_17618946,EPI_ISL_18495312,1
EPI_ISL_17618946,EPI_ISL_18495318,1
EPI_ISL_17618946,EPI_ISL_18438204,1
EPI_ISL_17618946,EPI_ISL_18133983,1
EPI_ISL_17618946,EPI_ISL_18160991,1
EPI_ISL_17618946,EPI_ISL_18074410,1
EPI_ISL_17618946,EPI_ISL_18095771,1
EPI_ISL_17618946,EPI_ISL_18111200,1
EPI_ISL_17618946,EPI_ISL_18495741,1
EPI_ISL_17618946,EPI_ISL_18116294,1
EPI_ISL_17618946,EPI_ISL_18111201,1
EPI_ISL_17618946,EPI_ISL_18246133,1
EPI_ISL_17618946,EPI_ISL_18138335,1
EPI_ISL_17618946,EPI_ISL_18161016,1
EPI_ISL_17618946,EPI_ISL_18495040,1
EPI_ISL_17618946,EPI_ISL_18105828,1
EPI_ISL_17618946,EPI_ISL_18105778,1
EPI_ISL_17618946,EPI_ISL_18438262,1
EPI_ISL_17618946,EPI_ISL_18438268,1
EPI_ISL_17618946,EPI_ISL_18465225,1
EPI_ISL_17618946,EPI_ISL_18105595,1
EPI_ISL_17618946,EPI_ISL_18108492,1
EPI_ISL_17618946,EPI_ISL_18108572,1
EPI_ISL_17618946,EPI_ISL_18246165,1
EPI_ISL_17618946,EPI_ISL_18105625,1
EPI_ISL_17618946,EPI_ISL_18133966,1
