source,target,weight
EPI_ISL_16634049,EPI_ISL_16610685,1
EPI_ISL_16634049,EPI_ISL_16635062,1
EPI_ISL_16634049,EPI_ISL_16635059,1
EPI_ISL_16634049,EPI_ISL_16327474,1
EPI_ISL_16634049,EPI_ISL_17031542,1
EPI_ISL_16634049,EPI_ISL_17031546,1
EPI_ISL_16634049,EPI_ISL_16617209,1
EPI_ISL_16634049,EPI_ISL_18070628,1
EPI_ISL_16634049,EPI_ISL_16468060,1
EPI_ISL_16634049,EPI_ISL_16350928,1
EPI_ISL_16634049,EPI_ISL_16604422,1
EPI_ISL_16634049,EPI_ISL_16468016,1
EPI_ISL_16634049,EPI_ISL_16937133,1
EPI_ISL_16634049,EPI_ISL_16520407,1
EPI_ISL_16634049,EPI_ISL_16604818,1
EPI_ISL_16634049,EPI_ISL_16635714,1
EPI_ISL_16634049,EPI_ISL_16758084,1
EPI_ISL_16634049,EPI_ISL_17805444,1
EPI_ISL_16634049,EPI_ISL_16604472,1
EPI_ISL_16634049,EPI_ISL_16635181,1
EPI_ISL_16634049,EPI_ISL_16634992,1
EPI_ISL_16634049,EPI_ISL_16635690,1
EPI_ISL_16634049,EPI_ISL_16604611,1
EPI_ISL_16634049,EPI_ISL_16636094,1
EPI_ISL_16634049,EPI_ISL_16604618,1
EPI_ISL_16634049,EPI_ISL_16616946,1
EPI_ISL_16634049,EPI_ISL_16750691,1
EPI_ISL_16634049,EPI_ISL_17183557,1
EPI_ISL_16634049,EPI_ISL_17185746,1
EPI_ISL_16634049,EPI_ISL_16712082,1
EPI_ISL_16634049,EPI_ISL_16740773,1
EPI_ISL_16634049,EPI_ISL_17031566,1
EPI_ISL_16634049,EPI_ISL_16713285,1
EPI_ISL_16634049,EPI_ISL_16713281,1
EPI_ISL_16634049,EPI_ISL_16757973,1
EPI_ISL_16634049,EPI_ISL_16635307,1
EPI_ISL_16634049,EPI_ISL_16635302,1
EPI_ISL_16634049,EPI_ISL_16635295,1
EPI_ISL_16634049,EPI_ISL_16709522,1
EPI_ISL_16634049,EPI_ISL_16911610,1
EPI_ISL_16634049,EPI_ISL_16598386,1
EPI_ISL_16634049,EPI_ISL_16604779,1
EPI_ISL_16634049,EPI_ISL_16635319,1
EPI_ISL_16634049,EPI_ISL_16635321,1
EPI_ISL_16634049,EPI_ISL_16635080,1
EPI_ISL_16634049,EPI_ISL_16597935,1
EPI_ISL_16634049,EPI_ISL_16597934,1
EPI_ISL_16634049,EPI_ISL_16597941,1
EPI_ISL_16634049,EPI_ISL_17086610,1
EPI_ISL_16634049,EPI_ISL_16758174,1
EPI_ISL_16634049,EPI_ISL_17068980,1
EPI_ISL_16634049,EPI_ISL_16635345,1
EPI_ISL_16634049,EPI_ISL_16597048,1
EPI_ISL_16634049,EPI_ISL_17031684,1
EPI_ISL_16634049,EPI_ISL_16803533,1
EPI_ISL_16634049,EPI_ISL_16911089,1
EPI_ISL_16634049,EPI_ISL_17031674,1
EPI_ISL_16634049,EPI_ISL_17031675,1
EPI_ISL_16634049,EPI_ISL_17170750,1
EPI_ISL_16634049,EPI_ISL_16937148,1
EPI_ISL_16634049,EPI_ISL_16937146,1
EPI_ISL_16634049,EPI_ISL_17494246,1
EPI_ISL_16634049,EPI_ISL_16838988,1
EPI_ISL_16634049,EPI_ISL_17031724,1
EPI_ISL_16634049,EPI_ISL_17493668,1
EPI_ISL_16634049,EPI_ISL_17493995,1
EPI_ISL_16634049,EPI_ISL_17494000,1
EPI_ISL_16634049,EPI_ISL_17031776,1
EPI_ISL_16634049,EPI_ISL_16849211,1
EPI_ISL_16634049,EPI_ISL_17031794,1
EPI_ISL_16634049,EPI_ISL_17031785,1
EPI_ISL_16634049,EPI_ISL_16849152,1
EPI_ISL_16634049,EPI_ISL_16955412,1
EPI_ISL_16634049,EPI_ISL_16955406,1
EPI_ISL_16634049,EPI_ISL_17488086,1
EPI_ISL_16634049,EPI_ISL_16910854,1
EPI_ISL_16634049,EPI_ISL_17488067,1
EPI_ISL_16634049,EPI_ISL_17495459,1
EPI_ISL_16634049,EPI_ISL_17501606,1
EPI_ISL_16634049,EPI_ISL_16902583,1
EPI_ISL_16634049,EPI_ISL_17485609,1
EPI_ISL_16634049,EPI_ISL_16951721,1
EPI_ISL_16634049,EPI_ISL_17620447,1
EPI_ISL_16634049,EPI_ISL_17684209,1
EPI_ISL_16634049,EPI_ISL_17620467,1
EPI_ISL_16634049,EPI_ISL_17492774,1
EPI_ISL_16634049,EPI_ISL_17199765,1
EPI_ISL_16634049,EPI_ISL_17185989,1
EPI_ISL_16634049,EPI_ISL_17488822,1
EPI_ISL_16634049,EPI_ISL_17620365,1
EPI_ISL_16634049,EPI_ISL_17620477,1
EPI_ISL_16634049,EPI_ISL_17199928,1
EPI_ISL_16634049,EPI_ISL_17490449,1
EPI_ISL_16634049,EPI_ISL_17490480,1
EPI_ISL_16634049,EPI_ISL_17620379,1
EPI_ISL_16634049,EPI_ISL_17307382,1
EPI_ISL_16634049,EPI_ISL_17493861,1
EPI_ISL_16634049,EPI_ISL_17492960,1
EPI_ISL_16634049,EPI_ISL_17592221,1
EPI_ISL_16634049,EPI_ISL_17494631,1
EPI_ISL_16634049,EPI_ISL_17494094,1
EPI_ISL_16634049,EPI_ISL_17490465,1
EPI_ISL_16634049,EPI_ISL_17490422,1
EPI_ISL_16634049,EPI_ISL_17488740,1
EPI_ISL_16634049,EPI_ISL_17785550,1
EPI_ISL_16634049,EPI_ISL_17516765,1
EPI_ISL_16634049,EPI_ISL_17784970,1
EPI_ISL_16634049,EPI_ISL_17684446,1
EPI_ISL_16634049,EPI_ISL_17784961,1
EPI_ISL_16634049,EPI_ISL_17652372,1
EPI_ISL_16634049,EPI_ISL_17793977,1
EPI_ISL_16634049,EPI_ISL_16642061,2
EPI_ISL_16634049,EPI_ISL_16642078,2
EPI_ISL_16634049,EPI_ISL_16642088,2
EPI_ISL_16634049,EPI_ISL_16642122,2
EPI_ISL_16634049,EPI_ISL_16642165,3
EPI_ISL_16634049,EPI_ISL_16642167,2
EPI_ISL_16634049,EPI_ISL_16923058,2
EPI_ISL_16634049,EPI_ISL_16642172,2
EPI_ISL_16634049,EPI_ISL_16642204,2
EPI_ISL_16634049,EPI_ISL_16642225,2
EPI_ISL_16634049,EPI_ISL_16642277,2
EPI_ISL_16634049,EPI_ISL_16642289,2
EPI_ISL_16634049,EPI_ISL_16642314,2
EPI_ISL_16634049,EPI_ISL_16604395,2
EPI_ISL_16634049,EPI_ISL_16642370,2
EPI_ISL_16634049,EPI_ISL_16642389,2
EPI_ISL_16634049,EPI_ISL_16642390,2
EPI_ISL_16634049,EPI_ISL_16642396,2
EPI_ISL_16634049,EPI_ISL_16642383,2
EPI_ISL_16634049,EPI_ISL_16642414,2
EPI_ISL_16634049,EPI_ISL_16854487,2
EPI_ISL_16634049,EPI_ISL_16854493,2
EPI_ISL_16634049,EPI_ISL_16854514,2
EPI_ISL_16634049,EPI_ISL_16357572,2
EPI_ISL_16634049,EPI_ISL_16277977,2
EPI_ISL_16634049,EPI_ISL_16357586,2
EPI_ISL_16634049,EPI_ISL_17489455,2
EPI_ISL_16634049,EPI_ISL_18070604,2
EPI_ISL_16634049,EPI_ISL_16306955,2
EPI_ISL_16634049,EPI_ISL_16306958,2
EPI_ISL_16634049,EPI_ISL_16306943,2
EPI_ISL_16634049,EPI_ISL_16284010,2
EPI_ISL_16634049,EPI_ISL_16284005,2
EPI_ISL_16634049,EPI_ISL_16283992,2
EPI_ISL_16634049,EPI_ISL_16284000,2
EPI_ISL_16634049,EPI_ISL_16633889,3
EPI_ISL_16634049,EPI_ISL_16614081,3
EPI_ISL_16634049,EPI_ISL_16350886,2
EPI_ISL_16634049,EPI_ISL_16350889,2
EPI_ISL_16634049,EPI_ISL_16350904,2
EPI_ISL_16634049,EPI_ISL_17086556,4
EPI_ISL_16634049,EPI_ISL_16350916,2
EPI_ISL_16634049,EPI_ISL_17031543,2
EPI_ISL_16634049,EPI_ISL_17031549,2
EPI_ISL_16634049,EPI_ISL_16350921,2
EPI_ISL_16634049,EPI_ISL_16617315,2
EPI_ISL_16634049,EPI_ISL_16635668,2
EPI_ISL_16634049,EPI_ISL_16617215,3
EPI_ISL_16634049,EPI_ISL_16520388,3
EPI_ISL_16634049,EPI_ISL_16713327,4
EPI_ISL_16634049,EPI_ISL_16635521,2
EPI_ISL_16634049,EPI_ISL_17086570,2
EPI_ISL_16634049,EPI_ISL_16283964,2
EPI_ISL_16634049,EPI_ISL_16635280,7
EPI_ISL_16634049,EPI_ISL_17487327,4
EPI_ISL_16634049,EPI_ISL_16634767,2
EPI_ISL_16634049,EPI_ISL_16468050,3
EPI_ISL_16634049,EPI_ISL_16520367,2
EPI_ISL_16634049,EPI_ISL_16350929,3
EPI_ISL_16634049,EPI_ISL_16711883,3
EPI_ISL_16634049,EPI_ISL_17493019,3
EPI_ISL_16634049,EPI_ISL_16635350,2
EPI_ISL_16634049,EPI_ISL_17490679,3
EPI_ISL_16634049,EPI_ISL_16520400,2
EPI_ISL_16634049,EPI_ISL_16348509,2
EPI_ISL_16634049,EPI_ISL_16520410,2
EPI_ISL_16634049,EPI_ISL_16712055,3
EPI_ISL_16634049,EPI_ISL_16520432,2
EPI_ISL_16634049,EPI_ISL_16634839,2
EPI_ISL_16634049,EPI_ISL_16520389,2
EPI_ISL_16634049,EPI_ISL_16634821,2
EPI_ISL_16634049,EPI_ISL_16711858,3
EPI_ISL_16634049,EPI_ISL_16520405,2
EPI_ISL_16634049,EPI_ISL_16634890,3
EPI_ISL_16634049,EPI_ISL_16698458,2
EPI_ISL_16634049,EPI_ISL_16468067,3
EPI_ISL_16634049,EPI_ISL_16635283,2
EPI_ISL_16634049,EPI_ISL_16520406,2
EPI_ISL_16634049,EPI_ISL_16520362,2
EPI_ISL_16634049,EPI_ISL_17493085,4
EPI_ISL_16634049,EPI_ISL_16604444,4
EPI_ISL_16634049,EPI_ISL_16604451,2
EPI_ISL_16634049,EPI_ISL_16604455,2
EPI_ISL_16634049,EPI_ISL_16758080,3
EPI_ISL_16634049,EPI_ISL_16604793,3
EPI_ISL_16634049,EPI_ISL_16481855,3
EPI_ISL_16634049,EPI_ISL_16698438,3
EPI_ISL_16634049,EPI_ISL_16604460,2
EPI_ISL_16634049,EPI_ISL_17086597,4
EPI_ISL_16634049,EPI_ISL_16597090,3
EPI_ISL_16634049,EPI_ISL_16641683,2
EPI_ISL_16634049,EPI_ISL_16560932,3
EPI_ISL_16634049,EPI_ISL_16635688,3
EPI_ISL_16634049,EPI_ISL_16698440,6
EPI_ISL_16634049,EPI_ISL_17371242,6
EPI_ISL_16634049,EPI_ISL_16758053,4
EPI_ISL_16634049,EPI_ISL_16853812,2
EPI_ISL_16634049,EPI_ISL_16604500,2
EPI_ISL_16634049,EPI_ISL_16604606,3
EPI_ISL_16634049,EPI_ISL_17488419,4
EPI_ISL_16634049,EPI_ISL_16750693,2
EPI_ISL_16634049,EPI_ISL_17183552,3
EPI_ISL_16634049,EPI_ISL_16750695,4
EPI_ISL_16634049,EPI_ISL_16634941,3
EPI_ISL_16634049,EPI_ISL_16635608,2
EPI_ISL_16634049,EPI_ISL_16635618,5
EPI_ISL_16634049,EPI_ISL_16604674,2
EPI_ISL_16634049,EPI_ISL_16604680,3
EPI_ISL_16634049,EPI_ISL_16604649,3
EPI_ISL_16634049,EPI_ISL_16635719,2
EPI_ISL_16634049,EPI_ISL_17086596,3
EPI_ISL_16634049,EPI_ISL_16709257,3
EPI_ISL_16634049,EPI_ISL_16709262,3
EPI_ISL_16634049,EPI_ISL_17805480,2
EPI_ISL_16634049,EPI_ISL_16740771,2
EPI_ISL_16634049,EPI_ISL_16698463,3
EPI_ISL_16634049,EPI_ISL_16713279,3
EPI_ISL_16634049,EPI_ISL_16597951,3
EPI_ISL_16634049,EPI_ISL_16709209,2
EPI_ISL_16634049,EPI_ISL_16709210,2
EPI_ISL_16634049,EPI_ISL_16636195,2
EPI_ISL_16634049,EPI_ISL_16596956,3
EPI_ISL_16634049,EPI_ISL_16595785,2
EPI_ISL_16634049,EPI_ISL_16595786,4
EPI_ISL_16634049,EPI_ISL_17162736,2
EPI_ISL_16634049,EPI_ISL_16758176,4
EPI_ISL_16634049,EPI_ISL_16955434,3
EPI_ISL_16634049,EPI_ISL_16740797,2
EPI_ISL_16634049,EPI_ISL_16709460,2
EPI_ISL_16634049,EPI_ISL_16670967,3
EPI_ISL_16634049,EPI_ISL_16670963,2
EPI_ISL_16634049,EPI_ISL_17488122,3
EPI_ISL_16634049,EPI_ISL_16709196,3
EPI_ISL_16634049,EPI_ISL_16635294,3
EPI_ISL_16634049,EPI_ISL_16709456,4
EPI_ISL_16634049,EPI_ISL_16758002,2
EPI_ISL_16634049,EPI_ISL_16937125,3
EPI_ISL_16634049,EPI_ISL_16757971,5
EPI_ISL_16634049,EPI_ISL_16635912,3
EPI_ISL_16634049,EPI_ISL_16758088,2
EPI_ISL_16634049,EPI_ISL_17031610,3
EPI_ISL_16634049,EPI_ISL_17031609,3
EPI_ISL_16634049,EPI_ISL_16604713,2
EPI_ISL_16634049,EPI_ISL_16604706,2
EPI_ISL_16634049,EPI_ISL_16757985,2
EPI_ISL_16634049,EPI_ISL_17736146,2
EPI_ISL_16634049,EPI_ISL_16709520,3
EPI_ISL_16634049,EPI_ISL_16709524,3
EPI_ISL_16634049,EPI_ISL_16709521,4
EPI_ISL_16634049,EPI_ISL_16596983,2
EPI_ISL_16634049,EPI_ISL_16604715,2
EPI_ISL_16634049,EPI_ISL_16604731,2
EPI_ISL_16634049,EPI_ISL_16670975,3
EPI_ISL_16634049,EPI_ISL_16670960,2
EPI_ISL_16634049,EPI_ISL_16646075,2
EPI_ISL_16634049,EPI_ISL_16757987,2
EPI_ISL_16634049,EPI_ISL_16481859,3
EPI_ISL_16634049,EPI_ISL_16481860,2
EPI_ISL_16634049,EPI_ISL_16481861,2
EPI_ISL_16634049,EPI_ISL_16635234,2
EPI_ISL_16634049,EPI_ISL_16709527,2
EPI_ISL_16634049,EPI_ISL_17487112,2
EPI_ISL_16634049,EPI_ISL_16604841,3
EPI_ISL_16634049,EPI_ISL_16635236,3
EPI_ISL_16634049,EPI_ISL_16709186,2
EPI_ISL_16634049,EPI_ISL_16709175,2
EPI_ISL_16634049,EPI_ISL_16709531,2
EPI_ISL_16634049,EPI_ISL_16709225,3
EPI_ISL_16634049,EPI_ISL_16709226,2
EPI_ISL_16634049,EPI_ISL_16757945,4
EPI_ISL_16634049,EPI_ISL_17490648,3
EPI_ISL_16634049,EPI_ISL_16604637,2
EPI_ISL_16634049,EPI_ISL_16597946,2
EPI_ISL_16634049,EPI_ISL_16709530,3
EPI_ISL_16634049,EPI_ISL_16709204,3
EPI_ISL_16634049,EPI_ISL_16635115,3
EPI_ISL_16634049,EPI_ISL_17488120,2
EPI_ISL_16634049,EPI_ISL_17488112,2
EPI_ISL_16634049,EPI_ISL_16636211,6
EPI_ISL_16634049,EPI_ISL_16635240,3
EPI_ISL_16634049,EPI_ISL_16604826,3
EPI_ISL_16634049,EPI_ISL_16711800,3
EPI_ISL_16634049,EPI_ISL_16635241,4
EPI_ISL_16634049,EPI_ISL_17489447,3
EPI_ISL_16634049,EPI_ISL_16604847,2
EPI_ISL_16634049,EPI_ISL_16604845,2
EPI_ISL_16634049,EPI_ISL_16597925,2
EPI_ISL_16634049,EPI_ISL_17489642,2
EPI_ISL_16634049,EPI_ISL_17489640,2
EPI_ISL_16634049,EPI_ISL_17031633,2
EPI_ISL_16634049,EPI_ISL_17031632,2
EPI_ISL_16634049,EPI_ISL_16711635,2
EPI_ISL_16634049,EPI_ISL_16598393,2
EPI_ISL_16634049,EPI_ISL_16598392,3
EPI_ISL_16634049,EPI_ISL_16709211,2
EPI_ISL_16634049,EPI_ISL_16636217,3
EPI_ISL_16634049,EPI_ISL_16604863,2
EPI_ISL_16634049,EPI_ISL_16604862,2
EPI_ISL_16634049,EPI_ISL_16604853,2
EPI_ISL_16634049,EPI_ISL_17081978,6
EPI_ISL_16634049,EPI_ISL_16711753,2
EPI_ISL_16634049,EPI_ISL_16709219,3
EPI_ISL_16634049,EPI_ISL_16635125,4
EPI_ISL_16634049,EPI_ISL_16598403,3
EPI_ISL_16634049,EPI_ISL_17488264,6
EPI_ISL_16634049,EPI_ISL_16757981,4
EPI_ISL_16634049,EPI_ISL_16598404,2
EPI_ISL_16634049,EPI_ISL_16635249,2
EPI_ISL_16634049,EPI_ISL_16709220,2
EPI_ISL_16634049,EPI_ISL_17489477,2
EPI_ISL_16634049,EPI_ISL_16758098,4
EPI_ISL_16634049,EPI_ISL_16740839,2
EPI_ISL_16634049,EPI_ISL_16758096,2
EPI_ISL_16634049,EPI_ISL_16709114,3
EPI_ISL_16634049,EPI_ISL_16740835,4
EPI_ISL_16634049,EPI_ISL_16758043,3
EPI_ISL_16634049,EPI_ISL_16937129,4
EPI_ISL_16634049,EPI_ISL_16635819,2
EPI_ISL_16634049,EPI_ISL_16635830,5
EPI_ISL_16634049,EPI_ISL_16598428,3
EPI_ISL_16634049,EPI_ISL_16968093,4
EPI_ISL_16634049,EPI_ISL_17150491,3
EPI_ISL_16634049,EPI_ISL_16598630,2
EPI_ISL_16634049,EPI_ISL_17031667,4
EPI_ISL_16634049,EPI_ISL_16723117,3
EPI_ISL_16634049,EPI_ISL_16746589,3
EPI_ISL_16634049,EPI_ISL_17150501,3
EPI_ISL_16634049,EPI_ISL_16758099,4
EPI_ISL_16634049,EPI_ISL_16854322,2
EPI_ISL_16634049,EPI_ISL_17031688,3
EPI_ISL_16634049,EPI_ISL_17488399,4
EPI_ISL_16634049,EPI_ISL_17488237,3
EPI_ISL_16634049,EPI_ISL_16758325,2
EPI_ISL_16634049,EPI_ISL_16997139,4
EPI_ISL_16634049,EPI_ISL_17273667,9
EPI_ISL_16634049,EPI_ISL_17490635,2
EPI_ISL_16634049,EPI_ISL_16921879,2
EPI_ISL_16634049,EPI_ISL_16854341,4
EPI_ISL_16634049,EPI_ISL_16921907,2
EPI_ISL_16634049,EPI_ISL_16758315,4
EPI_ISL_16634049,EPI_ISL_17488956,4
EPI_ISL_16634049,EPI_ISL_16921926,2
EPI_ISL_16634049,EPI_ISL_16849079,3
EPI_ISL_16634049,EPI_ISL_16849221,3
EPI_ISL_16634049,EPI_ISL_17488147,2
EPI_ISL_16634049,EPI_ISL_16921884,4
EPI_ISL_16634049,EPI_ISL_16633853,2
EPI_ISL_16634049,EPI_ISL_17488515,3
EPI_ISL_16634049,EPI_ISL_16713374,2
EPI_ISL_16634049,EPI_ISL_17490619,2
EPI_ISL_16634049,EPI_ISL_16720510,3
EPI_ISL_16634049,EPI_ISL_16719460,2
EPI_ISL_16634049,EPI_ISL_16719079,2
EPI_ISL_16634049,EPI_ISL_16719076,2
EPI_ISL_16634049,EPI_ISL_16719075,2
EPI_ISL_16634049,EPI_ISL_16720508,3
EPI_ISL_16634049,EPI_ISL_16720497,7
EPI_ISL_16634049,EPI_ISL_16720492,3
EPI_ISL_16634049,EPI_ISL_16719469,6
EPI_ISL_16634049,EPI_ISL_16679376,4
EPI_ISL_16634049,EPI_ISL_17494003,3
EPI_ISL_16634049,EPI_ISL_16854211,2
EPI_ISL_16634049,EPI_ISL_17031733,4
EPI_ISL_16634049,EPI_ISL_17031734,3
EPI_ISL_16634049,EPI_ISL_16854219,3
EPI_ISL_16634049,EPI_ISL_17493994,2
EPI_ISL_16634049,EPI_ISL_17170777,2
EPI_ISL_16634049,EPI_ISL_17031740,2
EPI_ISL_16634049,EPI_ISL_17031741,6
EPI_ISL_16634049,EPI_ISL_16758282,2
EPI_ISL_16634049,EPI_ISL_16849096,2
EPI_ISL_16634049,EPI_ISL_17031754,6
EPI_ISL_16634049,EPI_ISL_16849105,2
EPI_ISL_16634049,EPI_ISL_16758296,3
EPI_ISL_16634049,EPI_ISL_17031759,3
EPI_ISL_16634049,EPI_ISL_17031761,2
EPI_ISL_16634049,EPI_ISL_16799624,3
EPI_ISL_16634049,EPI_ISL_16849069,5
EPI_ISL_16634049,EPI_ISL_17494418,5
EPI_ISL_16634049,EPI_ISL_17485736,3
EPI_ISL_16634049,EPI_ISL_16910832,2
EPI_ISL_16634049,EPI_ISL_17485571,4
EPI_ISL_16634049,EPI_ISL_17485737,2
EPI_ISL_16634049,EPI_ISL_17031797,5
EPI_ISL_16634049,EPI_ISL_17031799,3
EPI_ISL_16634049,EPI_ISL_16825418,2
EPI_ISL_16634049,EPI_ISL_16849131,6
EPI_ISL_16634049,EPI_ISL_17063013,4
EPI_ISL_16634049,EPI_ISL_16825403,2
EPI_ISL_16634049,EPI_ISL_17170766,3
EPI_ISL_16634049,EPI_ISL_16921873,2
EPI_ISL_16634049,EPI_ISL_17031804,2
EPI_ISL_16634049,EPI_ISL_17488195,3
EPI_ISL_16634049,EPI_ISL_16825453,4
EPI_ISL_16634049,EPI_ISL_16825450,6
EPI_ISL_16634049,EPI_ISL_17162776,2
EPI_ISL_16634049,EPI_ISL_17488099,2
EPI_ISL_16634049,EPI_ISL_17031827,3
EPI_ISL_16634049,EPI_ISL_17031815,3
EPI_ISL_16634049,EPI_ISL_17072287,3
EPI_ISL_16634049,EPI_ISL_17031824,3
EPI_ISL_16634049,EPI_ISL_17493231,3
EPI_ISL_16634049,EPI_ISL_17488940,2
EPI_ISL_16634049,EPI_ISL_16955400,2
EPI_ISL_16634049,EPI_ISL_16984913,6
EPI_ISL_16634049,EPI_ISL_17199744,2
EPI_ISL_16634049,EPI_ISL_17488080,2
EPI_ISL_16634049,EPI_ISL_16955392,2
EPI_ISL_16634049,EPI_ISL_17162756,3
EPI_ISL_16634049,EPI_ISL_17620419,3
EPI_ISL_16634049,EPI_ISL_17494218,3
EPI_ISL_16634049,EPI_ISL_17170843,5
EPI_ISL_16634049,EPI_ISL_17031843,2
EPI_ISL_16634049,EPI_ISL_16873088,2
EPI_ISL_16634049,EPI_ISL_16899508,2
EPI_ISL_16634049,EPI_ISL_17031856,3
EPI_ISL_16634049,EPI_ISL_17072222,2
EPI_ISL_16634049,EPI_ISL_17501648,2
EPI_ISL_16634049,EPI_ISL_16899518,3
EPI_ISL_16634049,EPI_ISL_17162745,2
EPI_ISL_16634049,EPI_ISL_17031865,5
EPI_ISL_16634049,EPI_ISL_16905043,6
EPI_ISL_16634049,EPI_ISL_16911553,2
EPI_ISL_16634049,EPI_ISL_16905037,5
EPI_ISL_16634049,EPI_ISL_18070765,2
EPI_ISL_16634049,EPI_ISL_18070764,3
EPI_ISL_16634049,EPI_ISL_18070767,2
EPI_ISL_16634049,EPI_ISL_16968157,10
EPI_ISL_16634049,EPI_ISL_17620425,2
EPI_ISL_16634049,EPI_ISL_17197937,3
EPI_ISL_16634049,EPI_ISL_17104696,4
EPI_ISL_16634049,EPI_ISL_16977242,11
EPI_ISL_16634049,EPI_ISL_17072267,10
EPI_ISL_16634049,EPI_ISL_17493213,2
EPI_ISL_16634049,EPI_ISL_17045270,3
EPI_ISL_16634049,EPI_ISL_17045272,3
EPI_ISL_16634049,EPI_ISL_17031932,6
EPI_ISL_16634049,EPI_ISL_17031937,4
EPI_ISL_16634049,EPI_ISL_17031944,2
EPI_ISL_16634049,EPI_ISL_17162780,3
EPI_ISL_16634049,EPI_ISL_16968312,2
EPI_ISL_16634049,EPI_ISL_18070784,5
EPI_ISL_16634049,EPI_ISL_18070781,3
EPI_ISL_16634049,EPI_ISL_17031949,2
EPI_ISL_16634049,EPI_ISL_18070785,5
EPI_ISL_16634049,EPI_ISL_17620430,2
EPI_ISL_16634049,EPI_ISL_17075781,3
EPI_ISL_16634049,EPI_ISL_17075776,6
EPI_ISL_16634049,EPI_ISL_17492756,3
EPI_ISL_16634049,EPI_ISL_17075767,7
EPI_ISL_16634049,EPI_ISL_17046821,3
EPI_ISL_16634049,EPI_ISL_17031960,9
EPI_ISL_16634049,EPI_ISL_17584402,6
EPI_ISL_16634049,EPI_ISL_17620409,2
EPI_ISL_16634049,EPI_ISL_17031958,2
EPI_ISL_16634049,EPI_ISL_17494206,2
EPI_ISL_16634049,EPI_ISL_17231185,2
EPI_ISL_16634049,EPI_ISL_17199802,2
EPI_ISL_16634049,EPI_ISL_17228009,4
EPI_ISL_16634049,EPI_ISL_17227400,3
EPI_ISL_16634049,EPI_ISL_17492778,2
EPI_ISL_16634049,EPI_ISL_17492785,6
EPI_ISL_16634049,EPI_ISL_17199810,4
EPI_ISL_16634049,EPI_ISL_17170984,6
EPI_ISL_16634049,EPI_ISL_17104943,5
EPI_ISL_16634049,EPI_ISL_17494164,5
EPI_ISL_16634049,EPI_ISL_17197708,2
EPI_ISL_16634049,EPI_ISL_17197724,4
EPI_ISL_16634049,EPI_ISL_17494926,2
EPI_ISL_16634049,EPI_ISL_17494465,3
