source,target,weight
EPI_ISL_18245895,EPI_ISL_18464994,5
EPI_ISL_17987769,EPI_ISL_18292646,1
EPI_ISL_17987769,EPI_ISL_17987955,1
EPI_ISL_17987769,EPI_ISL_18292645,8
EPI_ISL_17987769,EPI_ISL_18074746,2
EPI_ISL_17987769,EPI_ISL_18108457,3
EPI_ISL_17987769,EPI_ISL_18292654,3
EPI_ISL_17987769,EPI_ISL_18289785,4
EPI_ISL_17987769,EPI_ISL_18360315,7
EPI_ISL_17987769,EPI_ISL_18246229,3
EPI_ISL_17987769,EPI_ISL_18145961,4
EPI_ISL_17850368,EPI_ISL_17775434,3
EPI_ISL_17850368,EPI_ISL_18108738,3
EPI_ISL_17850368,EPI_ISL_18074799,3
EPI_ISL_17850368,EPI_ISL_17801910,3
EPI_ISL_17850368,EPI_ISL_18074440,3
EPI_ISL_17850368,EPI_ISL_18166209,3
EPI_ISL_17850368,EPI_ISL_18108325,4
EPI_ISL_17850368,EPI_ISL_18320920,5
EPI_ISL_17850368,EPI_ISL_18320760,4
EPI_ISL_17850417,EPI_ISL_18245979,3
EPI_ISL_17850417,EPI_ISL_18105613,4
EPI_ISL_17850417,EPI_ISL_18284815,5
EPI_ISL_17850417,EPI_ISL_18465083,8
EPI_ISL_18049839,EPI_ISL_18166273,7
EPI_ISL_18114823,EPI_ISL_18268190,10
EPI_ISL_18114823,EPI_ISL_18384576,10
EPI_ISL_18245975,EPI_ISL_17775434,4
EPI_ISL_18245975,EPI_ISL_18108738,4
EPI_ISL_18245975,EPI_ISL_18108740,4
EPI_ISL_18245975,EPI_ISL_18074799,4
EPI_ISL_18245975,EPI_ISL_17801910,4
EPI_ISL_18245975,EPI_ISL_18074440,4
EPI_ISL_18245975,EPI_ISL_18268497,4
EPI_ISL_18245975,EPI_ISL_18049839,7
EPI_ISL_18245975,EPI_ISL_18166273,4
EPI_ISL_18245975,EPI_ISL_18114823,10
EPI_ISL_18232592,EPI_ISL_18138232,3
EPI_ISL_18465138,EPI_ISL_18401808,11
EPI_ISL_18330284,EPI_ISL_18246223,5
EPI_ISL_18401808,EPI_ISL_18401886,7
EPI_ISL_18401808,EPI_ISL_18401782,0
EPI_ISL_18268163,EPI_ISL_18409395,7
EPI_ISL_18217230,EPI_ISL_18217225,2
EPI_ISL_17775434,EPI_ISL_17775649,1
EPI_ISL_17775434,EPI_ISL_17785251,1
EPI_ISL_17775434,EPI_ISL_17999011,1
EPI_ISL_17775434,EPI_ISL_17836276,1
EPI_ISL_17775434,EPI_ISL_18049449,1
EPI_ISL_17775434,EPI_ISL_17999004,1
EPI_ISL_17775434,EPI_ISL_17998905,1
EPI_ISL_17775434,EPI_ISL_18108738,1
EPI_ISL_17775434,EPI_ISL_18108740,1
EPI_ISL_17775434,EPI_ISL_18108853,1
EPI_ISL_17775434,EPI_ISL_18108668,1
EPI_ISL_17775434,EPI_ISL_18105458,1
EPI_ISL_17775434,EPI_ISL_18105465,1
EPI_ISL_17775434,EPI_ISL_18108894,1
EPI_ISL_17775434,EPI_ISL_18160989,1
EPI_ISL_17775434,EPI_ISL_18324067,1
EPI_ISL_17775434,EPI_ISL_18268499,1
EPI_ISL_17775434,EPI_ISL_18388974,1
EPI_ISL_17775434,EPI_ISL_18208420,1
EPI_ISL_17775434,EPI_ISL_18505701,1
EPI_ISL_17775434,EPI_ISL_17775700,2
EPI_ISL_17775434,EPI_ISL_17785260,5
EPI_ISL_17775434,EPI_ISL_17998969,2
EPI_ISL_17775434,EPI_ISL_17998933,5
EPI_ISL_17775434,EPI_ISL_17998940,2
EPI_ISL_17775434,EPI_ISL_17998894,2
EPI_ISL_17775434,EPI_ISL_17978655,2
EPI_ISL_17775434,EPI_ISL_17978667,2
EPI_ISL_17775434,EPI_ISL_17998955,2
EPI_ISL_17775434,EPI_ISL_17978592,2
EPI_ISL_17775434,EPI_ISL_17978633,3
EPI_ISL_17775434,EPI_ISL_18108836,2
EPI_ISL_17775434,EPI_ISL_17978636,2
EPI_ISL_17775434,EPI_ISL_17957096,2
EPI_ISL_17775434,EPI_ISL_17956697,5
EPI_ISL_17775434,EPI_ISL_17956737,4
EPI_ISL_17775434,EPI_ISL_17837028,2
EPI_ISL_17775434,EPI_ISL_17999055,2
EPI_ISL_17775434,EPI_ISL_17999050,2
EPI_ISL_17775434,EPI_ISL_18108808,2
EPI_ISL_17775434,EPI_ISL_18108812,4
EPI_ISL_17775434,EPI_ISL_18033908,3
EPI_ISL_17775434,EPI_ISL_18108813,3
EPI_ISL_17775434,EPI_ISL_18108864,7
EPI_ISL_17775434,EPI_ISL_18108651,2
EPI_ISL_17775434,EPI_ISL_18108637,3
EPI_ISL_17775434,EPI_ISL_18108712,5
EPI_ISL_17775434,EPI_ISL_18108642,2
EPI_ISL_17775434,EPI_ISL_18074602,2
EPI_ISL_17775434,EPI_ISL_18108678,2
EPI_ISL_17775434,EPI_ISL_18108638,2
EPI_ISL_17775434,EPI_ISL_18108769,4
EPI_ISL_17775434,EPI_ISL_18108771,2
EPI_ISL_17775434,EPI_ISL_18074319,2
EPI_ISL_17775434,EPI_ISL_18049839,7
EPI_ISL_17775434,EPI_ISL_18108662,4
EPI_ISL_17775434,EPI_ISL_18105412,2
EPI_ISL_17775434,EPI_ISL_18105437,4
EPI_ISL_17775434,EPI_ISL_18108765,3
EPI_ISL_17775434,EPI_ISL_18105434,3
EPI_ISL_17775434,EPI_ISL_18108717,4
EPI_ISL_17775434,EPI_ISL_18161025,5
EPI_ISL_17775434,EPI_ISL_18105435,2
EPI_ISL_17775434,EPI_ISL_18108797,5
EPI_ISL_17775434,EPI_ISL_18060786,4
EPI_ISL_17775434,EPI_ISL_18108718,2
EPI_ISL_17775434,EPI_ISL_18108695,2
EPI_ISL_17775434,EPI_ISL_18161027,5
EPI_ISL_17775434,EPI_ISL_18438163,2
EPI_ISL_17775434,EPI_ISL_18108697,3
EPI_ISL_17775434,EPI_ISL_18108665,4
EPI_ISL_17775434,EPI_ISL_18161028,3
EPI_ISL_17775434,EPI_ISL_18161015,4
EPI_ISL_17775434,EPI_ISL_18161022,4
EPI_ISL_17775434,EPI_ISL_18161061,4
EPI_ISL_17775434,EPI_ISL_18161020,7
EPI_ISL_17775434,EPI_ISL_18495751,6
EPI_ISL_17775434,EPI_ISL_18324098,2
EPI_ISL_17775434,EPI_ISL_18324070,3
EPI_ISL_17775434,EPI_ISL_18324056,2
EPI_ISL_17775434,EPI_ISL_18324127,2
EPI_ISL_17775434,EPI_ISL_18268191,7
EPI_ISL_17775434,EPI_ISL_18324101,7
EPI_ISL_17775434,EPI_ISL_18438269,3
EPI_ISL_17775434,EPI_ISL_18114823,10
EPI_ISL_17775434,EPI_ISL_18324057,3
EPI_ISL_17775434,EPI_ISL_18324122,5
EPI_ISL_17775434,EPI_ISL_18114668,6
EPI_ISL_17775434,EPI_ISL_18388986,5
EPI_ISL_17775434,EPI_ISL_18145989,5
EPI_ISL_17775434,EPI_ISL_18232744,2
EPI_ISL_17775434,EPI_ISL_18389021,7
EPI_ISL_17775434,EPI_ISL_18241571,4
EPI_ISL_17775434,EPI_ISL_18389022,6
EPI_ISL_17775434,EPI_ISL_18389028,4
EPI_ISL_17775434,EPI_ISL_18213366,4
EPI_ISL_17775434,EPI_ISL_18320959,4
EPI_ISL_17775434,EPI_ISL_18246330,7
EPI_ISL_17775434,EPI_ISL_18320903,5
EPI_ISL_17775434,EPI_ISL_18320905,2
EPI_ISL_17775434,EPI_ISL_18320920,5
EPI_ISL_17775434,EPI_ISL_18292776,2
EPI_ISL_17775434,EPI_ISL_18320919,3
EPI_ISL_17775434,EPI_ISL_18254238,4
EPI_ISL_17775434,EPI_ISL_18320956,5
EPI_ISL_17775434,EPI_ISL_18494155,4
EPI_ISL_17775434,EPI_ISL_18320707,2
EPI_ISL_17775434,EPI_ISL_18485284,3
EPI_ISL_17775434,EPI_ISL_18285034,10
EPI_ISL_17775434,EPI_ISL_18494142,5
EPI_ISL_17775434,EPI_ISL_18324215,5
EPI_ISL_17775434,EPI_ISL_18494127,3
EPI_ISL_17775434,EPI_ISL_18494124,5
EPI_ISL_17775434,EPI_ISL_18505613,7
EPI_ISL_17775434,EPI_ISL_18268171,8
EPI_ISL_17775434,EPI_ISL_18505771,5
EPI_ISL_17775434,EPI_ISL_18505625,6
EPI_ISL_17775434,EPI_ISL_18505731,6
EPI_ISL_17775434,EPI_ISL_18313092,4
EPI_ISL_17775434,EPI_ISL_18505635,5
EPI_ISL_17775434,EPI_ISL_18313095,8
EPI_ISL_17775434,EPI_ISL_18505634,4
EPI_ISL_17775434,EPI_ISL_18505606,7
EPI_ISL_17775434,EPI_ISL_18505636,5
EPI_ISL_17775434,EPI_ISL_18505639,5
EPI_ISL_17775434,EPI_ISL_18505688,6
EPI_ISL_17775434,EPI_ISL_18447768,2
EPI_ISL_17775434,EPI_ISL_18447805,8
EPI_ISL_17775434,EPI_ISL_18447762,8
EPI_ISL_17775434,EPI_ISL_18495102,5
EPI_ISL_17775434,EPI_ISL_18457490,5
EPI_ISL_17775434,EPI_ISL_18465282,4
EPI_ISL_17775434,EPI_ISL_18505842,6
EPI_ISL_17775434,EPI_ISL_18475165,6
EPI_ISL_17775434,EPI_ISL_18495477,3
EPI_ISL_17775434,EPI_ISL_18495481,4
EPI_ISL_17775434,EPI_ISL_18495499,5
EPI_ISL_17775434,EPI_ISL_18108636,2
EPI_ISL_17775434,EPI_ISL_18108644,2
EPI_ISL_17775434,EPI_ISL_18268211,4
EPI_ISL_17775434,EPI_ISL_18447736,4
EPI_ISL_17775434,EPI_ISL_18388983,5
EPI_ISL_17775434,EPI_ISL_18494126,4
EPI_ISL_17775434,EPI_ISL_18161053,4
EPI_ISL_17775434,EPI_ISL_18494163,5
EPI_ISL_17775434,EPI_ISL_18324099,3
EPI_ISL_17775434,EPI_ISL_18324097,3
EPI_ISL_17775434,EPI_ISL_18388996,4
EPI_ISL_17775434,EPI_ISL_18389000,4
EPI_ISL_17775434,EPI_ISL_18388978,6
EPI_ISL_17775434,EPI_ISL_18389029,8
EPI_ISL_17775434,EPI_ISL_18320944,8
EPI_ISL_17775434,EPI_ISL_18146052,5
EPI_ISL_17775434,EPI_ISL_18268163,9
EPI_ISL_17775434,EPI_ISL_18241437,3
EPI_ISL_17775434,EPI_ISL_18330344,3
EPI_ISL_17775434,EPI_ISL_18494134,4
EPI_ISL_17775434,EPI_ISL_18505616,9
EPI_ISL_17775434,EPI_ISL_18505593,6
EPI_ISL_17775434,EPI_ISL_18447775,7
EPI_ISL_17775434,EPI_ISL_17775386,0
EPI_ISL_17775434,EPI_ISL_17785258,0
EPI_ISL_17775434,EPI_ISL_17836405,0
EPI_ISL_17775434,EPI_ISL_17998992,0
EPI_ISL_17775434,EPI_ISL_17850433,0
EPI_ISL_17775434,EPI_ISL_17978596,0
EPI_ISL_17775434,EPI_ISL_18108829,0
EPI_ISL_17775434,EPI_ISL_18105967,0
EPI_ISL_17775434,EPI_ISL_18105409,0
EPI_ISL_17775434,EPI_ISL_18389055,0
EPI_ISL_17785251,EPI_ISL_18254183,1
EPI_ISL_17785251,EPI_ISL_18108769,4
EPI_ISL_17785251,EPI_ISL_18232582,5
EPI_ISL_17785251,EPI_ISL_17775469,0
EPI_ISL_17836276,EPI_ISL_18505783,6
EPI_ISL_18049449,EPI_ISL_17998940,2
EPI_ISL_17998905,EPI_ISL_18108665,4
EPI_ISL_18108738,EPI_ISL_17987972,4
EPI_ISL_18108738,EPI_ISL_18108853,1
EPI_ISL_18108738,EPI_ISL_18324064,1
EPI_ISL_18108738,EPI_ISL_18389058,1
EPI_ISL_18108738,EPI_ISL_18108864,7
EPI_ISL_18108738,EPI_ISL_18108654,4
EPI_ISL_18108738,EPI_ISL_18108637,3
EPI_ISL_18108738,EPI_ISL_18108769,4
EPI_ISL_18108738,EPI_ISL_18049839,7
EPI_ISL_18108738,EPI_ISL_18108878,4
EPI_ISL_18108738,EPI_ISL_18108665,4
EPI_ISL_18108738,EPI_ISL_18160992,2
EPI_ISL_18108738,EPI_ISL_18161022,4
EPI_ISL_18108738,EPI_ISL_18078201,4
EPI_ISL_18108738,EPI_ISL_18114823,10
EPI_ISL_18108738,EPI_ISL_18320903,5
EPI_ISL_18108738,EPI_ISL_18292796,7
EPI_ISL_18108738,EPI_ISL_18320956,5
EPI_ISL_18108738,EPI_ISL_18494155,4
EPI_ISL_18108738,EPI_ISL_18320805,7
EPI_ISL_18108738,EPI_ISL_18268248,4
EPI_ISL_18108738,EPI_ISL_18505692,6
EPI_ISL_18108738,EPI_ISL_18105467,5
EPI_ISL_18108740,EPI_ISL_17998955,2
EPI_ISL_18108740,EPI_ISL_17956737,4
EPI_ISL_18108740,EPI_ISL_18108861,2
EPI_ISL_18108740,EPI_ISL_18108637,3
EPI_ISL_18108740,EPI_ISL_18049839,7
EPI_ISL_18108740,EPI_ISL_18161020,7
EPI_ISL_18108740,EPI_ISL_18114823,10
EPI_ISL_18108740,EPI_ISL_18241502,4
EPI_ISL_18108740,EPI_ISL_18494127,3
EPI_ISL_18108740,EPI_ISL_18494124,5
EPI_ISL_18108740,EPI_ISL_18465208,6
EPI_ISL_18108740,EPI_ISL_18277151,6
EPI_ISL_18108740,EPI_ISL_18505606,7
EPI_ISL_18108740,EPI_ISL_18495613,7
EPI_ISL_18108740,EPI_ISL_18495761,7
EPI_ISL_18108740,EPI_ISL_18389000,4
EPI_ISL_18108740,EPI_ISL_18494134,4
EPI_ISL_18108740,EPI_ISL_18108737,0
EPI_ISL_18108853,EPI_ISL_18078201,4
EPI_ISL_18105458,EPI_ISL_17978655,2
EPI_ISL_18105458,EPI_ISL_18161015,4
EPI_ISL_18105458,EPI_ISL_18324070,3
EPI_ISL_18105458,EPI_ISL_18145989,5
EPI_ISL_18105458,EPI_ISL_18320903,5
EPI_ISL_18105458,EPI_ISL_18320919,3
EPI_ISL_18105458,EPI_ISL_18320956,5
EPI_ISL_18105458,EPI_ISL_18494155,4
EPI_ISL_18105458,EPI_ISL_18485284,3
EPI_ISL_18105458,EPI_ISL_18285034,10
EPI_ISL_18105458,EPI_ISL_18494142,5
EPI_ISL_18105458,EPI_ISL_18505595,5
EPI_ISL_18105458,EPI_ISL_18505639,5
EPI_ISL_18105458,EPI_ISL_18505842,6
EPI_ISL_18105458,EPI_ISL_18495481,4
EPI_ISL_18105458,EPI_ISL_18268163,9
EPI_ISL_18105458,EPI_ISL_18241437,3
EPI_ISL_18105465,EPI_ISL_18324057,3
EPI_ISL_18105465,EPI_ISL_18505687,5
EPI_ISL_18108894,EPI_ISL_18495751,6
EPI_ISL_18324067,EPI_ISL_18324115,2
EPI_ISL_18324067,EPI_ISL_18320961,3
EPI_ISL_18268499,EPI_ISL_18108769,4
EPI_ISL_18268499,EPI_ISL_18254238,4
EPI_ISL_18268499,EPI_ISL_18285034,10
EPI_ISL_18268499,EPI_ISL_18232767,0
EPI_ISL_18388974,EPI_ISL_18505695,1
EPI_ISL_18388974,EPI_ISL_18505701,1
EPI_ISL_18388974,EPI_ISL_18146052,5
EPI_ISL_18505701,EPI_ISL_18505695,1
EPI_ISL_17998969,EPI_ISL_18108763,2
EPI_ISL_17998894,EPI_ISL_17978636,2
EPI_ISL_17998894,EPI_ISL_18505635,5
EPI_ISL_17998955,EPI_ISL_18161020,7
EPI_ISL_17978636,EPI_ISL_18505635,5
EPI_ISL_17957096,EPI_ISL_18241571,4
EPI_ISL_17999055,EPI_ISL_17956737,4
EPI_ISL_17999050,EPI_ISL_18108850,0
EPI_ISL_18108712,EPI_ISL_18108713,0
EPI_ISL_18108712,EPI_ISL_18108714,0
EPI_ISL_18074602,EPI_ISL_18074697,0
EPI_ISL_18108678,EPI_ISL_18494134,4
EPI_ISL_18108771,EPI_ISL_18108769,4
EPI_ISL_18108771,EPI_ISL_18105435,2
EPI_ISL_18108771,EPI_ISL_18105437,4
EPI_ISL_18108771,EPI_ISL_18105434,3
EPI_ISL_18108771,EPI_ISL_18161061,4
EPI_ISL_18108771,EPI_ISL_18388986,5
EPI_ISL_18108771,EPI_ISL_18389021,7
EPI_ISL_18108771,EPI_ISL_18246330,7
EPI_ISL_18108771,EPI_ISL_18320903,5
EPI_ISL_18108771,EPI_ISL_18505771,5
EPI_ISL_18108771,EPI_ISL_18447733,5
EPI_ISL_18108771,EPI_ISL_18389029,8
EPI_ISL_18108771,EPI_ISL_18108877,0
EPI_ISL_18108717,EPI_ISL_18388985,4
EPI_ISL_18108717,EPI_ISL_18133937,7
EPI_ISL_18105435,EPI_ISL_18108769,4
EPI_ISL_18105435,EPI_ISL_18105437,4
EPI_ISL_18105435,EPI_ISL_18105434,3
EPI_ISL_18105435,EPI_ISL_18161061,4
EPI_ISL_18105435,EPI_ISL_18388986,5
EPI_ISL_18105435,EPI_ISL_18389021,7
EPI_ISL_18105435,EPI_ISL_18246330,7
EPI_ISL_18105435,EPI_ISL_18320903,5
EPI_ISL_18105435,EPI_ISL_18505771,5
EPI_ISL_18105435,EPI_ISL_18389029,8
EPI_ISL_18108797,EPI_ISL_18495120,5
EPI_ISL_18438163,EPI_ISL_18438261,0
EPI_ISL_18108665,EPI_ISL_18320870,4
EPI_ISL_18161061,EPI_ISL_18388986,5
EPI_ISL_18161061,EPI_ISL_18320903,5
EPI_ISL_18161061,EPI_ISL_18389029,8
EPI_ISL_18161061,EPI_ISL_18320944,8
EPI_ISL_18161020,EPI_ISL_18465208,7
EPI_ISL_18495751,EPI_ISL_18376505,6
EPI_ISL_18324098,EPI_ISL_17978633,3
EPI_ISL_18324098,EPI_ISL_18505688,6
EPI_ISL_18324098,EPI_ISL_18447805,8
EPI_ISL_18324056,EPI_ISL_18505731,6
EPI_ISL_18324101,EPI_ISL_18324093,7
EPI_ISL_18324101,EPI_ISL_18494130,7
EPI_ISL_18324101,EPI_ISL_18494123,7
EPI_ISL_18324101,EPI_ISL_18494119,7
EPI_ISL_18438269,EPI_ISL_17999021,3
EPI_ISL_18438269,EPI_ISL_17998916,3
EPI_ISL_18438269,EPI_ISL_17989071,4
EPI_ISL_18438269,EPI_ISL_18108831,3
EPI_ISL_18438269,EPI_ISL_18246243,3
EPI_ISL_18438269,EPI_ISL_18320706,3
EPI_ISL_18438269,EPI_ISL_18268171,8
EPI_ISL_18438269,EPI_ISL_18505687,5
EPI_ISL_18324122,EPI_ISL_18324093,5
EPI_ISL_18324122,EPI_ISL_18494123,5
EPI_ISL_18324122,EPI_ISL_18494119,5
EPI_ISL_18388986,EPI_ISL_18108347,5
EPI_ISL_18388986,EPI_ISL_18105543,5
EPI_ISL_18388986,EPI_ISL_18495398,6
EPI_ISL_18388986,EPI_ISL_18320897,0
EPI_ISL_18388986,EPI_ISL_18320896,0
EPI_ISL_18388986,EPI_ISL_18494080,0
EPI_ISL_18388986,EPI_ISL_18494083,0
EPI_ISL_18232744,EPI_ISL_18324097,3
EPI_ISL_18232744,EPI_ISL_18324099,3
EPI_ISL_18232744,EPI_ISL_18495116,2
EPI_ISL_18389022,EPI_ISL_18324100,6
EPI_ISL_18389022,EPI_ISL_18320940,0
EPI_ISL_18213366,EPI_ISL_18313095,8
EPI_ISL_18320905,EPI_ISL_18324061,2
EPI_ISL_18320919,EPI_ISL_18505639,5
EPI_ISL_18320919,EPI_ISL_18505629,0
EPI_ISL_18320707,EPI_ISL_18108769,4
EPI_ISL_18320707,EPI_ISL_18495751,6
EPI_ISL_18320707,EPI_ISL_18108346,7
EPI_ISL_18320707,EPI_ISL_18241437,3
EPI_ISL_18320707,EPI_ISL_18330344,3
EPI_ISL_18285034,EPI_ISL_18146086,10
EPI_ISL_18505613,EPI_ISL_18138066,7
EPI_ISL_18505771,EPI_ISL_18320955,5
EPI_ISL_18313092,EPI_ISL_18114668,6
EPI_ISL_18505634,EPI_ISL_18505628,5
EPI_ISL_18505634,EPI_ISL_18505627,4
EPI_ISL_18505634,EPI_ISL_18505625,6
EPI_ISL_18447768,EPI_ISL_18324140,2
EPI_ISL_18475165,EPI_ISL_18481128,0
EPI_ISL_18495477,EPI_ISL_18384576,3
EPI_ISL_18495477,EPI_ISL_18285034,10
EPI_ISL_18495477,EPI_ISL_18292659,3
EPI_ISL_18495499,EPI_ISL_18485302,5
EPI_ISL_18495499,EPI_ISL_18304222,5
EPI_ISL_18108644,EPI_ISL_18108636,1
EPI_ISL_18268211,EPI_ISL_18384576,4
EPI_ISL_18268211,EPI_ISL_18384427,1
EPI_ISL_18268211,EPI_ISL_18384388,1
EPI_ISL_18268211,EPI_ISL_18438325,1
EPI_ISL_18268211,EPI_ISL_18438291,2
EPI_ISL_18268211,EPI_ISL_18438300,6
EPI_ISL_18268211,EPI_ISL_18438333,2
EPI_ISL_18268211,EPI_ISL_18447759,2
EPI_ISL_18268211,EPI_ISL_18495458,2
EPI_ISL_18268211,EPI_ISL_18401997,4
EPI_ISL_18268211,EPI_ISL_18465280,3
EPI_ISL_18268211,EPI_ISL_18465288,3
EPI_ISL_18268211,EPI_ISL_18495488,5
EPI_ISL_18268211,EPI_ISL_18313157,4
EPI_ISL_18447736,EPI_ISL_18505586,4
EPI_ISL_18447736,EPI_ISL_18495101,1
EPI_ISL_18447736,EPI_ISL_18447735,0
EPI_ISL_18388983,EPI_ISL_18324108,6
EPI_ISL_18388983,EPI_ISL_18324105,6
EPI_ISL_18388983,EPI_ISL_18320890,2
EPI_ISL_18388983,EPI_ISL_18388973,3
EPI_ISL_18388983,EPI_ISL_18505799,3
EPI_ISL_18388983,EPI_ISL_18313157,5
EPI_ISL_18388983,EPI_ISL_18505767,5
EPI_ISL_18494126,EPI_ISL_18505603,3
EPI_ISL_18161053,EPI_ISL_18494126,2
EPI_ISL_18161053,EPI_ISL_18505603,3
EPI_ISL_18494163,EPI_ISL_18447763,3
EPI_ISL_18494163,EPI_ISL_18505633,5
EPI_ISL_18494163,EPI_ISL_18505632,5
EPI_ISL_18494163,EPI_ISL_18505623,5
EPI_ISL_18324097,EPI_ISL_18324099,2
EPI_ISL_18388996,EPI_ISL_18389000,1
EPI_ISL_18388978,EPI_ISL_18447744,2
EPI_ISL_18389029,EPI_ISL_18320944,2
EPI_ISL_18146052,EPI_ISL_18376490,2
EPI_ISL_18146052,EPI_ISL_18330260,5
EPI_ISL_18241437,EPI_ISL_18330344,2
EPI_ISL_18494134,EPI_ISL_18505775,1
EPI_ISL_18505616,EPI_ISL_18447758,3
EPI_ISL_18505616,EPI_ISL_18447755,0
EPI_ISL_18505593,EPI_ISL_18447740,3
EPI_ISL_18447775,EPI_ISL_18447777,2
EPI_ISL_18254183,EPI_ISL_18438343,8
EPI_ISL_18324064,EPI_ISL_18108769,4
EPI_ISL_18324064,EPI_ISL_18108665,4
EPI_ISL_18324064,EPI_ISL_18161022,4
EPI_ISL_18389058,EPI_ISL_18108665,4
EPI_ISL_18389058,EPI_ISL_18161022,4
EPI_ISL_18268248,EPI_ISL_18133936,1
EPI_ISL_18268248,EPI_ISL_18268276,1
EPI_ISL_18268248,EPI_ISL_18213372,2
EPI_ISL_18505692,EPI_ISL_18454314,5
EPI_ISL_18505692,EPI_ISL_18508516,5
EPI_ISL_18105467,EPI_ISL_18324126,1
EPI_ISL_18108861,EPI_ISL_18161052,2
EPI_ISL_18108861,EPI_ISL_18161020,7
EPI_ISL_18108861,EPI_ISL_18465208,6
EPI_ISL_18277151,EPI_ISL_18138189,6
EPI_ISL_18495613,EPI_ISL_18138189,7
EPI_ISL_18495613,EPI_ISL_18495596,3
EPI_ISL_18495761,EPI_ISL_18138189,7
EPI_ISL_18495761,EPI_ISL_18495613,2
EPI_ISL_18495761,EPI_ISL_18495596,3
EPI_ISL_18324115,EPI_ISL_18324114,0
EPI_ISL_18505695,EPI_ISL_18146052,5
EPI_ISL_18074746,EPI_ISL_18268376,4
EPI_ISL_18360315,EPI_ISL_18320859,0
EPI_ISL_18246229,EPI_ISL_18246231,1
EPI_ISL_18145961,EPI_ISL_18245859,3
EPI_ISL_18145961,EPI_ISL_18213240,0
EPI_ISL_18145961,EPI_ISL_18409324,0
EPI_ISL_18074799,EPI_ISL_17795507,2
EPI_ISL_18074799,EPI_ISL_17988959,4
EPI_ISL_18074799,EPI_ISL_17987766,1
EPI_ISL_18074799,EPI_ISL_17978544,3
EPI_ISL_18074799,EPI_ISL_18108745,2
EPI_ISL_18074799,EPI_ISL_18138308,2
EPI_ISL_18074799,EPI_ISL_18074692,3
EPI_ISL_18074799,EPI_ISL_18060758,1
EPI_ISL_18074799,EPI_ISL_18049839,7
EPI_ISL_18074799,EPI_ISL_18074763,2
