source,target,weight,s_country,s_prov,t_prov,s_date,t_date
EPI_ISL_16614693,EPI_ISL_16698210,0,China,Beijing,Chongqing,2022-07-25,2022-11-22
EPI_ISL_16614693,EPI_ISL_16698181,0,China,Beijing,Chongqing,2022-07-25,2022-11-22
EPI_ISL_16614693,EPI_ISL_16698207,0,China,Beijing,Chongqing,2022-07-25,2022-11-23
EPI_ISL_16614693,EPI_ISL_16698205,0,China,Beijing,Chongqing,2022-07-25,2022-11-23
EPI_ISL_16614693,EPI_ISL_16698208,0,China,Beijing,Chongqing,2022-07-25,2022-11-23
EPI_ISL_16614693,EPI_ISL_16306983,0,China,Beijing,Sichuan,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_17492906,0,China,Beijing,Sichuan,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_17492901,0,China,Beijing,Sichuan,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_16306988,0,China,Beijing,Sichuan,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_16698190,0,China,Beijing,Chongqing,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_16698209,0,China,Beijing,Chongqing,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_16698191,0,China,Beijing,Chongqing,2022-07-25,2022-11-24
EPI_ISL_16614693,EPI_ISL_16698154,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698148,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698158,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698153,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698218,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698151,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698217,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16698215,0,China,Beijing,Chongqing,2022-07-25,2022-11-25
EPI_ISL_16614693,EPI_ISL_16306992,0,China,Beijing,Sichuan,2022-07-25,2022-11-26
EPI_ISL_16614693,EPI_ISL_17492897,0,China,Beijing,Sichuan,2022-07-25,2022-11-26
EPI_ISL_16614693,EPI_ISL_16698171,0,China,Beijing,Chongqing,2022-07-25,2022-11-26
EPI_ISL_16614693,EPI_ISL_16698169,0,China,Beijing,Chongqing,2022-07-25,2022-11-26
EPI_ISL_16614693,EPI_ISL_16698160,0,China,Beijing,Chongqing,2022-07-25,2022-11-26
EPI_ISL_16614693,EPI_ISL_16698165,0,China,Beijing,Chongqing,2022-07-25,2022-11-26
EPI_ISL_16614693,EPI_ISL_16698228,0,China,Beijing,Chongqing,2022-07-25,2022-11-27
EPI_ISL_16614693,EPI_ISL_16698229,0,China,Beijing,Chongqing,2022-07-25,2022-11-27
EPI_ISL_16614693,EPI_ISL_16598667,0,China,Beijing,Jilin,2022-07-25,2022-11-28
EPI_ISL_16614693,EPI_ISL_16598665,0,China,Beijing,Jilin,2022-07-25,2022-11-28
EPI_ISL_16614693,EPI_ISL_16598666,0,China,Beijing,Jilin,2022-07-25,2022-11-28
EPI_ISL_16614693,EPI_ISL_16698221,0,China,Beijing,Chongqing,2022-07-25,2022-11-28
EPI_ISL_16614693,EPI_ISL_16698220,0,China,Beijing,Chongqing,2022-07-25,2022-11-28
EPI_ISL_16614693,EPI_ISL_16698226,0,China,Beijing,Chongqing,2022-07-25,2022-11-28
EPI_ISL_16614693,EPI_ISL_16610675,0,China,Beijing,Fujian,2022-07-25,2022-11-29
EPI_ISL_16614693,EPI_ISL_17489659,0,China,Beijing,Fujian,2022-07-25,2022-11-29
EPI_ISL_16614693,EPI_ISL_16610674,0,China,Beijing,Fujian,2022-07-25,2022-11-29
EPI_ISL_16614693,EPI_ISL_17489658,0,China,Beijing,Fujian,2022-07-25,2022-11-29
EPI_ISL_16614693,EPI_ISL_16698234,0,China,Beijing,Chongqing,2022-07-25,2022-11-29
EPI_ISL_16614693,EPI_ISL_16597076,0,China,Beijing,Jiangxi,2022-07-25,2022-12-01
EPI_ISL_16614693,EPI_ISL_16635126,0,China,Beijing,Liaoning,2022-07-25,2022-12-01
EPI_ISL_16614693,EPI_ISL_16633863,0,China,Beijing,Anhui,2022-07-25,2022-12-01
EPI_ISL_16614693,EPI_ISL_17492925,0,China,Beijing,Sichuan,2022-07-25,2022-12-02
EPI_ISL_16614693,EPI_ISL_16306929,0,China,Beijing,Sichuan,2022-07-25,2022-12-02
EPI_ISL_16614693,EPI_ISL_16635133,0,China,Beijing,Liaoning,2022-07-25,2022-12-06
EPI_ISL_16614693,EPI_ISL_16712056,0,China,Beijing,Guangdong,2022-07-25,2022-12-06
EPI_ISL_16614693,EPI_ISL_16635442,0,China,Beijing,Zhejiang,2022-07-25,2022-12-06
EPI_ISL_16614693,EPI_ISL_16635440,0,China,Beijing,Zhejiang,2022-07-25,2022-12-06
EPI_ISL_16614693,EPI_ISL_16702019,0,China,Beijing,Chongqing,2022-07-25,2022-12-06
EPI_ISL_16614693,EPI_ISL_16698284,0,China,Beijing,Chongqing,2022-07-25,2022-12-06
EPI_ISL_16614693,EPI_ISL_17492921,0,China,Beijing,Sichuan,2022-07-25,2022-12-09
EPI_ISL_16614693,EPI_ISL_16306933,0,China,Beijing,Sichuan,2022-07-25,2022-12-09
EPI_ISL_16614693,EPI_ISL_16634729,0,China,Beijing,Shanghai,2022-07-25,2022-12-12
EPI_ISL_16614693,EPI_ISL_16635523,0,China,Beijing,Zhejiang,2022-07-25,2022-12-12
EPI_ISL_16614693,EPI_ISL_16635515,0,China,Beijing,Zhejiang,2022-07-25,2022-12-12
EPI_ISL_16614693,EPI_ISL_17031547,0,China,Beijing,Hebei,2022-07-25,2022-12-13
EPI_ISL_16614693,EPI_ISL_16604407,0,China,Beijing,Shandong,2022-07-25,2022-12-13
EPI_ISL_16614693,EPI_ISL_17805438,0,China,Beijing,Hainan,2022-07-25,2022-12-15
EPI_ISL_16614693,EPI_ISL_16636021,0,China,Beijing,Xinjiang,2022-07-25,2022-12-15
EPI_ISL_16614693,EPI_ISL_16635514,0,China,Beijing,Zhejiang,2022-07-25,2022-12-15
EPI_ISL_16614693,EPI_ISL_16635511,0,China,Beijing,Zhejiang,2022-07-25,2022-12-15
EPI_ISL_16614693,EPI_ISL_16635513,0,China,Beijing,Zhejiang,2022-07-25,2022-12-15
EPI_ISL_16614693,EPI_ISL_18070621,0,China,Beijing,Shandong,2022-07-25,2022-12-16
EPI_ISL_16614693,EPI_ISL_18070629,0,China,Beijing,Shandong,2022-07-25,2022-12-16
EPI_ISL_16614693,EPI_ISL_17492879,0,China,Beijing,Sichuan,2022-07-25,2022-12-17
EPI_ISL_16614693,EPI_ISL_16306922,0,China,Beijing,Sichuan,2022-07-25,2022-12-17
EPI_ISL_16614693,EPI_ISL_16635660,0,China,Beijing,Zhejiang,2022-07-25,2022-12-18
EPI_ISL_16614693,EPI_ISL_16634772,0,China,Beijing,Shanghai,2022-07-25,2022-12-19
EPI_ISL_16614693,EPI_ISL_16635581,0,China,Beijing,Zhejiang,2022-07-25,2022-12-19
EPI_ISL_16614693,EPI_ISL_16635415,0,China,Beijing,Zhejiang,2022-07-25,2022-12-19
EPI_ISL_16614693,EPI_ISL_16635522,0,China,Beijing,Zhejiang,2022-07-25,2022-12-19
EPI_ISL_16614693,EPI_ISL_16635519,0,China,Beijing,Zhejiang,2022-07-25,2022-12-19
EPI_ISL_16614693,EPI_ISL_16350939,0,China,Beijing,Beijing,2022-07-25,2022-12-20
EPI_ISL_16614693,EPI_ISL_16641688,0,China,Beijing,Yunnan,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16641634,0,China,Beijing,Yunnan,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16641636,0,China,Beijing,Yunnan,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16711653,0,China,Beijing,Guangdong,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16617320,0,China,Beijing,Hubei,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_17487195,0,China,Beijing,Hubei,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16636053,0,China,Beijing,Xinjiang,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16334611,0,China,Beijing,Fujian,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_17488688,0,China,Beijing,Fujian,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16702021,0,China,Beijing,Chongqing,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16698264,0,China,Beijing,Chongqing,2022-07-25,2022-12-21
EPI_ISL_16614693,EPI_ISL_16709479,0,China,Beijing,Shaanxi,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16711951,0,China,Beijing,Guangdong,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16636104,0,China,Beijing,Xinjiang,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16636106,0,China,Beijing,Xinjiang,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_17493149,0,China,Beijing,Sichuan,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16436271,0,China,Beijing,Sichuan,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16698315,0,China,Beijing,Chongqing,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16698307,0,China,Beijing,Chongqing,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16698309,0,China,Beijing,Chongqing,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16698280,0,China,Beijing,Chongqing,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16698303,0,China,Beijing,Chongqing,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16698305,0,China,Beijing,Chongqing,2022-07-25,2022-12-22
EPI_ISL_16614693,EPI_ISL_16634812,0,China,Beijing,Shanghai,2022-07-25,2022-12-23
EPI_ISL_16614693,EPI_ISL_16636059,0,China,Beijing,Xinjiang,2022-07-25,2022-12-23
EPI_ISL_16614693,EPI_ISL_16636037,0,China,Beijing,Xinjiang,2022-07-25,2022-12-23
EPI_ISL_16614693,EPI_ISL_16698194,0,China,Beijing,Chongqing,2022-07-25,2022-12-23
EPI_ISL_16614693,EPI_ISL_16634818,0,China,Beijing,Shanghai,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_17487803,0,China,Beijing,Hubei,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16616836,0,China,Beijing,Hubei,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_17489485,0,China,Beijing,Fujian,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16610698,0,China,Beijing,Fujian,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16283880,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_17492867,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16283879,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_17492868,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16283876,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16283875,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_17492871,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_17492870,0,China,Beijing,Sichuan,2022-07-25,2022-12-24
EPI_ISL_16614693,EPI_ISL_16635141,0,China,Beijing,Liaoning,2022-07-25,2022-12-25
EPI_ISL_16614693,EPI_ISL_16641648,0,China,Beijing,Yunnan,2022-07-25,2022-12-25
EPI_ISL_16614693,EPI_ISL_16635035,0,China,Beijing,Shanghai,2022-07-25,2022-12-25
EPI_ISL_16614693,EPI_ISL_17088743,0,China,Beijing,Guangxi,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16604449,0,China,Beijing,Shandong,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16635674,0,China,Beijing,Zhejiang,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_17253390,0,China,Beijing,Sichuan,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_17493141,0,China,Beijing,Sichuan,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_17493074,0,China,Beijing,Sichuan,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16436280,0,China,Beijing,Sichuan,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_17253381,0,China,Beijing,Sichuan,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_17493089,0,China,Beijing,Sichuan,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16355926,0,China,Beijing,Chongqing,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16702020,0,China,Beijing,Chongqing,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16702022,0,China,Beijing,Chongqing,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16698265,0,China,Beijing,Chongqing,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16698297,0,China,Beijing,Chongqing,2022-07-25,2022-12-26
EPI_ISL_16614693,EPI_ISL_16604548,0,China,Beijing,Shandong,2022-07-25,2022-12-27
EPI_ISL_16614693,EPI_ISL_17487617,0,China,Beijing,Hubei,2022-07-25,2022-12-27
EPI_ISL_16614693,EPI_ISL_16823528,0,China,Beijing,Hubei,2022-07-25,2022-12-27
EPI_ISL_16614693,EPI_ISL_16636134,0,China,Beijing,Xinjiang,2022-07-25,2022-12-27
EPI_ISL_16614693,EPI_ISL_17489301,0,China,Beijing,Sichuan,2022-07-25,2022-12-27
EPI_ISL_16614693,EPI_ISL_16698267,0,China,Beijing,Chongqing,2022-07-25,2022-12-27
EPI_ISL_16614693,EPI_ISL_16853819,0,China,Beijing,Shanxi,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16853825,0,China,Beijing,Shanxi,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16641676,0,China,Beijing,Yunnan,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16641675,0,China,Beijing,Yunnan,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16711647,0,China,Beijing,Guangdong,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_17032018,0,China,Beijing,Hubei,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_17487571,0,China,Beijing,Hubei,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16635638,0,China,Beijing,Zhejiang,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_17488381,0,China,Beijing,Zhejiang,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16698273,0,China,Beijing,Chongqing,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16698269,0,China,Beijing,Chongqing,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16698272,0,China,Beijing,Chongqing,2022-07-25,2022-12-28
EPI_ISL_16614693,EPI_ISL_16671018,0,China,Beijing,Jiangsu,2022-07-25,2022-12-29
EPI_ISL_16614693,EPI_ISL_16635048,0,China,Beijing,Shanghai,2022-07-25,2022-12-29
EPI_ISL_16614693,EPI_ISL_16853828,0,China,Beijing,Shanxi,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_16853827,0,China,Beijing,Shanxi,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_18070651,0,China,Beijing,Shandong,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_16604573,0,China,Beijing,Shandong,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_16610724,0,China,Beijing,Fujian,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_17489458,0,China,Beijing,Fujian,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_16598617,0,China,Beijing,Sichuan,2022-07-25,2022-12-30
EPI_ISL_16614693,EPI_ISL_16635015,0,China,Beijing,Shanghai,2022-07-25,2022-12-31
EPI_ISL_16614693,EPI_ISL_16604822,0,China,Beijing,Shandong,2022-07-25,2022-12-31
EPI_ISL_16614693,EPI_ISL_17805501,0,China,Beijing,Hainan,2022-07-25,2022-12-31
EPI_ISL_16614693,EPI_ISL_17805457,0,China,Beijing,Hainan,2022-07-25,2022-12-31
EPI_ISL_16614693,EPI_ISL_17805516,0,China,Beijing,Hainan,2022-07-25,2023-01-01
EPI_ISL_16614693,EPI_ISL_16698292,0,China,Beijing,Chongqing,2022-07-25,2023-01-01
EPI_ISL_16614693,EPI_ISL_16561131,0,China,Beijing,Fujian,2022-07-25,2023-01-02
EPI_ISL_16614693,EPI_ISL_17488672,0,China,Beijing,Fujian,2022-07-25,2023-01-02
EPI_ISL_16614693,EPI_ISL_16698294,0,China,Beijing,Chongqing,2022-07-25,2023-01-02
EPI_ISL_16614693,EPI_ISL_16698293,0,China,Beijing,Chongqing,2022-07-25,2023-01-02
EPI_ISL_16614693,EPI_ISL_16646037,0,China,Beijing,Yunnan,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_17487597,0,China,Beijing,Hubei,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16911099,0,China,Beijing,Hubei,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16635851,0,China,Beijing,Xinjiang,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16635910,0,China,Beijing,Xinjiang,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_17488666,0,China,Beijing,Fujian,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16610773,0,China,Beijing,Fujian,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_17489568,0,China,Beijing,Fujian,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16561137,0,China,Beijing,Fujian,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16610777,0,China,Beijing,Fujian,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_17489564,0,China,Beijing,Fujian,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16598591,0,China,Beijing,Sichuan,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16702062,0,China,Beijing,Chongqing,2022-07-25,2023-01-03
EPI_ISL_16614693,EPI_ISL_16573290,0,China,Beijing,Guangdong,2022-07-25,2023-01-04
EPI_ISL_16614693,EPI_ISL_16573355,0,China,Beijing,Guangdong,2022-07-25,2023-01-04
EPI_ISL_16614693,EPI_ISL_16702055,0,China,Beijing,Chongqing,2022-07-25,2023-01-04
EPI_ISL_16614693,EPI_ISL_16702028,0,China,Beijing,Chongqing,2022-07-25,2023-01-05
EPI_ISL_16614693,EPI_ISL_16702031,0,China,Beijing,Chongqing,2022-07-25,2023-01-05
EPI_ISL_16614693,EPI_ISL_16702027,0,China,Beijing,Chongqing,2022-07-25,2023-01-05
EPI_ISL_16614693,EPI_ISL_16702030,0,China,Beijing,Chongqing,2022-07-25,2023-01-05
EPI_ISL_16614693,EPI_ISL_16899487,0,China,Beijing,Sichuan,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16899489,0,China,Beijing,Sichuan,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16596508,0,China,Beijing,Sichuan,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_17493959,0,China,Beijing,Sichuan,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16737893,0,China,Beijing,Sichuan,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16709028,0,China,Beijing,Chongqing,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16702054,0,China,Beijing,Chongqing,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16702042,0,China,Beijing,Chongqing,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16702043,0,China,Beijing,Chongqing,2022-07-25,2023-01-06
EPI_ISL_16614693,EPI_ISL_16679326,0,China,Beijing,Xinjiang,2022-07-25,2023-01-07
EPI_ISL_16614693,EPI_ISL_16679332,0,China,Beijing,Xinjiang,2022-07-25,2023-01-07
EPI_ISL_16614693,EPI_ISL_16709027,0,China,Beijing,Chongqing,2022-07-25,2023-01-07
EPI_ISL_16614693,EPI_ISL_16709039,0,China,Beijing,Chongqing,2022-07-25,2023-01-07
EPI_ISL_16614693,EPI_ISL_16709022,0,China,Beijing,Chongqing,2022-07-25,2023-01-07
EPI_ISL_16614693,EPI_ISL_16635116,0,China,Beijing,Ningxia,2022-07-25,2023-01-08
EPI_ISL_16614693,EPI_ISL_17088830,0,China,Beijing,Guangxi,2022-07-25,2023-01-08
EPI_ISL_16614693,EPI_ISL_16709164,0,China,Beijing,Beijing,2022-07-25,2023-01-08
EPI_ISL_16614693,EPI_ISL_16596506,0,China,Beijing,Sichuan,2022-07-25,2023-01-08
EPI_ISL_16614693,EPI_ISL_16709024,0,China,Beijing,Chongqing,2022-07-25,2023-01-08
EPI_ISL_16614693,EPI_ISL_16702050,0,China,Beijing,Chongqing,2022-07-25,2023-01-08
EPI_ISL_16614693,EPI_ISL_16709042,0,China,Beijing,Chongqing,2022-07-25,2023-01-08
